Cation 1,Cation 1 mol%,Cation 2,Cation 2 mol%,Cation 3,Cation 3 mol%,Cation 4,Cation 4 mol%,Cation 5,Cation 5 mol%,Cation 6,Cation 6 mol%,Anion 1,Anion 1 mol%,Anion 2,Anion 2 mol%,Promotor,Support 1,Support 1 mol%,Support 2,Support 2 mol%,Support 3,Support 3 mol%,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %"
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.89 ,0.11 ,8.0 ,1.0 ,0.02 ,,16.7 ,,24.2 ,34.6 ,58.8 ,9.8 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1023 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,27.4 ,,29.7 ,27.0 ,56.7 ,15.5 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1023 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,25.7 ,,24.7 ,30.9 ,55.6 ,14.3 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1023 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,27.5 ,,29.5 ,24.5 ,54.0 ,14.9 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,26.7 ,,28.3 ,28.3 ,56.6 ,15.1 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,25.1 ,,26.0 ,7.9 ,33.9 ,8.5 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.89 ,0.11 ,8.0 ,1.0 ,0.02 ,,18.6 ,,29.7 ,42.4 ,72.1 ,13.4 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.89 ,0.11 ,8.0 ,1.0 ,0.02 ,,19.8 ,,38.0 ,34.5 ,72.5 ,14.4 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,22.5 ,,23.7 ,29.7 ,53.4 ,12.0 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.01 ,,27.8 ,,26.3 ,23.9 ,50.2 ,14.0 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,26.5 ,,28.6 ,28.6 ,57.2 ,15.2 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.01 ,,23.5 ,,20.3 ,13.5 ,33.8 ,7.9 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.89 ,0.11 ,8.0 ,1.0 ,0.02 ,,18.4 ,,27.6 ,39.4 ,67.0 ,12.3 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Physical mixing,1073 ,0.89 ,0.11 ,8.0 ,1.0 ,0.01 ,,17.3 ,,29.6 ,37.1 ,66.7 ,11.5 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,22.5 ,,23.7 ,29.7 ,53.4 ,12.0 
La,4.76 ,Ca,95.24 ,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,0.02 ,,26.5 ,,28.6 ,28.6 ,57.2 ,15.2 
La,60.86 ,Si,39.14 ,,,,,,,,,,,,,,,,,,,,n.a.,673 ,,,3.0 ,1.0 ,0.10 ,,5.4 ,63.8 ,18.3 ,17.9 ,36.2 ,2.0 
La,60.86 ,Si,39.14 ,,,,,,,,,,,,,,,,,,,,n.a.,723 ,,,3.0 ,1.0 ,0.10 ,,27.8 ,57.3 ,20.9 ,21.8 ,42.7 ,11.9 
La,60.86 ,Si,39.14 ,,,,,,,,,,,,,,,,,,,,n.a.,773 ,,,3.0 ,1.0 ,0.10 ,,29.6 ,54.6 ,22.4 ,23.0 ,45.4 ,13.4 
La,60.86 ,Si,39.14 ,,,,,,,,,,,,,,,,,,,,n.a.,823 ,,,3.0 ,1.0 ,0.10 ,,21.4 ,53.5 ,23.2 ,23.3 ,46.5 ,10.0 
La,60.86 ,Si,39.14 ,,,,,,,,,,,,,,,,,,,,n.a.,873 ,,,3.0 ,1.0 ,0.10 ,,33.4 ,49.6 ,25.6 ,24.8 ,50.4 ,16.8 
La,50.00 ,Al,50.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,17.2 ,57.7 ,,,42.3 ,7.3 
La,50.00 ,Ga,50.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,16.3 ,50.5 ,,,49.5 ,8.1 
La,50.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,10.1 ,47.9 ,,,52.1 ,5.3 
La,50.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,12.4 ,51.5 ,,,48.5 ,6.0 
La,50.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,15.4 ,46.4 ,,,53.6 ,8.3 
La,45.00 ,Ba,5.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,15.1 ,44.4 ,,,55.6 ,8.4 
La,45.00 ,Ba,5.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,17.5 ,45.3 ,,,54.7 ,9.6 
La,45.00 ,Ba,5.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,21.7 ,40.9 ,,,59.1 ,12.8 
La,40.00 ,Ba,10.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,11.0 ,42.1 ,,,57.9 ,6.4 
La,40.00 ,Ba,10.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,14.0 ,43.2 ,,,56.8 ,8.0 
La,40.00 ,Ba,10.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,17.8 ,40.6 ,,,59.4 ,10.6 
La,30.00 ,Ba,20.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,13.0 ,40.4 ,,,59.6 ,7.7 
La,30.00 ,Ba,20.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1073 ,0.19 ,0.04 ,5.0 ,1.0 ,,,16.0 ,40.5 ,,,59.5 ,9.5 
La,30.00 ,Ba,20.00 ,In,50.00 ,,,,,,,,,,,,,,,,,,n.a.,1074 ,0.19 ,0.04 ,5.0 ,1.0 ,,,21.4 ,38.9 ,,,61.1 ,13.1 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Citrate method,873 ,,,4.0 ,1.0 ,0.04 ,,15.8 ,86.0 ,,,14.0 ,2.2 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Citrate method,923 ,,,4.0 ,1.0 ,0.04 ,,19.8 ,66.0 ,,,34.0 ,6.7 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Citrate method,973 ,,,4.0 ,1.0 ,0.04 ,,22.0 ,59.0 ,,,41.0 ,9.0 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Citrate method,1023 ,,,4.0 ,1.0 ,0.04 ,,23.6 ,55.5 ,,,44.5 ,10.5 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,n.a.,873 ,,,4.0 ,1.0 ,0.04 ,,9.0 ,96.0 ,,,4.0 ,0.4 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,n.a.,923 ,,,4.0 ,1.0 ,0.04 ,,14.6 ,82.0 ,,,18.0 ,2.6 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,n.a.,973 ,,,4.0 ,1.0 ,0.04 ,,19.5 ,65.5 ,,,34.5 ,6.7 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,n.a.,1023 ,,,4.0 ,1.0 ,0.04 ,,20.6 ,64.0 ,,,36.0 ,7.4 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,673 ,,,3.0 ,1.0 ,0.65 ,,0.0 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,723 ,,,3.0 ,1.0 ,0.65 ,,0.0 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,773 ,,,3.0 ,1.0 ,0.65 ,,1.2 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,823 ,,,3.0 ,1.0 ,0.65 ,,5.0 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,873 ,,,3.0 ,1.0 ,0.65 ,,22.3 ,,,,27.0 ,6.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,923 ,,,3.0 ,1.0 ,0.65 ,,38.3 ,,,,41.0 ,15.7 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,973 ,,,3.0 ,1.0 ,0.65 ,,30.5 ,,,,42.0 ,12.8 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,1023 ,,,3.0 ,1.0 ,0.65 ,,31.0 ,,,,46.0 ,14.3 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,1073 ,,,3.0 ,1.0 ,0.65 ,,32.0 ,,,,44.0 ,14.1 
La,30.00 ,,,,,,,,,,,,,,,,Ce,70.00 ,,,,,Impregnation,1073 ,,,3.7 ,1.0 ,0.02 ,,19.4 ,63.0 ,13.5 ,22.6 ,36.1 ,7.0 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,723 ,,,7.0 ,1.0 ,0.00 ,,0.0 ,,,,0.0 ,0.7 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,738 ,,,7.0 ,1.0 ,0.00 ,,25.8 ,,,,63.6 ,16.4 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,763 ,,,7.0 ,1.0 ,0.00 ,,26.4 ,,,,66.4 ,17.6 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,768 ,,,7.0 ,1.0 ,0.00 ,,26.7 ,,,,68.7 ,18.4 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,783 ,,,7.0 ,1.0 ,0.00 ,,27.0 ,,,,69.4 ,18.7 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,788 ,,,7.0 ,1.0 ,0.00 ,,28.7 ,,,,69.9 ,20.0 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,803 ,,,7.0 ,1.0 ,0.00 ,,27.2 ,,,,68.7 ,18.7 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,828 ,,,7.0 ,1.0 ,0.00 ,,27.0 ,,,,67.4 ,18.2 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,433 ,,,4.0 ,1.0 ,0.00 ,,0.0 ,,,,0.0 ,0.0 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,503 ,,,4.0 ,1.0 ,0.00 ,,29.3 ,,,,59.4 ,17.4 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,523 ,,,4.0 ,1.0 ,0.00 ,,32.4 ,,,,58.0 ,18.8 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,603 ,,,4.0 ,1.0 ,0.00 ,,33.3 ,,,,58.3 ,19.4 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,653 ,,,4.0 ,1.0 ,0.00 ,,36.5 ,,,,56.1 ,20.5 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,693 ,,,4.0 ,1.0 ,0.00 ,,38.9 ,,,,56.1 ,21.8 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,723 ,,,4.0 ,1.0 ,0.00 ,,38.4 ,,,,55.9 ,21.5 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,748 ,,,4.0 ,1.0 ,0.00 ,,38.0 ,,,,56.1 ,21.3 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,768 ,,,4.0 ,1.0 ,0.00 ,,39.3 ,,,,55.6 ,21.8 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,783 ,,,4.0 ,1.0 ,0.00 ,,38.5 ,,,,55.8 ,21.5 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,798 ,,,4.0 ,1.0 ,0.00 ,,38.5 ,,,,55.8 ,21.5 
La,93.75 ,Ce,6.25 ,,,,,,,,,,,,,,,,,,,,Electrospining,823 ,,,4.0 ,1.0 ,0.00 ,,39.5 ,,,,55.3 ,21.8 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Electrospining,923 ,,,7.0 ,1.0 ,0.03 ,,19.0 ,,,,60.5 ,11.5 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Electrospining,923 ,,,9.0 ,1.0 ,0.03 ,,16.2 ,,,,75.9 ,12.3 
La,75.00 ,Ce,25.00 ,,,,,,,,,,,,,,,,,,,,Electrospining,998 ,,,11.0 ,1.0 ,0.03 ,,15.3 ,,,,80.4 ,12.3 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,n.a.,1023 ,0.40 ,0.10 ,4.0 ,1.0 ,0.01 ,99.0 ,20.0 ,54.0 ,,,46.0 ,9.2 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,823 ,,,2.8 ,1.0 ,,,0.0 ,0.0 ,,,0.0 ,0.0 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,873 ,,,2.8 ,1.0 ,,,13.0 ,72.0 ,,,28.0 ,3.6 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,923 ,,,2.8 ,1.0 ,,,17.0 ,57.5 ,,,42.5 ,7.2 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,973 ,,,2.8 ,1.0 ,,,23.0 ,54.0 ,,,46.0 ,10.6 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,1023 ,,,2.8 ,1.0 ,,,29.0 ,53.5 ,,,46.5 ,13.5 
La,6.67 ,,,,,,,,,,,C,73.33 ,N,20.00 ,,,,,,,,n.a.,1073 ,,,2.8 ,1.0 ,,,30.0 ,54.5 ,,,45.5 ,13.7 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,823 ,,,2.8 ,1.0 ,,,24.0 ,,,,12.0 ,2.9 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,873 ,,,2.8 ,1.0 ,,,47.0 ,,,,26.5 ,12.5 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,923 ,,,2.8 ,1.0 ,,,45.0 ,,,,29.5 ,13.3 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,973 ,,,2.8 ,1.0 ,,,49.0 ,,,,28.0 ,13.7 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,1023 ,,,2.8 ,1.0 ,,,51.0 ,,,,28.5 ,14.5 
La,6.90 ,Sr,3.45 ,,,,,,,,,C,75.86 ,N,13.79 ,,,,,,,,n.a.,1073 ,,,2.8 ,1.0 ,,,50.0 ,,,,30.0 ,15.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,673 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,748 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,33.2 ,,,,48.1 ,16.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.0 ,,,,48.8 ,16.6 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,823 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.4 ,,,,49.2 ,16.9 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,873 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.7 ,,,,49.2 ,17.1 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,923 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.2 ,,,,48.5 ,16.6 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,973 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.4 ,,,,46.2 ,15.9 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,1023 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,33.7 ,,,,44.8 ,15.1 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,32.6 ,,,,42.5 ,13.9 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,0.1 ,,,,40.7 ,2.3 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,11.2 ,,,,43.1 ,4.8 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,10.7 ,,,,39.1 ,4.2 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,15.1 ,,,,39.8 ,6.0 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,23.6 ,,,,40.3 ,9.5 
La,4.65 ,Sr,14.74 ,Ca,80.61 ,,,,,,,,,,,,,,,,,,Sol-gel,1073 ,0.76 ,0.19 ,4.0 ,1.0 ,0.00 ,,31.7 ,,,,35.5 ,11.3 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1223 ,0.59 ,0.09 ,7.0 ,1.0 ,1.03 ,98.9 ,28.0 ,50.0 ,,,45.2 ,12.6 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1233 ,0.59 ,0.09 ,7.0 ,1.0 ,0.51 ,98.6 ,27.8 ,35.7 ,,,54.0 ,15.0 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1248 ,0.59 ,0.09 ,7.0 ,1.0 ,0.26 ,96.2 ,24.1 ,35.0 ,,,59.6 ,14.4 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1293 ,0.59 ,0.09 ,7.0 ,1.0 ,0.13 ,94.0 ,21.4 ,30.5 ,,,63.0 ,13.5 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1293 ,0.59 ,0.09 ,7.0 ,1.0 ,0.09 ,91.6 ,20.4 ,27.8 ,,,66.5 ,13.6 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1298 ,0.59 ,0.09 ,7.0 ,1.0 ,0.06 ,89.1 ,19.3 ,25.7 ,,,69.5 ,13.4 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1183 ,0.59 ,0.09 ,7.0 ,1.0 ,0.03 ,60.1 ,16.0 ,23.8 ,,,71.8 ,11.5 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1008 ,0.59 ,0.09 ,7.0 ,1.0 ,0.13 ,92.1 ,17.6 ,6.0 ,,,65.5 ,11.5 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1098 ,0.59 ,0.09 ,7.0 ,1.0 ,0.06 ,84.9 ,16.7 ,5.5 ,,,67.2 ,11.2 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1193 ,0.45 ,0.11 ,4.0 ,1.0 ,0.13 ,97.1 ,15.5 ,8.0 ,,,48.7 ,7.6 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1273 ,0.45 ,0.11 ,4.0 ,1.0 ,0.06 ,89.8 ,15.3 ,7.5 ,,,51.0 ,7.8 
La,4.18 ,,,,,,,,,,,,,,,,Mg,95.81 ,,,,,Impregnation,1163 ,0.45 ,0.11 ,4.0 ,1.0 ,0.13 ,94.5 ,14.8 ,7.7 ,,,48.2 ,7.1 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,683 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.0 ,0.0 ,100.0 ,,,0.0 ,0.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,693 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.0 ,0.0 ,100.0 ,,,0.0 ,0.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,713 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.8 ,0.3 ,100.0 ,,,0.0 ,0.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,5.1 ,1.5 ,100.0 ,,,0.0 ,0.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,92.0 ,26.8 ,71.9 ,,,29.1 ,7.8 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Precipitation,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.0 ,0.0 ,0.0 ,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,7.9 ,2.3 ,100.0 ,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Precipitation,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,64.3 ,16.2 ,75.4 ,,,24.6 ,4.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,683 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,30.2 ,8.3 ,100.0 ,,,0.0 ,0.0 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,693 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,95.1 ,29.7 ,51.6 ,,,48.4 ,14.4 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,693 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,90.3 ,27.6 ,50.7 ,,,49.3 ,13.6 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,713 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,97.2 ,30.0 ,51.0 ,,,49.0 ,14.7 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,99.3 ,30.2 ,51.5 ,,,48.5 ,14.7 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,99.8 ,30.5 ,51.4 ,,,48.6 ,14.8 
La,66.66 ,,,,,,,,,,,C,33.33 ,,,,,,,,,,Therm.decomp.,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.0 ,1.5 ,0.0 ,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Therm.decomp.,693 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,14.5 ,5.4 ,100.0 ,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Therm.decomp.,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,93.6 ,26.2 ,58.5 ,,,41.5 ,10.9 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Therm.decomp.,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,97.3 ,27.4 ,56.6 ,,,43.4 ,11.9 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Therm.decomp.,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,0.0 ,0.0 ,0.0 ,,,0.0 ,0.0 
La,100.00 ,,,,,,,,,,,,,,,,,,,,,,Therm.decomp.,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.02 ,4.8 ,1.2 ,100.0 ,,,0.0 ,0.0 
La,9.37 ,Sr,9.37 ,,,,,,,,,,,,,,Ca,81.25 ,,,,,n.a.,1021 ,0.29 ,0.10 ,3.0 ,1.9 ,3.51 ,12.9 ,3.5 ,75.1 ,0.0 ,23.8 ,23.8 ,0.8 
La,9.37 ,Sr,9.37 ,,,,,,,,,,,,,,Ca,81.25 ,,,,,n.a.,1055 ,0.29 ,0.10 ,3.0 ,1.9 ,3.51 ,21.1 ,7.0 ,66.0 ,3.8 ,28.8 ,32.7 ,2.3 
