Cation 1,Cation 1 mol%,Cation 2,Cation 2 mol%,Cation 3,Cation 3 mol%,Cation 4,Cation 4 mol%,Cation 5,Cation 5 mol%,Cation 6,Cation 6 mol%,Anion 1,Anion 1 mol%,Anion 2,Anion 2 mol%,Promotor,Support 1,Support 1 mol%,Support 2,Support 2 mol%,Support 3,Support 3 mol%,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %"
Sr,14.89 ,,,,,,,,,,,,,,,,La,85.11 ,,,,,Impregnation,923 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,37.3 ,,,,54.9 ,20.5 
Sr,14.89 ,,,,,,,,,,,,,,,,La,85.11 ,,,,,Impregnation,973 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,37.4 ,,,,54.6 ,20.4 
Sr,14.89 ,,,,,,,,,,,,,,,,La,85.11 ,,,,,Impregnation,1023 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,36.4 ,,,,52.8 ,19.2 
Sr,14.89 ,,,,,,,,,,,,,,,,La,85.11 ,,,,,Impregnation,1073 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,36.6 ,,,,50.6 ,18.5 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,673 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,723 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,748 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,773 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,0.0 ,,,,0.0 ,0.0 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,823 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,34.2 ,,,,48.5 ,16.6 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,873 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,35.3 ,,,,54.2 ,19.1 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,923 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,35.8 ,,,,55.4 ,19.9 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,973 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,35.2 ,,,,55.9 ,19.7 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,1023 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,35.3 ,,,,54.7 ,19.3 
Sr,20.38 ,,,,,,,,,,,,,,,,La,79.62 ,,,,,Impregnation,1073 ,0.75 ,0.25 ,3.0 ,1.0 ,0.04 ,,35.8 ,,,,54.3 ,19.5 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1173 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,42.2 ,10.8 ,,24.3 ,34.0 ,58.3 ,6.7 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1123 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,12.1 ,3.8 ,,18.4 ,49.6 ,68.0 ,2.6 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1173 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,21.0 ,9.2 ,,32.1 ,32.1 ,64.1 ,5.9 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,78.8 ,18.2 ,,35.1 ,21.0 ,56.1 ,10.2 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1123 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,83.9 ,19.8 ,,39.7 ,19.9 ,59.6 ,11.8 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1173 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,92.9 ,21.6 ,,41.4 ,16.6 ,58.0 ,12.5 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,79.9 ,20.8 ,,29.6 ,26.7 ,56.3 ,11.7 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1123 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,84.9 ,21.4 ,,31.4 ,25.2 ,56.6 ,12.1 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1173 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,90.2 ,22.1 ,,32.8 ,22.9 ,55.7 ,12.3 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1073 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,89.6 ,19.7 ,,26.2 ,23.5 ,49.7 ,9.8 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1123 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,92.6 ,20.9 ,,28.4 ,22.7 ,51.1 ,10.7 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1173 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,94.3 ,22.2 ,,29.3 ,23.4 ,52.7 ,11.7 
Sr,66.67 ,Ti,33.33 ,,,,,,,,,,,,,,,,,,,,Precipitation,1123 ,0.45 ,0.12 ,4.0 ,1.0 ,0.02 ,25.1 ,8.0 ,,22.1 ,42.1 ,64.2 ,5.1 
Sr,7.08 ,,,,,,,,,,,,,,,,Si,92.92 ,,,,,Impregnation,973 ,0.75 ,0.25 ,3.0 ,1.0 ,0.07 ,,10.0 ,63.3 ,19.1 ,14.8 ,36.7 ,3.7 
Sr,50.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,32.5 ,51.1 ,34.9 ,14.0 ,48.9 ,15.9 
Sr,40.00 ,Ba,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,32.3 ,47.6 ,36.7 ,15.7 ,52.4 ,16.9 
Sr,40.00 ,Ca,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,30.4 ,48.1 ,38.2 ,13.7 ,51.9 ,15.8 
Sr,40.00 ,La,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.6 ,62.9 ,24.1 ,13.0 ,37.1 ,11.0 
Sr,40.00 ,Y,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.3 ,66.3 ,22.1 ,11.6 ,33.7 ,9.9 
Sr,40.00 ,Li,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,22.3 ,80.8 ,11.1 ,8.1 ,19.2 ,4.3 
Sr,40.00 ,Na,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.8 ,55.3 ,30.0 ,14.7 ,44.7 ,13.3 
Sr,40.00 ,K,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.3 ,54.7 ,30.2 ,15.1 ,45.3 ,13.3 
Sr,40.00 ,Rb,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,24.5 ,70.3 ,17.3 ,12.4 ,29.7 ,7.3 
Sr,40.00 ,Cs,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,23.4 ,69.7 ,17.4 ,12.9 ,30.3 ,7.1 
Sr,40.00 ,Tl,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,20.9 ,93.0 ,3.5 ,3.5 ,7.0 ,1.5 
Sr,40.00 ,Pb,10.00 ,Ti,50.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,30.9 ,59.8 ,25.3 ,14.9 ,40.2 ,12.4 
Sr,50.00 ,Sn,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,30.8 ,47.9 ,37.9 ,14.2 ,52.1 ,16.0 
Sr,50.00 ,Al,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,27.3 ,56.5 ,30.1 ,13.4 ,43.5 ,11.9 
Sr,50.00 ,Mg,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,28.9 ,69.4 ,22.0 ,8.6 ,30.6 ,8.8 
Sr,50.00 ,Ce,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.6 ,55.0 ,30.9 ,14.1 ,45.0 ,13.3 
Sr,50.00 ,Pr,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,30.7 ,45.8 ,36.7 ,17.5 ,54.2 ,16.6 
Sr,50.00 ,Nd,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,31.5 ,47.4 ,36.5 ,16.1 ,52.6 ,16.6 
Sr,50.00 ,Nd,5.00 ,Ti,45.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,29.6 ,45.0 ,38.5 ,16.5 ,55.0 ,16.3 
Sr,50.00 ,Sm,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,31.3 ,48.1 ,36.7 ,15.2 ,51.9 ,16.2 
Sr,50.00 ,Mn,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,18.5 ,88.4 ,6.6 ,5.0 ,11.6 ,2.1 
Sr,50.00 ,Fe,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,19.8 ,84.5 ,7.9 ,7.6 ,15.5 ,3.1 
Sr,50.00 ,Co,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,17.6 ,91.0 ,3.6 ,5.4 ,9.0 ,1.6 
Sr,50.00 ,Ni,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,22.0 ,89.7 ,1.1 ,9.2 ,10.3 ,2.3 
Sr,50.00 ,Nb,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,30.5 ,45.6 ,38.5 ,15.9 ,54.4 ,16.6 
Sr,50.00 ,W,10.00 ,Ti,40.00 ,,,,,,,,,,,,,,,,,,Pechini method,1073 ,0.60 ,0.20 ,3.0 ,1.0 ,0.36 ,100.0 ,27.5 ,65.5 ,21.7 ,12.8 ,34.5 ,9.5 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,718 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,36.9 ,,,,46.5 ,17.1 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,723 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,36.9 ,,,,46.6 ,17.2 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,773 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,38.3 ,,,,47.4 ,18.1 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,823 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,39.0 ,,,,48.9 ,19.1 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,873 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,38.1 ,,,,47.3 ,18.0 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,923 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,37.4 ,,,,46.0 ,17.2 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,973 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,36.3 ,,,,43.6 ,15.8 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,773 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,32.1 ,,,,35.5 ,11.4 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,823 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,32.6 ,,,,36.3 ,11.8 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,873 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,32.6 ,,,,37.1 ,12.1 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,923 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,32.3 ,,,,35.5 ,11.5 
Sr,9.09 ,,,,,,,,,,,,,,,,La,90.91 ,,,,,Impregnation,973 ,0.72 ,0.28 ,2.6 ,1.0 ,0.01 ,,32.1 ,,,,35.2 ,11.3 
K,10.5,Sr,84.3,,,,,,,,,C,5.2,,,,,,,,,,Therm.decomp.,1013,0.67,0.07,9.6,1.0,25.60 ,96.0,7.0,,52.0,36.0,88.0,6.2
La,34.9,Sr,65.1,,,,,,,,,,,,,,,,,,,,Therm.decomp.,1023,0.30,0.05,6.0,1.0,0.18 ,100.0,20.9,32.0,29.0,35.0,64.0,13.4
Th,9.1,Sr,45.5,,,,,,,,,C,45.4,,,,,,,,,,Therm.decomp.,1153,0.91,0.09,10.0,1.0,0.24 ,68.4,11.3,,,,75.6,8.5
La,4.5,Sr,4.6,Th,90.9,,,,,,,,,,,,,,,,,,Therm.decomp.,1153,0.91,0.09,10.0,1.0,0.24 ,99.4,15.1,,,,74.9,11.3
Mg,5.0,Sr,5.0,Li,45.0,La,45.0,,,,,,,,,,,,,,,,n.a.,973,0.13,0.07,2.0,1.0,0.80 ,,28.0,43.0,26.0,32.0,58.0,16.2
Mg,5.0,Sr,5.0,Li,45.0,Sm,45.0,,,,,,,,,,,,,,,,n.a.,973,0.13,0.07,2.0,1.0,0.80 ,,23.0,42.0,30.0,29.0,59.0,13.6
Mg,5.0,Sr,5.0,Li,45.0,Nd,45.0,,,,,,,,,,,,,,,,n.a.,973,0.13,0.07,2.0,1.0,0.80 ,,33.0,49.0,19.0,33.0,52.0,17.2
Co,0.6,Sr,2.1,,,,,,,,,,,,,Cl,Al,97.3,,,,,n.a.,923,0.13,0.06,2.2,1.0,2.40 ,,33.0,,,,68.3,22.5
Co,1.0,Sr,4.0,,,,,,,,,Cl,8.0,,,,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,2.40 ,,33.0,,,,65.0,21.5
Ni,1.0,Sr,4.0,,,,,,,,,Cl,8.0,,,,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,2.16 ,,22.0,,,,70.0,15.4
Fe,1.0,Sr,4.0,,,,,,,,,Cl,8.0,,,,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,2.27 ,,6.9,,,,16.0,1.1
Cu,1.0,Sr,4.0,,,,,,,,,Cl,8.0,,,,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,2.47 ,,21.0,,,,4.7,1.0
Co,1.0,Sr,4.0,,,,,,,,,C,8.0,,,,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,4.80 ,,20.0,,,,3.4,0.7
Rh,1.0,Sr,8.0,,,,,,,,,Cl,16.0,,,,Al,75.0,,,,,Impregnation,1023,0.09,0.04,2.2,1.0,4.56 ,,36.0,,,,51.0,18.4
Pd,1.0,Sr,8.0,,,,,,,,,Cl,16.0,,,,Al,75.0,,,,,Impregnation,943,0.09,0.05,1.9,1.0,4.56 ,,18.0,,,,30.0,5.4
Co,1.0,Sr,4.0,,,,,,,,,C,8.0,,,Cl,Al,87.0,,,,,Impregnation,973,0.09,0.04,2.2,1.0,4.00 ,,23.0,,,,54.0,12.4
Co,1.0,Sr,4.0,,,,,,,,,Cl,8.0,,,Cl,Al,87.0,,,,,Impregnation,923,0.09,0.04,2.2,1.0,4.70 ,,26.0,,,,55.0,14.3
Na,4.3,Sr,95.7,,,,,,,,,,,,,,,,,,,,n.a.,1023,0.95,0.05,19.0,1.0,0.07 ,55.0,7.0,10.0,66.0,22.0,88.0,6.2
Na,2.0,Sr,49.0,,,,,,,,,C,49.0,,,,,,,,,,Impregnation,1023,0.95,0.05,19.0,1.0,0.02 ,,0.8,,,,80.0,0.6
K,16.7,Sr,33.3,Nb,50.0,,,,,,,,,,,,,,,,,,Therm.decomp.,1023,0.40,0.08,5.0,1.0,0.30 ,23.6,7.7,38.3,25.2,34.4,59.6,4.6
La,90.0,Sr,10.0,,,,,,,,,,,,,,,,,,,,Sol-gel,1068,0.30,0.05,6.0,1.0,0.24 ,,18.3,,,,59.6,10.9
La,40.0,Sr,10.0,Mn,50.0,,,,,,,,,,,,,,,,,,Therm.decomp.,1068,0.30,0.05,6.0,1.0,0.24 ,,11.9,,,,18.4,2.2
La,40.0,Sr,10.0,Y,50.0,,,,,,,,,,,,,,,,,,Therm.decomp.,1068,0.30,0.05,6.0,1.0,0.24 ,,15.4,,,,43.7,6.7
Mg,8.0,Sr,8.0,,,,,,,,,,,,,,Si,84.0,,,,,Impregnation,1048,0.28,0.04,7.3,1.0,3.00 ,,11.0,,,,19.0,2.1
Ca,8.0,Sr,8.0,,,,,,,,,,,,,,Si,84.0,,,,,Impregnation,1048,0.28,0.04,7.3,1.0,3.00 ,,8.5,,,,17.0,1.4
Si,16.7,Sr,83.3,,,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,89.0,10.2,,,,79.0,8.1
Li,1.4,Sr,20.0,Mg,78.6,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.0,,,,88.0,8.8
Na,1.6,Sr,20.0,Mg,78.4,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,9.4,,,,89.0,8.4
Al,2.2,Sr,20.0,Mg,77.8,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.2,,,,83.0,8.5
Fe,1.1,Sr,20.0,Mg,78.9,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,7.8,,,,68.0,5.3
La,2.1,Sr,20.0,Mg,77.9,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.6,,,,85.0,9.0
Zr,0.2,Sr,20.0,Mg,79.0,,,,,,,Cl,0.8,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.3,,,,87.0,9.0
Zr,1.0,Sr,20.0,Mg,79.0,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.2,,,,83.0,8.5
Nb,1.0,Sr,20.0,Mg,79.0,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,10.4,,,,88.0,9.2
Mo,1.1,Sr,20.0,Mg,78.9,,,,,,,,,,,,,,,,,,Precipitation,1123,0.95,0.05,19.0,1.0,0.05 ,100.0,8.0,,,,69.0,5.5
Li,6.6,Sr,7.4,,,,,,,,,,,,,,Si,86.0,,,,,Impregnation,1048,0.28,0.04,7.1,1.0,3.00 ,,4.0,,43.0,15.0,58.0,2.3
K,16.7,Sr,8.3,La,16.7,Zr,58.3,,,,,,,,,,,,,,,,Impregnation,1073,0.50,0.10,5.0,1.0,0.04 ,,26.6,31.8,27.9,40.3,68.2,18.1
Li,24.0,Sr,38.0,Ce,36.1,Yb,1.9,,,,,,,,,,,,,,,,Therm.decomp.,893,0.44,0.11,4.0,1.0,0.33 ,,18.0,,28.4,44.6,73.0,13.1
Pb,0.8,Sr,69.4,,,,,,,,,P,29.8,,,,,,,,,,Therm.decomp.,1023,0.17,0.08,2.0,1.0,0.60 ,,38.6,,,,40.7,15.7
Pb,0.8,Sr,69.4,,,,,,,,,P,29.8,,,Cl,,,,,,,Therm.decomp.,1023,0.17,0.08,2.0,1.0,0.60 ,,26.5,,,,60.2,16.0
Zn,0.7,Sr,63.7,,,,,,,,,P,35.6,,,,,,,,,,Therm.decomp.,1023,0.17,0.08,2.0,1.0,0.60 ,,26.4,,7.8,14.4,22.2,5.9
Co,0.8,Sr,67.5,,,,,,,,,P,31.7,,,,,,,,,,Therm.decomp.,1023,0.17,0.08,2.0,1.0,0.60 ,,28.4,,0.7,1.1,1.8,0.5
Ni,0.7,Sr,63.8,,,,,,,,,P,35.5,,,,,,,,,,Therm.decomp.,1023,0.17,0.08,2.0,1.0,0.60 ,,99.9,,0.0,0.0,0.0,0.0
Ba,32.2,Sr,33.9,Ti,33.9,,,,,,,,,,,,,,,,,,Sol-gel,1048,0.67,0.33,2.0,1.0,0.30 ,99.0,34.2,,,,53.8,18.4
Ni,2.0,Sr,2.0,La,96.0,,,,,,,,,,,,,,,,,,Impregnation,973,0.78,0.22,3.6,1.0,0.06 ,,19.0,,,,12.4,2.4
La,10.0,Sr,20.0,Ca,70.0,,,,,,,,,,,,,,,,,,n.a.,1073,0.10,0.03,3.0,1.0,0.06 ,97.0,33.0,,,,57.0,18.8
La,10.0,Sr,20.0,Ca,70.0,,,,,,,,,,,,,,,,,,n.a.,1073,0.07,0.03,2.0,1.0,0.06 ,97.0,42.0,,,,47.0,19.7
Ba,37.9,Sr,25.8,Ti,36.3,,,,,,,,,,,,,,,,,,Impregnation,1073,0.40,0.20,2.0,1.0,0.60 ,,47.0,,,,29.5,13.9
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.83 ,0.10 ,8.2 ,0.9 ,0.03 ,,1.4 ,,,,57.7 ,0.8 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.72 ,0.10 ,7.1 ,0.8 ,0.03 ,,1.7 ,,,,55.6 ,0.9 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.61 ,0.10 ,6.0 ,0.7 ,0.03 ,,1.9 ,,,,52.2 ,1.0 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.51 ,0.10 ,5.0 ,0.6 ,0.03 ,,2.2 ,,,,51.6 ,1.1 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.42 ,0.10 ,4.1 ,0.5 ,0.03 ,,2.5 ,,,,53.4 ,1.4 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.31 ,0.10 ,3.1 ,0.4 ,0.03 ,,2.7 ,,,,48.1 ,1.3 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1073 ,0.21 ,0.10 ,2.1 ,0.3 ,0.03 ,,2.8 ,,,,43.2 ,1.2 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.83 ,0.10 ,8.2 ,0.9 ,0.03 ,,2.2 ,,,,50.1 ,1.1 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.72 ,0.10 ,7.1 ,0.8 ,0.03 ,,2.6 ,,,,46.9 ,1.2 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.61 ,0.10 ,6.0 ,0.7 ,0.03 ,,2.9 ,,,,49.0 ,1.4 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.51 ,0.10 ,5.0 ,0.6 ,0.03 ,,3.3 ,,,,47.1 ,1.6 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.42 ,0.10 ,4.1 ,0.5 ,0.03 ,,3.9 ,,,,42.9 ,1.7 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.31 ,0.10 ,3.1 ,0.4 ,0.03 ,,4.7 ,,,,41.3 ,1.9 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1098 ,0.21 ,0.10 ,2.1 ,0.3 ,0.03 ,,4.9 ,,,,31.0 ,1.5 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1123 ,0.83 ,0.10 ,8.2 ,0.9 ,0.03 ,,2.6 ,,,,52.6 ,1.4 
La,30.00 ,Sr,20.00 ,Co,40.00 ,Fe,10.00 ,,,,,,,,,,,,,,,,n.a.,1123 ,0.72 ,0.10 ,7.1 ,0.8 ,0.03 ,,3.0 ,,,,52.2 ,1.6 
