Promotor,Preparation,"Temperature, K",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Na_C_mol%,Mg_C_mol%,Ca_C_mol%,Mn_C_mol%,La_C_mol%,Ba_C_mol%,Zr_C_mol%,W_C_mol%,Ti_C_mol%,Ce_C_mol%,S_A_mol%,P_A_mol%,Cl_A_mol%,Si_S_mol%,C_S_mol%,Mg_S_mol%,Ti_S_mol%
0,1,973,3.0,1.0,0.07,0.0,16.4,68.6,19.6,9.4,31.4,5.1,0.01,0.0,0.0,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,16.7,66.4,20.4,10.3,33.6,5.6,0.01,0.0,0.0,10.22,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,89.76,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,17.0,64.1,22.5,10.1,35.9,6.1,0.02,0.0,0.0,9.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,90.82,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,23.2,63.3,23.3,8.9,36.7,8.5,0.03,0.0,0.0,8.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,91.92,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,25.4,63.8,26.6,6.6,36.2,9.2,0.03,0.0,0.0,6.86,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,93.08,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,29.1,50.4,35.7,9.5,49.6,14.5,0.04,0.0,0.0,5.63,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,94.31,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,23.4,63.6,26.1,7.2,36.4,8.5,0.05,0.0,0.0,4.33,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,95.59,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,21.2,63.6,25.8,7.9,36.4,7.7,0.05,0.0,0.0,2.97,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,96.95,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,18.8,62.3,24.9,9.3,37.7,7.1,0.06,0.0,0.0,1.52,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,98.38,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,9.8,62.6,19.6,15.1,37.4,3.7,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,18.0,68.7,19.0,9.9,31.3,5.6,0.54,0.0,0.0,2.17,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,97.02,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,27.7,62.2,26.6,7.8,37.8,10.5,1.61,0.0,0.0,4.32,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,93.27,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,28.4,60.6,28.3,7.9,39.4,11.2,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,27.8,56.7,31.9,7.3,43.3,12.1,2.65,0.0,0.0,10.64,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,85.38,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,23.2,58.9,31.8,7.2,41.1,9.5,3.17,0.0,0.0,12.71,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,82.54,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,21.4,61.8,27.7,7.9,38.2,8.2,3.68,0.0,0.0,14.75,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,79.73,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,18.8,64.0,24.3,8.6,36.0,6.8,4.18,0.0,0.0,16.78,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,12.4,59.2,23.5,13.7,40.8,5.0,4.68,0.0,0.0,18.79,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,74.18,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,11.4,58.4,23.7,14.0,41.6,4.8,5.18,0.0,0.0,20.77,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,71.46,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,7.7,53.9,22.2,18.7,46.1,3.5,5.67,0.0,0.0,22.74,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,68.76,0.0,0.0,0.0
0,1,973,3.0,1.0,0.07,0.0,7.2,51.7,24.5,19.8,48.3,3.5,6.16,0.0,0.0,24.7,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,66.06,0.0,0.0,0.0
0,1,973,3.0,1.0,0.21,0.0,15.1,47.2,30.7,18.7,52.8,8.0,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,973,3.0,1.0,0.42,0.0,33.1,45.6,36.0,13.9,54.4,18.0,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,973,3.0,1.0,0.64,0.0,33.7,45.2,35.1,14.6,54.8,18.5,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,973,3.0,1.0,1.06,0.0,32.4,46.9,34.5,13.5,53.1,17.2,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,973,3.0,1.0,2.12,0.0,29.0,49.2,36.2,10.1,50.8,14.7,2.13,0.0,0.0,8.55,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,88.25,0.0,0.0,0.0
0,1,1048,4.8,1.0,1.0,92.0,48.0,0.0,26.0,13.0,39.0,18.7,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,0.0,0.0
0,1,1073,2.0,1.0,3.0,99.0,41.8,0.0,31.3,10.4,41.7,17.4,19.5,0.0,0.0,58.7,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0
0,1,1073,2.0,1.0,3.0,99.0,40.7,0.0,31.2,12.3,43.5,17.7,19.5,0.0,0.0,58.7,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0
1,0,1087,2.0,1.0,3.0,100.0,42.0,0.0,31.0,11.0,42.0,17.6,33.2,0.0,0.0,66.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1089,2.0,1.0,3.0,100.0,41.0,0.0,32.0,12.0,44.0,18.0,33.2,0.0,0.0,66.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,970,6.1,1.0,1.5,100.0,15.7,0.0,0.0,0.0,59.0,9.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1023,5.0,1.0,0.65,92.0,26.0,22.0,32.0,40.0,72.0,18.7,75.6,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1073,5.0,1.0,6.43,0.0,11.9,30.0,0.0,0.0,70.0,8.3,3.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,0.0
0,1,1123,4.5,1.0,1.8,0.0,1.7,0.0,0.0,0.0,75.0,1.3,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.1,0.0,12.3,0.0,0.0,0.0,74.3,9.1,21.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,77.4,0.0,0.0,0.0
0,1,1073,7.3,1.0,0.52,0.0,20.0,0.0,0.0,0.0,80.0,16.0,9.1,84.3,0.0,1.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1003,3.5,1.0,1.62,0.0,36.2,0.0,0.0,0.0,49.2,17.8,40.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1003,3.5,1.0,1.62,0.0,37.3,0.0,0.0,0.0,51.3,19.1,40.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1003,3.5,1.0,1.62,0.0,37.3,45.2,30.8,20.5,51.3,19.1,40.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1123,4.6,1.0,1.33,0.0,33.0,0.0,0.0,0.0,80.0,26.4,2.1,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.8,0.0,0.0,0.0
0,1,1023,7.4,1.0,0.02,0.0,2.7,0.0,0.0,0.0,78.0,2.1,2.1,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0
0,1,1023,7.4,1.0,0.02,0.0,3.0,0.0,0.0,0.0,88.0,2.6,1.4,96.4,0.0,1.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,973,5.0,1.0,0.21,23.2,5.0,0.0,0.0,0.0,56.4,2.8,15.7,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1050,7.5,1.0,0.22,0.0,20.0,0.0,46.0,0.0,80.0,16.0,9.1,0.0,0.0,3.6,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0
0,1,1048,7.3,1.0,0.22,0.0,24.0,0.0,0.0,0.0,77.0,18.5,9.1,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,85.4,0.0,0.0,0.0
0,1,973,2.0,1.0,0.22,100.0,45.8,0.0,0.0,0.0,55.9,25.6,2.1,0.0,0.0,2.2,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,0.0,0.0
0,1,973,2.0,1.0,0.8,52.7,30.3,0.0,11.3,21.1,32.4,9.8,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,973,2.5,1.0,0.31,0.0,9.4,81.9,3.3,14.8,18.1,1.7,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,973,2.5,1.0,0.31,0.0,4.7,78.0,6.8,15.2,22.0,1.0,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,993,2.5,1.0,0.31,0.0,10.3,74.5,6.8,18.7,25.5,2.6,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,993,2.5,1.0,0.31,0.0,6.5,73.3,8.9,17.8,26.7,1.7,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1013,2.5,1.0,0.31,0.0,11.5,70.5,9.1,20.4,29.5,3.4,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1013,2.5,1.0,0.31,0.0,9.3,68.6,12.2,19.2,31.4,2.9,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1033,2.5,1.0,0.31,0.0,14.2,57.3,15.8,26.9,42.7,6.1,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1033,2.5,1.0,0.31,0.0,10.7,67.5,14.0,18.5,32.5,3.5,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1053,2.5,1.0,0.31,0.0,15.1,52.9,21.7,25.4,47.1,7.1,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1053,2.5,1.0,0.31,0.0,11.3,64.1,18.1,17.8,35.9,4.1,10.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,973,7.4,1.0,0.37,33.5,3.0,67.7,11.1,21.2,32.3,1.0,2.1,0.0,0.0,2.14,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0
0,1,1023,7.4,1.0,0.37,66.4,7.9,44.1,33.1,22.8,55.9,4.4,2.1,0.0,0.0,2.14,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0
0,1,1073,7.4,1.0,0.37,91.2,12.2,36.5,46.1,17.4,63.5,7.7,2.1,0.0,0.0,2.14,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.71,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.12,0.0,26.0,0.0,45.4,20.6,66.0,17.2,2.01,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1073,4.8,1.0,0.12,0.0,31.0,0.0,31.8,12.2,44.0,13.6,2.01,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.13,0.0,19.0,0.0,33.0,33.0,66.0,12.5,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,97.2,0.0,0.0,0.0
0,1,1073,4.8,1.0,0.13,0.0,23.0,0.0,34.7,19.3,54.0,12.4,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,97.2,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,88.0,26.6,48.1,35.6,16.3,51.9,13.8,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,96.2,22.3,34.0,46.5,19.3,65.8,14.7,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,96.4,20.0,36.8,44.1,19.0,63.1,12.6,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,98.4,19.4,38.5,43.0,18.3,61.3,11.9,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,95.0,30.3,44.8,36.1,19.0,55.1,16.7,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,97.6,22.6,32.0,47.2,20.7,67.9,15.3,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,97.4,20.6,36.0,43.5,20.5,64.0,13.2,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,99.3,20.3,37.4,43.6,18.7,62.3,12.6,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,96.1,32.1,41.5,37.4,21.0,58.4,18.7,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,97.7,23.9,29.9,48.3,21.7,70.0,16.7,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,98.8,20.9,34.9,44.5,20.5,65.0,13.6,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,99.4,21.8,35.9,45.2,18.9,64.1,14.0,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,98.8,33.8,39.4,38.6,22.0,60.6,20.5,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,98.9,25.1,27.2,48.9,23.9,72.8,18.3,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,99.7,21.6,33.1,45.4,21.4,66.8,14.4,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,99.3,22.5,34.4,45.0,20.6,65.6,14.8,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,98.2,33.9,37.5,40.6,21.8,62.4,21.2,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,99.0,26.2,24.7,49.9,25.3,75.2,19.7,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,99.6,22.2,29.7,48.4,21.8,70.2,15.6,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,99.1,22.0,31.8,46.3,21.9,68.2,15.0,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,98.4,34.1,41.0,37.3,21.7,59.0,20.1,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,99.5,26.0,24.7,49.4,25.9,75.3,19.6,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,99.9,22.6,31.6,46.7,21.6,68.3,15.4,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,99.5,22.1,34.0,45.1,20.9,66.0,14.6,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,98.8,34.6,42.8,36.1,21.1,57.2,19.8,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.04,99.8,25.3,27.3,47.2,25.4,72.6,18.4,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1113,5.0,1.0,0.04,99.7,21.2,35.0,44.4,20.6,65.0,13.8,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1113,6.0,1.0,0.04,98.9,21.7,35.9,44.2,19.8,64.0,13.9,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,0.9,0.0,17.2,43.2,60.4,0.6,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,7.0,0.0,24.8,43.9,68.7,4.8,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,18.8,0.0,44.2,28.1,72.4,13.6,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,20.1,0.0,47.8,18.9,66.7,13.4,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,19.9,0.0,46.6,16.7,63.4,12.6,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,20.5,0.0,44.6,15.2,59.7,12.2,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,2.3,0.0,17.4,44.3,61.7,1.4,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,9.3,0.0,28.2,42.0,70.1,6.5,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,18.7,0.0,43.4,30.9,74.3,13.9,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,20.6,0.0,47.6,19.6,67.2,13.8,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,20.5,0.0,45.0,21.1,66.1,13.5,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,21.1,0.0,43.3,17.8,61.0,12.9,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.05,0.0,0.22,0.0,0.0,0.0,94.36,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,2.6,0.0,18.2,42.8,60.9,1.6,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,10.7,0.0,28.8,42.7,71.5,7.6,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,20.7,0.0,43.1,34.3,77.4,16.0,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,21.6,0.0,48.6,19.3,67.9,14.7,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,20.6,0.0,46.3,20.0,66.4,13.7,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,21.9,0.0,45.4,16.8,62.2,13.6,2.12,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.44,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,2.8,0.0,20.3,42.5,62.7,1.8,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,12.2,0.0,29.1,44.1,73.2,8.9,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,21.5,0.0,44.9,33.4,78.3,16.8,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,22.3,0.0,48.4,16.5,64.9,14.5,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,22.1,0.0,46.8,18.2,65.0,14.4,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,23.0,0.0,44.6,20.4,65.0,14.9,2.13,0.0,0.0,2.28,0.0,0.0,0.0,1.07,0.0,1.12,0.0,0.0,0.0,93.4,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,2.5,0.0,20.9,42.2,63.1,1.6,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,12.3,0.0,29.8,43.4,73.1,9.0,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
