Cation 1,Cation 1 mol%,Cation 2,Cation 2 mol%,Cation 3,Cation 3 mol%,Cation 4,Cation 4 mol%,Cation 5,Cation 5 mol%,Cation 6,Cation 6 mol%,Anion 1,Anion 1 mol%,Anion 2,Anion 2 mol%,Promotor,Support 1,Support 1 mol%,Support 2,Support 2 mol%,Support 3,Support 3 mol%,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %"
Li,6.3,Mg,90.6,,,,,,,,,C,3.1,,,,,,,,,,Impregnation,923,0.07,0.03,2.0,1.0,0.16 ,,16.0,,,,24.0,3.8
Li,18.0,Zn,73.0,,,,,,,,,C,9.0,,,,,,,,,,Impregnation,923,0.07,0.03,2.0,1.0,0.16 ,,1.0,,,,30.0,0.3
Li,6.3,Mg,90.6,,,,,,,,,C,3.1,,,,,,,,,,Impregnation,973,0.07,0.03,2.0,1.0,0.16 ,,24.0,,,,28.0,6.7
Li,18.0,Zn,73.0,,,,,,,,,C,9.0,,,,,,,,,,Impregnation,973,0.07,0.03,2.0,1.0,0.16 ,,3.0,,,,37.0,1.1
Li,6.3,Mg,90.6,,,,,,,,,C,3.1,,,,,,,,,,Impregnation,1023,0.07,0.03,2.0,1.0,0.16 ,,25.0,,,,40.0,10.0
Li,18.0,Zn,73.0,,,,,,,,,C,9.0,,,,,,,,,,Impregnation,1023,0.07,0.03,2.0,1.0,0.16 ,,17.0,,,,36.0,6.1
Li,10.0,Al,90.0,,,,,,,,,,,,,,,,,,,,n.a.,1073,0.86,0.14,6.1,1.0,0.50 ,91.0,8.0,,,,21.0,1.7
Li,15.9,Mg,84.1,,,,,,,,,,,,,,,,,,,,Impregnation,973,0.91,0.09,10.0,1.0,0.30 ,100.0,5.0,,,,76.0,3.8
Li,62.3,Zr,37.7,,,,,,,,,,,,,,,,,,,,Impregnation,973,0.91,0.09,10.0,1.0,0.30 ,50.0,2.0,,,,70.0,1.4
Li,15.9,Mg,84.1,,,,,,,,,,,,,,,,,,,,Impregnation,1023,0.91,0.09,10.0,1.0,0.30 ,100.0,12.0,,,,80.0,9.6
Li,62.3,Zr,37.7,,,,,,,,,,,,,,,,,,,,Impregnation,1023,0.91,0.09,10.0,1.0,0.30 ,50.0,3.0,,,,80.0,2.4
Li,15.9,Mg,84.1,,,,,,,,,,,,,,,,,,,,Impregnation,1073,0.91,0.09,10.0,1.0,0.30 ,100.0,16.0,,,,85.0,13.6
Li,62.3,Zr,37.7,,,,,,,,,,,,,,,,,,,,Impregnation,1073,0.91,0.09,10.0,1.0,0.30 ,50.0,4.0,,,,84.0,3.4
Li,26.8,Zr,0.4,Mg,72.8,,,,,,,,,,,,,,,,,,Impregnation,1013,0.82,0.18,4.6,1.0,0.30 ,100.0,20.0,,,,55.0,11.0
Li,9.0,Ni,1.1,Mg,89.9,,,,,,,,,,,,,,,,,,Therm.decomp.,978,0.30,0.12,2.5,1.0,4.80 ,100.0,25.0,,,,36.6,9.1
Li,0.4,Ca,99.6,,,,,,,,,,,,,,,,,,,,Impregnation,1023,0.30,0.15,2.0,1.0,0.06 ,9.0,5.0,,,,55.0,2.8
Li,5.1,Ti,94.9,,,,,,,,,,,,,,,,,,,,Therm.decomp.,1073,0.03,0.03,1.0,1.0,4.00 ,,45.0,,,,58.0,26.1
Li,5.1,Zn,94.9,,,,,,,,,,,,,,,,,,,,Therm.decomp.,1073,0.03,0.03,1.0,1.0,8.00 ,,25.0,,,,32.0,8.0
Li,23.8,Pr,76.2,,,,,,,,,,,,,,,,,,,,Impregnation,1048,0.50,0.10,4.8,1.0,1.50 ,,8.2,,,,89.4,7.3
Li,5.00 ,Mg,95.00 ,,,,,,,,,,,,,,,,,,,,Citric acid method,1073 ,0.32 ,0.08 ,4.0 ,1.0 ,0.18 ,80.5 ,19.1 ,44.5 ,,,55.5 ,10.6 
Li,23.00 ,La,77.00 ,,,,,,,,,,,,,,,,,,,,Citric acid method,1073 ,0.32 ,0.08 ,4.0 ,1.0 ,0.00 ,82.1 ,24.1 ,45.6 ,,,54.4 ,13.1 
Li,23.00 ,La,51.33 ,Mg,25.67 ,,,,,,,,,,,,,,,,,,Citric acid method,1073 ,0.32 ,0.08 ,4.0 ,1.0 ,0.00 ,92.4 ,28.5 ,47.0 ,,,53.0 ,15.1 
Li,5.00 ,Ti,47.50 ,Ni,47.50 ,,,,,,,,,,,,,,,,,,Citric acid method,1073 ,0.32 ,0.08 ,4.0 ,1.0 ,0.00 ,72.4 ,2.1 ,27.6 ,,,72.4 ,1.5 
Li,5.00 ,Ti,47.50 ,Ni,47.50 ,,,,,,,,,,,,,,,,,,Citric acid method,1073 ,0.32 ,0.08 ,4.0 ,1.0 ,0.00 ,59.9 ,22.2 ,40.1 ,,,59.9 ,13.3 
Li,4.74 ,Ce,0.47 ,,,,,,,,,,,,,,Mg,94.79 ,,,,,Impregnation,973 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,7.0 ,,,,53.1 ,3.7 
Li,4.74 ,Ce,0.47 ,,,,,,,,,,,,,,Mg,94.79 ,,,,,Impregnation,1023 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,13.0 ,,,,59.9 ,7.8 
Li,4.74 ,Ce,0.47 ,,,,,,,,,,,,,,Mg,94.79 ,,,,,Impregnation,1073 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,21.7 ,,,,64.4 ,13.9 
Li,4.76 ,,,,,,,,,,,,,,,,Mg,95.24 ,,,,,Impregnation,973 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,5.5 ,,,,36.6 ,2.0 
Li,4.76 ,,,,,,,,,,,,,,,,Mg,95.24 ,,,,,Impregnation,1023 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,11.2 ,,,,47.8 ,5.4 
Li,4.76 ,,,,,,,,,,,,,,,,Mg,95.24 ,,,,,Impregnation,1073 ,0.50 ,0.10 ,5.0 ,1.0 ,0.13 ,,17.4 ,,,,55.9 ,9.7 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1015 ,0.68 ,0.32 ,2.1 ,1.0 ,0.14 ,3.0 ,1.0 ,20.0 ,16.0 ,64.0 ,80.0 ,0.8 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1055 ,0.70 ,0.30 ,2.3 ,1.0 ,0.14 ,20.0 ,5.0 ,17.0 ,21.0 ,61.0 ,83.0 ,4.2 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1074 ,0.67 ,0.33 ,2.0 ,1.0 ,0.14 ,17.0 ,11.0 ,18.0 ,30.0 ,50.0 ,82.0 ,9.0 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1127 ,0.68 ,0.32 ,2.1 ,1.0 ,0.14 ,92.0 ,45.0 ,47.0 ,36.0 ,12.0 ,53.0 ,23.9 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1158 ,0.69 ,0.31 ,2.2 ,1.0 ,0.14 ,94.0 ,46.0 ,49.0 ,36.0 ,10.0 ,51.0 ,23.5 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1170 ,0.68 ,0.32 ,2.1 ,1.0 ,0.14 ,97.0 ,45.0 ,54.0 ,33.0 ,9.0 ,46.0 ,20.7 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1205 ,0.70 ,0.30 ,2.3 ,1.0 ,0.14 ,98.0 ,44.0 ,55.0 ,32.0 ,8.0 ,45.0 ,19.8 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1103 ,0.76 ,0.24 ,3.2 ,1.0 ,0.14 ,23.0 ,15.0 ,15.0 ,36.0 ,39.0 ,85.0 ,12.8 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1170 ,0.76 ,0.24 ,3.2 ,1.0 ,0.14 ,94.0 ,34.0 ,39.0 ,42.0 ,14.0 ,61.0 ,20.7 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1199 ,0.76 ,0.24 ,3.2 ,1.0 ,0.14 ,96.0 ,33.0 ,40.0 ,41.0 ,13.0 ,60.0 ,19.8 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1217 ,0.76 ,0.24 ,3.2 ,1.0 ,0.14 ,98.0 ,33.0 ,43.0 ,40.0 ,12.0 ,57.0 ,18.8 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1155 ,0.80 ,0.20 ,4.0 ,1.0 ,0.14 ,89.0 ,30.0 ,31.0 ,46.0 ,17.0 ,69.0 ,20.7 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1188 ,0.80 ,0.20 ,4.0 ,1.0 ,0.14 ,95.0 ,27.0 ,35.0 ,44.0 ,14.0 ,65.0 ,17.6 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1203 ,0.80 ,0.20 ,4.0 ,1.0 ,0.14 ,96.0 ,27.0 ,37.0 ,44.0 ,13.0 ,63.0 ,17.0 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1211 ,0.80 ,0.20 ,4.0 ,1.0 ,0.14 ,96.0 ,27.0 ,38.0 ,43.0 ,12.0 ,62.0 ,16.7 
Li,2.10 ,W,1.05 ,Mn,2.25 ,,,,,,,,,,,,Si,94.60 ,,,,,Solid-phase technique,1176 ,0.68 ,0.32 ,2.1 ,1.0 ,0.14 ,84.0 ,31.0 ,37.0 ,46.0 ,8.0 ,63.0 ,19.5 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,823 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,0.8 ,,,,0.7 ,0.0 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,848 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,1.0 ,,,,1.2 ,0.0 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,873 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,2.7 ,,,,30.6 ,0.8 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,898 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.0 ,,,,66.1 ,15.2 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.6 ,,,,64.9 ,15.3 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,948 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.2 ,,,,63.5 ,14.7 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,21.1 ,,,,62.4 ,13.2 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,993 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.1 ,,,,59.2 ,11.9 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,1013 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.7 ,,,,58.3 ,12.1 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,1033 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.7 ,,,,57.6 ,11.9 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,1053 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.9 ,,,,56.3 ,11.8 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.9 ,,,,54.8 ,11.5 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,773 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,0.0 ,,,,0.6 ,0.0 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,823 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,15.5 ,,,,57.3 ,8.9 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,873 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,20.8 ,,,,63.7 ,13.2 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.8 ,,,,64.6 ,14.7 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.4 ,,,,63.7 ,14.3 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,1023 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.3 ,,,,62.1 ,13.9 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,1073 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,21.5 ,,,,58.2 ,12.5 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,24.4 ,,,,62.5 ,15.3 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,26.7 ,,,,61.1 ,16.3 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,25.1 ,,,,58.2 ,14.6 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,24.8 ,,,,61.1 ,15.2 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,24.9 ,,,,63.8 ,15.9 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.7 ,,,,63.4 ,15.0 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.8 ,,,,57.5 ,13.7 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.7 ,,,,55.4 ,12.6 
Li,12.96 ,,,,,,,,,,,,,,,,Mg,87.04 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,3.6 ,,,,47.4 ,1.7 
Li,12.96 ,,,,,,,,,,,,,,,,Mg,87.04 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,15.9 ,,,,55.7 ,8.9 
Li,12.96 ,,,,,,,,,,,,,,,,Mg,87.04 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,5.1 ,,,,55.6 ,2.8 
Li,12.96 ,,,,,,,,,,,,,,,,Mg,87.04 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,17.9 ,,,,59.1 ,10.6 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,5.9 ,,,,56.5 ,3.3 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.7 ,,,,57.3 ,13.0 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,923 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,21.9 ,,,,62.1 ,13.6 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,23.0 ,,,,60.0 ,13.8 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Impregnation,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.2 ,,,,50.2 ,11.1 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Microemulsion,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,25.0 ,,,,63.2 ,15.8 
Li,15.02 ,Sm,4.78 ,,,,,,,,,,,,,,Mg,80.19 ,,,,,Microemulsion,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,22.5 ,,,,56.2 ,12.6 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Microemulsion,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,25.0 ,,,,63.1 ,15.8 
Li,15.06 ,Tb,4.57 ,,,,,,,,,,,,,,Mg,80.37 ,,,,,Microemulsion,973 ,0.80 ,0.20 ,4.0 ,1.0 ,1.50 ,,26.0 ,,,,58.1 ,15.1 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1015 ,0.68 ,0.32 ,2.1 ,1.0 ,0.02 ,3.0 ,1.0 ,20.0 ,16.0 ,64.0 ,80.0 ,1.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1074 ,0.67 ,0.33 ,2.0 ,1.0 ,0.02 ,17.0 ,11.0 ,18.0 ,30.0 ,50.0 ,82.0 ,9.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1127 ,0.68 ,0.32 ,2.1 ,1.0 ,0.02 ,92.0 ,45.0 ,47.0 ,36.0 ,12.0 ,53.0 ,24.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1158 ,0.69 ,0.31 ,2.2 ,1.0 ,0.02 ,94.0 ,46.0 ,49.0 ,36.0 ,10.0 ,51.0 ,23.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1170 ,0.68 ,0.32 ,2.1 ,1.0 ,0.02 ,97.0 ,45.0 ,54.0 ,33.0 ,9.0 ,46.0 ,21.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1205 ,0.70 ,0.30 ,2.3 ,1.0 ,0.02 ,98.0 ,44.0 ,55.0 ,32.0 ,8.0 ,45.0 ,20.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1019 ,0.67 ,0.33 ,2.0 ,1.0 ,0.02 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1044 ,0.67 ,0.33 ,2.0 ,1.0 ,0.02 ,9.0 ,3.0 ,50.0 ,20.0 ,30.0 ,50.0 ,2.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1078 ,0.67 ,0.33 ,2.0 ,1.0 ,0.02 ,17.0 ,8.0 ,16.0 ,30.0 ,46.0 ,84.0 ,6.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1178 ,0.67 ,0.33 ,2.0 ,1.0 ,0.02 ,85.0 ,38.0 ,35.0 ,43.0 ,16.0 ,65.0 ,24.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Impregnation,1004 ,0.66 ,0.34 ,1.9 ,1.0 ,0.02 ,12.0 ,4.0 ,36.0 ,7.0 ,43.0 ,64.0 ,2.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1175 ,0.60 ,0.40 ,1.5 ,1.0 ,0.04 ,35.0 ,34.0 ,46.0 ,33.0 ,18.0 ,54.0 ,18.4 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1015 ,0.68 ,0.32 ,2.1 ,1.0 ,0.04 ,3.0 ,1.0 ,20.0 ,16.0 ,64.0 ,80.0 ,0.8 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1074 ,0.67 ,0.33 ,2.0 ,1.0 ,0.04 ,17.0 ,11.0 ,18.0 ,30.0 ,50.0 ,82.0 ,9.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1127 ,0.68 ,0.32 ,2.1 ,1.0 ,0.04 ,92.0 ,45.0 ,47.0 ,36.0 ,12.0 ,53.0 ,23.9 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1158 ,0.69 ,0.31 ,2.2 ,1.0 ,0.04 ,94.0 ,46.0 ,49.0 ,36.0 ,10.0 ,51.0 ,23.5 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1170 ,0.68 ,0.32 ,2.1 ,1.0 ,0.04 ,97.0 ,45.0 ,54.0 ,33.0 ,9.0 ,46.0 ,20.7 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1205 ,0.70 ,0.30 ,2.3 ,1.0 ,0.05 ,98.0 ,44.0 ,55.0 ,32.0 ,8.0 ,45.0 ,19.8 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1019 ,0.67 ,0.33 ,2.0 ,1.0 ,0.05 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1044 ,0.67 ,0.33 ,2.0 ,1.0 ,0.05 ,9.0 ,3.0 ,50.0 ,20.0 ,30.0 ,50.0 ,1.5 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1078 ,0.67 ,0.33 ,2.0 ,1.0 ,0.05 ,17.0 ,8.0 ,16.0 ,30.0 ,46.0 ,84.0 ,6.7 
Li,2.08 ,W,1.04 ,Mn,2.23 ,,,,,,,,,,,,Si,94.65 ,,,,,Sol-gel,1178 ,0.67 ,0.33 ,2.0 ,1.0 ,0.04 ,85.0 ,38.0 ,35.0 ,43.0 ,16.0 ,65.0 ,24.7 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,973 ,0.95,0.05,19,1.0 ,,,16.0 ,16.0 ,98.0 ,2.0 ,0.0 ,2.0 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,973 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,37.0 ,66.3 ,,,33.7 ,12.5 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,998 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,38.7 ,66.7 ,,,33.3 ,12.9 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,1023 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,41.3 ,63.8 ,,,36.2 ,14.9 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,1048 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,39.0 ,59.1 ,,,40.9 ,16.0 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,1073 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,38.1 ,64.8 ,,,35.2 ,13.4 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,1098 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,40.9 ,80.1 ,,,19.9 ,8.1 
Li,5.54 ,,,,,,,,,,,,,,,,Mg,94.46 ,,,,,Impregnation,1123 ,0.40 ,0.20 ,2.0 ,1.0 ,0.80 ,,46.0 ,88.8 ,,,11.2 ,5.2 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,983 ,,,2.0 ,1.0 ,0.01 ,,45.0 ,,,,38.0 ,17.1 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,993 ,,,2.0 ,1.0 ,0.01 ,,45.1 ,,,,38.0 ,17.2 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,1003 ,,,2.0 ,1.0 ,0.01 ,,45.3 ,,,,38.2 ,17.3 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,1013 ,,,2.0 ,1.0 ,0.01 ,,45.3 ,,,,38.8 ,17.6 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,1023 ,,,2.0 ,1.0 ,0.01 ,,45.0 ,,,,38.4 ,17.3 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,1028 ,,,2.0 ,1.0 ,0.01 ,,45.0 ,,,,38.6 ,17.4 
Li,16.54 ,,,,,,,,,,,,,,,,Mg,83.46 ,,,,,Impregnation,1033 ,,,2.0 ,1.0 ,0.01 ,,45.3 ,,,,38.6 ,17.5 
