,Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
3762,217,1117.4,4,0.504,0.702531248,1.0257311,0.69042792,793,33,2.260666204,0.006183478,0.765763787,0.513076266,0.022604001
3763,908,1117.4,4,0.576,0.702529774,1.025733642,0.688711739,622,1,6.250388154,0.221779369,0.779719045,0.948470611,0.097089848
3764,3935,1117.4,4.25,0,0.702579665,1.025733714,0.690524175,813,32,2.184817123,0.013773108,0.982463965,0.56360183,0.074366461
3765,3525,1117.4,4.25,0.072,0.70256326,1.025741029,0.690434045,599,19,2.04872899,0.00585371,0.83628571,0.558532345,0.060128835
3766,2889,1117.4,4.25,0.144,0.702583945,1.025752056,0.689982353,254,44,2.362009901,0.002973514,0.896043846,0.564668535,0.070835164
3767,2379,1117.4,4.25,0.216,0.702565977,1.025752454,0.689044877,540,2,5.292116799,0.011647374,0.514332855,0.882925326,0.095602776
3768,4083,1117.4,4.25,0.288,0.702555835,1.025754494,0.690705972,636,30,7.591468489,0.010129757,0.795940046,0.552740127,0.045805394
3769,234,1117.4,4.25,0.36,0.702574439,1.025755951,0.690433612,942,4,4.067101909,0.060693687,0.568412129,0.552456727,0.093096915
3770,5480,1117.4,4.25,0.432,0.702572598,1.02576776,0.689471297,678,27,5.304825156,0.005592503,0.970745865,0.641378221,0.059633303
3771,931,1117.4,4.25,0.504,0.702496107,1.025791685,0.690627887,640,18,2.044919223,0.003052526,0.984687084,0.611742643,0.076205549
3772,2764,1117.4,4.25,0.576,0.702513496,1.025792251,0.689912631,417,38,5.20431439,0.011679767,0.50040996,0.521732806,0.096316073
3773,4938,1117.4,4.5,0,0.702559462,1.025794273,0.690615469,969,22,5.756783067,0.029016175,0.724767396,0.50120162,0.091941096
3774,2546,1117.4,4.5,0.072,0.702501601,1.025799016,0.689815518,884,26,7.590369006,0.024863895,0.771578313,0.555124362,0.094274712
3775,5251,1117.4,4.5,0.144,0.702556313,1.025799579,0.690523264,652,9,6.272073473,0.033062453,0.822933112,0.575000636,0.069961587
3776,5023,1117.4,4.5,0.216,0.702547785,1.02581186,0.690401589,267,46,5.859997889,0.010549495,0.682852389,0.532514852,0.066938893
3777,3226,1117.4,4.5,0.288,0.702520323,1.025813068,0.690385978,765,14,4.729984645,0.012836196,0.623143646,0.58005275,0.027479023
3778,5043,1117.4,4.5,0.36,0.702534207,1.025835275,0.68983149,594,38,4.459827161,0.017119422,0.522351896,0.520670426,0.059628455
3779,1494,1117.4,4.5,0.432,0.702532212,1.025836999,0.690487215,956,28,6.647062838,0.01420059,0.93735968,0.6475383,0.081122208
3780,3103,1117.4,4.5,0.504,0.702528216,1.025838726,0.688939819,654,2,5.431068209,0.016383153,0.711337748,0.978857878,0.056265657
3781,4418,1117.4,4.5,0.576,0.702497716,1.025849248,0.68876543,716,33,6.648847714,0.023067716,0.622310596,0.531989457,0.077928397
3782,4331,1117.4,4.75,0,0.702509709,1.025860819,0.691060517,617,12,7.013536827,0.016212168,0.692175485,0.526370419,0.090180824
3783,3861,1117.4,4.75,0.072,0.702477555,1.025865,0.688531629,255,31,3.808948376,0.008905092,0.577846129,0.516395214,0.070689268
3784,4189,1117.4,4.75,0.144,0.702512184,1.025874378,0.690158754,343,31,6.129569882,0.004102041,0.723504707,0.5661292,0.063450043
3785,4118,1117.4,4.75,0.216,0.702485665,1.025875478,0.690269969,970,45,3.404767029,0.204488351,0.552611993,0.622605672,0.078224056
3786,1770,1117.4,4.75,0.288,0.702446291,1.025877564,0.690379334,496,4,3.389757765,0.010256134,0.966669338,0.57070669,0.072855096
3787,6157,1117.4,4.75,0.36,0.702477178,1.025879131,0.689880642,841,47,4.674937479,0.036905637,0.52435024,0.598940831,0.090479645
3788,2645,1117.4,4.75,0.432,0.702490889,1.025881922,0.689621424,584,29,3.14501377,0.009668042,0.749767318,0.664573134,0.047400677
3789,3723,1117.4,4.75,0.504,0.702498501,1.025882505,0.690359237,950,23,7.97456571,0.012917046,0.935903157,0.502080696,0.036591694
3790,3455,1117.4,4.75,0.576,0.702490897,1.025883485,0.689336197,563,5,2.59406294,0.044472711,0.54243285,0.59159999,0.097509429
3791,3298,1117.4,5,0,0.702457765,1.025888333,0.690136669,611,4,7.471912571,0.004716593,0.714751941,0.641745719,0.099820708
3792,2502,1117.4,5,0.072,0.702447549,1.025892199,0.688106985,598,2,6.424626382,0.019210524,0.942117572,0.866439023,0.09133846
3793,4206,1117.4,5,0.144,0.702480113,1.025905765,0.689102666,679,23,4.129148746,0.005020091,0.98666974,0.616049521,0.08752162
3794,1206,1117.4,5,0.216,0.702438154,1.02590682,0.689603844,293,11,5.203938035,0.024355726,0.554392459,0.572375712,0.089725171
3795,1204,1117.4,5,0.288,0.702427676,1.025909653,0.690518951,346,41,7.638656017,0.018646658,0.95767763,0.510485415,0.06486063
3796,3557,1117.4,5,0.36,0.702445309,1.025912389,0.690145153,366,4,5.555218408,0.002286961,0.888677744,0.511550263,0.062771606
3797,6593,1117.4,5,0.432,0.702463678,1.025913986,0.690342296,381,4,4.243831398,0.060755791,0.792621261,0.51549778,0.070964086
3798,79,1117.4,5,0.504,0.702416315,1.025929238,0.690629891,705,9,5.64114024,0.000294184,0.817959709,0.559586797,0.025559716
3799,259,1117.4,5,0.576,0.702415318,1.025930957,0.689020069,705,30,3.439440982,0.01642167,0.647818003,0.516621532,0.030072548
3800,1600,1117.4,5.25,0,0.702445917,1.025933325,0.690473887,456,21,4.250326494,0.018764674,0.783590635,0.6034982,0.099807206
3801,466,1117.4,5.25,0.072,0.702426002,1.025942007,0.689875215,485,4,3.623118113,0.021995595,0.682055783,0.511209355,0.088646509
3802,3473,1117.4,5.25,0.144,0.702455353,1.025944552,0.690560618,917,36,6.113872777,0.026856436,0.762974143,0.643572542,0.097312615
3803,4443,1117.4,5.25,0.216,0.702439579,1.025949477,0.690387158,780,7,6.879098764,0.025248678,0.682218342,0.516256669,0.092587593
3804,278,1117.4,5.25,0.288,0.702403649,1.02595107,0.690851149,534,12,7.594398515,0.006571842,0.837399016,0.564914491,0.086270721
3805,3934,1117.4,5.25,0.36,0.702467354,1.025951997,0.690645815,879,29,7.870956172,0.030796807,0.790304419,0.501246751,0.079677406
3806,2681,1117.4,5.25,0.432,0.702439379,1.02595262,0.689564209,861,24,5.269400725,0.005148843,0.510781895,0.56360448,0.040686509
3807,2797,1117.4,5.25,0.504,0.702411981,1.025953514,0.69042756,180,44,1.976772357,0.015162226,0.876997272,0.526457905,0.096822202
3808,3972,1117.4,5.25,0.576,0.702463692,1.025954982,0.691139032,334,37,5.842328716,0.002170495,0.648958476,0.532740335,0.074764764
3809,2977,1117.4,5.5,0,0.702437127,1.025956503,0.688300844,879,8,4.28066856,0.026615388,0.707243834,0.52835985,0.099349342
3810,3849,1117.4,5.5,0.072,0.702428904,1.025962116,0.690386355,700,23,9.446244033,0.016555971,0.763886111,0.577048428,0.036071063
3811,1287,1117.4,5.5,0.144,0.702394338,1.02596712,0.690639532,611,36,1.82433581,0.15295644,0.505513617,0.633060194,0.090588245
3812,4473,1117.4,5.5,0.216,0.702400869,1.025974045,0.690301679,898,33,6.380306177,0.013668246,0.766204102,0.63277824,0.056166067
3813,4721,1117.4,5.5,0.288,0.702453246,1.02597742,0.689958708,996,5,3.492700872,0.01250778,0.687317431,0.500251667,0.042425006
3814,3609,1117.4,5.5,0.36,0.702399002,1.025978681,0.688495613,844,25,6.361024472,0.008095111,0.889966263,0.61961318,0.051867947
3815,4361,1117.4,5.5,0.432,0.702428094,1.025980497,0.6906484,747,25,6.387018178,0.005759744,0.571624456,0.625113745,0.034664796
3816,2612,1117.4,5.5,0.504,0.702448187,1.025986136,0.690338635,391,50,7.377085555,0.04604243,0.897788599,0.510257987,0.099075964
3817,386,1117.4,5.5,0.576,0.702412898,1.025994064,0.690445493,517,29,3.759790854,0.027475701,0.682724965,0.55403294,0.079286662
3818,4977,1117.4,5.75,0,0.702426981,1.026005829,0.689991488,912,40,2.039887307,0.025130837,0.500939786,0.511334556,0.06463122
3819,3569,1117.4,5.75,0.072,0.702388837,1.026009736,0.689351737,683,8,3.188973746,0.00742465,0.999174497,0.548023464,0.029836897
3820,780,1117.4,5.75,0.144,0.702419037,1.026016755,0.688862587,294,17,4.908523371,0.008940509,0.997592876,0.547516682,0.064204301
3821,4811,1117.4,5.75,0.216,0.702392691,1.026018177,0.69113796,997,38,6.349888546,0.029438509,0.588166204,0.577185458,0.078000702
3822,3824,1117.4,5.75,0.288,0.702393145,1.026023759,0.690896764,457,46,4.60629703,0.009902476,0.954222988,0.57058892,0.053296092
3823,3835,1117.4,5.75,0.36,0.702390234,1.026028777,0.690346889,510,20,6.262973293,0.233031626,0.556283354,0.501104682,0.098080363
3824,2467,1117.4,5.75,0.432,0.702374761,1.026031417,0.690435961,833,6,3.345249619,0.009861823,0.688084314,0.589773569,0.045608106
3825,473,1117.4,5.75,0.504,0.702366392,1.026033086,0.689072672,415,14,5.488861775,0.024708366,0.691595527,0.59700727,0.087410788
3826,3916,1117.4,5.75,0.576,0.702395411,1.026048238,0.689807761,633,26,5.964996841,0.008241811,0.58109981,0.630906539,0.050096994
3827,2785,1117.4,6,0,0.702349249,1.026061643,0.691193451,343,31,9.431399502,0.004004474,0.98557368,0.657682627,0.098846028
3828,4581,1117.4,6,0.072,0.702395968,1.026067239,0.689783767,569,11,7.625761528,0.030909697,0.835048322,0.501379072,0.066094991
3829,3988,1117.4,6,0.144,0.702398546,1.026071638,0.691105035,297,49,7.767241067,0.022823185,0.886450843,0.501330297,0.07549404
3830,2971,1117.4,6,0.216,0.70236698,1.026077424,0.69031667,638,1,1.380818162,0.258887092,0.609846214,0.900843898,0.093351143
3831,3303,1117.4,6,0.288,0.702345487,1.026081874,0.688567336,873,6,4.540232056,0.005408001,0.976923856,0.569638702,0.022648805
3832,615,1117.4,6,0.36,0.702341378,1.026083853,0.690691646,813,11,4.83074769,0.018027706,0.82379388,0.6227426,0.042497563
3833,2921,1117.4,6,0.432,0.702372684,1.026085702,0.69058689,718,11,3.169510308,0.015084203,0.510160439,0.639595413,0.062315205
3834,4632,1117.4,6,0.504,0.702389058,1.026087447,0.689572658,476,38,5.140933063,0.024266037,0.996187947,0.541593551,0.062440275
3835,3274,1117.4,6,0.576,0.702338472,1.026093965,0.690376017,247,29,6.595773543,0.005263692,0.759649138,0.539432673,0.085231471
3836,3998,1140.6,1.5,0,0.702376728,1.026097911,0.690695879,826,2,3.610091303,0.026057888,0.797180015,0.713675378,0.098286993
3837,7205,1140.6,1.5,0.072,0.702299949,1.026103588,0.690376715,327,30,3.438137844,0.007462544,0.517522682,0.903418648,0.059464934
3838,577,1140.6,1.5,0.144,0.702369496,1.026109718,0.689104346,920,16,6.452226359,0.00975661,0.695659789,0.528039996,0.036844599
3839,1475,1140.6,1.5,0.216,0.702342575,1.026117844,0.690466255,953,49,6.787736182,0.003874318,0.849028037,0.533046322,0.021485437
3840,1372,1140.6,1.5,0.288,0.702296228,1.026136219,0.690737322,998,1,6.253353227,0.610753237,0.690844054,0.949181888,0.036753668
3841,2063,1140.6,1.5,0.36,0.702289615,1.026147616,0.69033594,991,47,2.657467941,0.15684874,0.944954632,0.613152542,0.069074514
3842,2827,1140.6,1.5,0.432,0.702292634,1.02615922,0.690141893,294,40,5.735917416,0.009271613,0.799626091,0.65268211,0.081931733
3843,4451,1140.6,1.5,0.504,0.702310119,1.026172633,0.690219534,304,37,4.03333792,0.006489125,0.838772656,0.650318293,0.071255536
3844,3792,1140.6,1.5,0.576,0.702309801,1.026193807,0.690557993,327,36,4.380532242,0.010652361,0.565487701,0.601852953,0.068007925
3845,656,1140.6,1.75,0,0.702261902,1.026195374,0.690740886,915,47,3.600227183,0.013472672,0.656678743,0.529176374,0.050644671
3846,6305,1140.6,1.75,0.072,0.702290145,1.026198822,0.690862276,920,46,1.22863819,0.002900143,0.726116155,0.527053749,0.050492237
3847,3282,1140.6,1.75,0.144,0.702274346,1.026204487,0.688210155,916,48,4.634407055,0.015972073,0.771496326,0.509890937,0.051353717
3848,826,1140.6,1.75,0.216,0.702251201,1.026213816,0.691453382,562,28,2.288906517,0.019038398,0.575711664,0.8366149,0.037466836
3849,4675,1140.6,1.75,0.288,0.70231605,1.026213925,0.690439943,898,31,6.55494905,0.009400108,0.811303305,0.561977919,0.040448069
3850,4650,1140.6,1.75,0.36,0.702314797,1.026215456,0.6903853,982,38,3.13879316,0.023747047,0.773733778,0.591041631,0.071942699
3851,3898,1140.6,1.75,0.432,0.702274092,1.026215714,0.689813972,913,16,2.880592908,0.010064263,0.645739243,0.601065037,0.041420895
3852,4092,1140.6,1.75,0.504,0.702287668,1.026216784,0.691198972,798,30,1.009250238,0.00849813,0.540911143,0.664136458,0.078784278
3853,3352,1140.6,1.75,0.576,0.70225272,1.026228008,0.690772264,746,3,4.08511574,0.012226647,0.936527411,0.882282596,0.019079365
3854,1185,1140.6,2,0,0.702247618,1.026235223,0.690553396,323,4,2.161970799,0.015693556,0.576791853,0.546184249,0.072510018
3855,5142,1140.6,2,0.072,0.702285513,1.026247413,0.690478315,253,26,6.960592027,0.033456439,0.721392007,0.656396423,0.089900552
3856,2647,1140.6,2,0.144,0.702277795,1.026249257,0.690619568,322,41,2.115527617,0.01002374,0.622655677,0.612213231,0.087450294
3857,5146,1140.6,2,0.216,0.702280816,1.026250275,0.690669062,409,32,2.502188649,0.01305001,0.794069645,0.558387306,0.068151513
3858,2633,1140.6,2,0.288,0.702287519,1.026259969,0.6909394,304,2,6.765728791,0.003502325,0.876926416,0.959472184,0.097054312
3859,2854,1140.6,2,0.36,0.702282699,1.026261975,0.690654335,691,10,2.091366306,0.023062337,0.594770134,0.502252635,0.076343965
3860,4625,1140.6,2,0.432,0.702286283,1.026264604,0.690617411,821,13,6.159131864,0.011741082,0.838403428,0.565980867,0.07357817
3861,2561,1140.6,2,0.504,0.70222979,1.026267522,0.689511801,591,2,6.77200813,0.027664798,0.700479753,0.784256304,0.087447154
3862,4168,1140.6,2,0.576,0.702235675,1.026294439,0.689537928,298,50,5.277832424,0.039758415,0.80290499,0.556345138,0.078885253
3863,2338,1140.6,2.25,0,0.702268395,1.026296059,0.690524903,535,28,3.679132356,0.408964669,0.94696663,0.663225217,0.05657426
3864,3663,1140.6,2.25,0.072,0.702266764,1.026298843,0.69103385,939,29,3.64937683,0.00022805,0.514596362,0.990431777,0.062568628
3865,2461,1140.6,2.25,0.144,0.702217898,1.026301765,0.690106105,382,5,3.277829237,0.026493467,0.974599195,0.542651306,0.045934565
3866,2876,1140.6,2.25,0.216,0.702258519,1.02631308,0.690717077,988,49,7.001965726,0.018367588,0.992555175,0.654616446,0.099222343
3867,4392,1140.6,2.25,0.288,0.702226239,1.026317196,0.690082028,313,48,5.664625809,0.076850744,0.585265221,0.509462864,0.096748019
3868,4428,1140.6,2.25,0.36,0.702217144,1.02633287,0.68868505,997,5,3.622161328,0.001771571,0.863384973,0.762591716,0.021142086
3869,2511,1140.6,2.25,0.432,0.702183365,1.026347521,0.690120115,908,15,4.234457048,0.01572821,0.960963529,0.558093572,0.095181876
3870,4935,1140.6,2.25,0.504,0.702231199,1.026352182,0.690190349,424,14,5.726149978,0.02836237,0.541548591,0.638114732,0.093831164
3871,4154,1140.6,2.25,0.576,0.702192322,1.026369147,0.691036904,761,36,5.518597213,0.031194055,0.506563198,0.666483656,0.042710628
3872,5674,1140.6,2.5,0,0.702149608,1.026384174,0.690481383,874,7,6.169628636,0.019683751,0.689690754,0.556354465,0.055939296
3873,4128,1140.6,2.5,0.072,0.702183062,1.026385105,0.690620455,862,31,4.230355355,0.013729672,0.568389554,0.524706407,0.043244424
3874,3745,1140.6,2.5,0.144,0.702205134,1.026386836,0.690674399,370,27,6.669160961,0.000341444,0.883847328,0.628014241,0.067079904
3875,3704,1140.6,2.5,0.216,0.702212272,1.026390819,0.690932922,622,37,4.25344529,0.012960666,0.83590833,0.567223892,0.026688495
3876,4039,1140.6,2.5,0.288,0.702199735,1.026391579,0.690939146,839,29,7.606666462,0.039566357,0.881461232,0.577736206,0.060359312
3877,3,1140.6,2.5,0.36,0.702164878,1.026403794,0.690887672,856,45,2.909095012,0.006691308,0.678645762,0.567541774,0.024934712
3878,7669,1140.6,2.5,0.432,0.702149949,1.026404651,0.692464576,995,49,4.514286947,0.031245054,0.574568278,0.555577548,0.081279847
3879,472,1140.6,2.5,0.504,0.702135079,1.026413908,0.690998135,418,44,5.609210713,0.021915391,0.575005139,0.558418732,0.08060499
3880,948,1140.6,2.5,0.576,0.702179247,1.026423241,0.69092845,303,45,2.614715304,0.003438524,0.541854087,0.576624829,0.057152664
3881,1937,1140.6,2.75,0,0.702143457,1.02642917,0.691151789,925,9,2.912603111,0.003392628,0.534818605,0.665693923,0.025227317
3882,3937,1140.6,2.75,0.072,0.7021739,1.026430019,0.690967823,617,31,3.288748729,0.006667307,0.794903431,0.616823247,0.045513877
3883,1604,1140.6,2.75,0.144,0.702168291,1.026437915,0.688235717,748,48,5.741812981,0.015529006,0.987751304,0.50701722,0.097718718
3884,4110,1140.6,2.75,0.216,0.702150563,1.026453059,0.690701322,260,6,4.492196892,0.002677522,0.777175267,0.622720696,0.094785375
3885,2552,1140.6,2.75,0.288,0.702105768,1.026481221,0.690770069,783,24,4.72803181,0.004339379,0.964587901,0.596901996,0.034384858
3886,5357,1140.6,2.75,0.36,0.70214983,1.026486353,0.690881895,921,40,4.945462019,0.071056054,0.572141395,0.512522644,0.080614868
3887,2748,1140.6,2.75,0.432,0.70210923,1.026489008,0.688179914,151,4,4.07720636,0.001578854,0.752369019,0.650585278,0.088352569
3888,2664,1140.6,2.75,0.504,0.702133905,1.026495403,0.691219557,958,4,7.557315123,0.010169503,0.997800034,0.649080637,0.0719347
3889,402,1140.6,2.75,0.576,0.702138698,1.026499926,0.691005116,495,48,4.314400542,0.011695621,0.993558068,0.642053981,0.038291666
3890,3304,1140.6,3,0,0.702102137,1.026501229,0.690374718,580,47,2.73464707,0.008960197,0.962983814,0.60804369,0.093786609
3891,174,1140.6,3,0.072,0.702096345,1.026506103,0.691087514,897,28,4.410127312,0.013779322,0.644090681,0.568274418,0.073526682
3892,1056,1140.6,3,0.144,0.702096256,1.026506256,0.690726373,837,5,7.47892567,0.011214593,0.790235139,0.551716962,0.098009486
3893,2833,1140.6,3,0.216,0.702138827,1.026509916,0.690476762,904,39,6.536597125,0.037649572,0.579739771,0.650321689,0.089477959
3894,4533,1140.6,3,0.288,0.70213069,1.026509967,0.691074524,911,47,2.044429161,0.012342064,0.889407275,0.56807384,0.041727867
3895,7266,1140.6,3,0.36,0.702129825,1.026512433,0.691285593,582,36,2.775883645,0.006709757,0.538364177,0.541857329,0.048344436
3896,3416,1140.6,3,0.432,0.70213652,1.026523279,0.690824366,987,21,7.722653223,0.005661237,0.681124366,0.621039533,0.021880177
3897,4018,1140.6,3,0.504,0.702115272,1.026547753,0.691138755,562,7,3.517391235,0.018745476,0.741261723,0.639203525,0.091588362
3898,4057,1140.6,3,0.576,0.702109068,1.026547811,0.69119816,592,2,2.982091939,0.000350736,0.727140448,0.690868954,0.076635703
3899,3483,1140.6,3.25,0,0.702103068,1.02655016,0.690855072,961,34,7.583922917,0.023038562,0.897623343,0.617832143,0.059225027
3900,2553,1140.6,3.25,0.072,0.702063847,1.026553445,0.690704561,990,50,6.239026268,0.030772652,0.694234069,0.613188939,0.096649942
3901,738,1140.6,3.25,0.144,0.702110566,1.026557892,0.690749687,394,46,2.256398846,0.004446534,0.72710392,0.589461366,0.095866152
3902,6259,1140.6,3.25,0.216,0.702108944,1.026558102,0.691100038,861,14,4.768043272,0.018832879,0.751560914,0.648449905,0.098872451
3903,1985,1140.6,3.25,0.288,0.702097987,1.02655889,0.690981433,863,4,5.6661302,0.025817308,0.790569818,0.615104857,0.069355853
3904,4187,1140.6,3.25,0.36,0.702107825,1.026568456,0.690225617,577,29,5.010061591,0.015707046,0.522331379,0.62475473,0.090262713
3905,3423,1140.6,3.25,0.432,0.702100824,1.026584787,0.690894647,807,14,2.047609117,0.026470554,0.533642468,0.888556887,0.023781253
3906,2509,1140.6,3.25,0.504,0.702045362,1.02658529,0.69072786,874,23,5.589609343,0.011168889,0.786651265,0.584291036,0.037256709
3907,3878,1140.6,3.25,0.576,0.702057303,1.026589263,0.690774523,829,41,3.051646967,0.011823197,0.805257343,0.500984429,0.054042737
3908,5106,1140.6,3.5,0,0.702086728,1.026603226,0.690408408,946,49,7.328988572,0.015286698,0.876892103,0.500454771,0.092205144
3909,3396,1140.6,3.5,0.072,0.70205946,1.026603463,0.691201088,819,38,2.221517428,0.016837559,0.690858392,0.630118975,0.077142932
3910,3553,1140.6,3.5,0.144,0.702035395,1.026618799,0.691493401,837,47,6.428458778,0.040784781,0.604841789,0.533774144,0.091094882
3911,4672,1140.6,3.5,0.216,0.702079529,1.026621528,0.68963933,790,36,4.930296787,0.002145124,0.870164964,0.651700021,0.019533126
3912,4916,1140.6,3.5,0.288,0.702068015,1.026622349,0.69194507,793,48,4.226062158,0.018926585,0.999298773,0.535340394,0.041631211
3913,3627,1140.6,3.5,0.36,0.702020065,1.026631665,0.690125142,466,26,7.91814606,0.019455993,0.94699165,0.609057508,0.043461296
3914,2666,1140.6,3.5,0.432,0.702050766,1.026638649,0.690764581,999,2,2.038571865,0.136055443,0.541047957,0.538353741,0.057946904
3915,2751,1140.6,3.5,0.504,0.702021514,1.026640125,0.690645095,570,24,3.867677995,0.00745866,0.962408877,0.583236977,0.076984905
3916,2675,1140.6,3.5,0.576,0.702048553,1.026642461,0.691143723,856,3,6.657000338,0.008302451,0.865429111,0.739454879,0.039008301
3917,4205,1140.6,3.75,0,0.702049325,1.026651163,0.68950486,230,34,3.966629668,0.001198211,0.62558914,0.638958732,0.09398057
3918,4393,1140.6,3.75,0.072,0.702025,1.026663937,0.690835531,233,10,2.464951704,0.000552404,0.935964966,0.540970503,0.079820489
3919,5124,1140.6,3.75,0.144,0.702037013,1.026670387,0.690784009,407,12,7.137032494,0.028171728,0.797223425,0.506293112,0.090669835
3920,1691,1140.6,3.75,0.216,0.702004159,1.026670939,0.690642413,384,25,3.420121992,0.015230851,0.946663131,0.501439653,0.0325649
3921,426,1140.6,3.75,0.288,0.701982275,1.026677148,0.69000846,869,40,6.537809304,0.023831437,0.652538084,0.617719847,0.049093257
3922,5001,1140.6,3.75,0.36,0.702043321,1.026681355,0.690648596,716,18,2.52774204,0.089966665,0.844853199,0.648436629,0.077459246
3923,2919,1140.6,3.75,0.432,0.702023595,1.026687278,0.690360605,834,40,5.502083449,0.007103063,0.904188095,0.568811272,0.030466171
3924,2344,1140.6,3.75,0.504,0.702040458,1.026688838,0.690819438,614,5,6.483479711,0.076909189,0.723193111,0.651235315,0.086348387
3925,3831,1140.6,3.75,0.576,0.70200603,1.026690847,0.690645085,890,24,2.926335761,0.017868051,0.824713999,0.57174492,0.084976775
3926,3902,1140.6,4,0,0.70199568,1.026695422,0.690594261,982,4,1.675983226,0.169399477,0.611943308,0.563946778,0.040922777
3927,5233,1140.6,4,0.072,0.702010458,1.026707675,0.690857098,333,38,7.021460867,0.019092036,0.663753285,0.893739328,0.06572029
3928,4336,1140.6,4,0.144,0.702010746,1.026720766,0.691433333,455,9,2.256577743,0.014702882,0.694145856,0.520933859,0.048074249
3929,5584,1140.6,4,0.216,0.702015823,1.026726152,0.691272476,757,6,6.316956886,0.002844334,0.931892424,0.585551932,0.077661753
3930,3702,1140.6,4,0.288,0.702017138,1.026727049,0.691139263,296,44,4.784653668,0.014990377,0.884843709,0.588037204,0.099419532
3931,3895,1140.6,4,0.36,0.701974333,1.026732195,0.691178864,957,24,7.961964039,0.205285853,0.780166869,0.567276344,0.032893099
3932,4651,1140.6,4,0.432,0.702007699,1.026744652,0.689975087,706,33,2.498132777,0.001131521,0.908551557,0.642527652,0.04318349
3933,2358,1140.6,4,0.504,0.70199745,1.026759802,0.691330766,199,28,6.415409559,0.041772541,0.973967207,0.585192498,0.07045191
3934,1457,1140.6,4,0.576,0.701992712,1.026771019,0.691105591,546,19,7.970426544,0.001285821,0.809775776,0.511247057,0.06121474
3935,2528,1140.6,4.25,0,0.701936174,1.026773373,0.690545158,288,26,3.909797341,0.020028992,0.565525917,0.532929743,0.053292701
3936,2701,1140.6,4.25,0.072,0.70196117,1.026776693,0.691135675,931,44,2.62932563,0.036813878,0.506103332,0.644586898,0.093928263
3937,6699,1140.6,4.25,0.144,0.701973373,1.026790516,0.69153547,570,19,1.296935728,0.004535893,0.551470832,0.524341141,0.084957184
3938,3131,1140.6,4.25,0.216,0.701972735,1.02680551,0.691201505,973,2,8.213363182,0.045227862,0.519877701,0.813029181,0.097785119
3939,4645,1140.6,4.25,0.288,0.701968996,1.026811327,0.690879031,357,27,2.036861735,0.013346067,0.555378041,0.530560627,0.076312982
3940,1686,1140.6,4.25,0.36,0.701886611,1.026841918,0.68946597,877,45,4.140056483,0.001160395,0.933457048,0.501468914,0.020038308
3941,701,1140.6,4.25,0.432,0.701920699,1.026864473,0.690782953,580,3,6.453590066,0.005072718,0.96675789,0.74050778,0.051790725
3942,3807,1140.6,4.25,0.504,0.70190006,1.026873382,0.691178059,405,9,2.414615626,0.140589709,0.929039638,0.652229489,0.061530727
3943,4262,1140.6,4.25,0.576,0.701923846,1.026880604,0.691528691,879,27,2.008718468,0.011976975,0.963123765,0.502279016,0.090748408
3944,4553,1140.6,4.5,0,0.701914873,1.026883815,0.691291076,989,32,3.739426707,0.224000061,0.648847183,0.640918319,0.074769673
3945,4623,1140.6,4.5,0.072,0.701913889,1.026906252,0.69099419,904,37,3.583744874,0.006017778,0.584461351,0.583170892,0.031247065
3946,3264,1140.6,4.5,0.144,0.701864238,1.026911026,0.689989251,328,5,5.937001934,0.011193084,0.766221859,0.657144445,0.09496837
3947,5759,1140.6,4.5,0.216,0.701850127,1.026922142,0.692544214,986,24,4.537613213,0.036486001,0.570775913,0.5279809,0.0910672
3948,302,1140.6,4.5,0.288,0.70187571,1.026941963,0.690833658,831,24,4.162788369,0.01812188,0.850444875,0.62500936,0.074491418
3949,4693,1140.6,4.5,0.36,0.701892896,1.026943042,0.690811695,595,28,2.765628215,0.014857481,0.710823281,0.872255695,0.090041933
3950,1977,1140.6,4.5,0.432,0.701868738,1.026973757,0.689037165,647,1,3.776912887,0.500003378,0.649267136,0.80000126,0.093970139
3951,2981,1140.6,4.5,0.504,0.701831167,1.027000606,0.691279161,913,1,2.023501814,0.020574579,0.786678603,0.808739239,0.078696552
3952,5353,1140.6,4.5,0.576,0.70184053,1.027024809,0.691166268,576,35,7.22383079,0.016141704,0.868595759,0.5017681,0.043687998
3953,2690,1140.6,4.75,0,0.701810782,1.027035712,0.690974977,979,39,2.13902457,0.017887373,0.638848629,0.571274347,0.053856467
3954,870,1140.6,4.75,0.072,0.701768971,1.027044501,0.690791572,714,21,7.331725059,0.114449644,0.551823821,0.638081329,0.087615793
3955,637,1140.6,4.75,0.144,0.701761504,1.027057358,0.691714601,456,35,6.523024627,0.006266715,0.931061749,0.57878509,0.056391641
3956,5002,1140.6,4.75,0.216,0.701816413,1.027072213,0.692185717,215,46,3.580941364,0.002015474,0.702942459,0.800351557,0.096580343
3957,2651,1140.6,4.75,0.288,0.701792369,1.027085548,0.691278418,583,16,7.096157834,0.004227479,0.788820217,0.53158378,0.054175185
3958,2963,1140.6,4.75,0.36,0.701779045,1.027090364,0.690734237,433,37,3.289946826,0.009104801,0.90725369,0.619608654,0.091206922
3959,2975,1140.6,4.75,0.432,0.701775474,1.027096514,0.691140794,629,30,2.50556392,0.00622147,0.878206151,0.601771994,0.055767249
