Temperature,pCH4_per_pO2,Contact time,Y(C2),Accuracy,MAE,Extrapolating Variables
955,5.25,0.792,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,0.864,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,0.936,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.008,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.08,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.152,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.224,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.296,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.368,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.25,1.44,2.030473377,0.704095034,0.687810317,['Contact time']
955,5.5,0.648,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,0.72,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,0.792,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,0.864,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,0.936,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.008,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.08,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.152,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.224,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.296,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.368,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.5,1.44,2.030473377,0.741955908,0.507393263,['Contact time']
955,5.75,0.648,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,0.72,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,0.792,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,0.864,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,0.936,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.008,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.08,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.152,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.224,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.296,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.368,2.030473377,0.740551975,0.536285823,['Contact time']
955,5.75,1.44,2.030473377,0.740551975,0.536285823,['Contact time']
955,6,0.648,2.030473377,0.653410161,0.749376333,['Contact time']
955,6,0.72,2.030473377,0.657588814,0.744186435,['Contact time']
955,6,0.792,2.030473377,0.661790006,0.738966637,['Contact time']
955,6,0.864,2.030473377,0.665968658,0.733776738,['Contact time']
955,6,0.936,2.030473377,0.67016985,0.728556941,['Contact time']
955,6,1.008,2.030473377,0.674348502,0.723367042,['Contact time']
955,6,1.08,2.030473377,0.678527155,0.718177143,['Contact time']
955,6,1.152,2.030473377,0.682705808,0.712987245,['Contact time']
955,6,1.224,2.030473377,0.686884461,0.707797346,['Contact time']
955,6,1.296,2.030473377,0.691063114,0.702607448,['Contact time']
955,6,1.368,2.030473377,0.695241766,0.697417549,['Contact time']
955,6,1.44,2.030473377,0.699420419,0.692227651,['Contact time']
978.2,1,0,10.68182703,0.704442101,0.688329283,['pCH4_per_pO2']
978.2,1,0.072,8.880012682,0.703383372,0.688224444,['pCH4_per_pO2']
978.2,1,0.144,5.12880424,0.743741793,0.507858768,['pCH4_per_pO2']
978.2,1,0.216,4.847765304,0.704441304,0.688373919,['pCH4_per_pO2']
978.2,1,0.288,4.847765304,0.738751697,0.541734218,['pCH4_per_pO2']
978.2,1,0.36,11.47546534,0.704323308,0.6880928,['pCH4_per_pO2']
978.2,1,0.432,8.503131634,0.704174624,0.688115516,['pCH4_per_pO2']
978.2,1,0.504,8.503131634,0.704313432,0.688179823,['pCH4_per_pO2']
978.2,1,0.576,11.81873011,0.708988554,0.673187278,['pCH4_per_pO2']
978.2,1.25,0,10.68182703,0.704442101,0.688329283,['pCH4_per_pO2']
978.2,1.25,0.072,8.880012682,0.703383372,0.688224444,['pCH4_per_pO2']
978.2,1.25,0.144,5.12880424,0.743741793,0.507858768,['pCH4_per_pO2']
978.2,1.25,0.216,4.847765304,0.704441304,0.688373919,['pCH4_per_pO2']
978.2,1.25,0.288,4.847765304,0.738751697,0.541734218,['pCH4_per_pO2']
978.2,1.25,0.36,11.47546534,0.704323308,0.6880928,['pCH4_per_pO2']
978.2,1.25,0.432,8.503131634,0.704174624,0.688115516,['pCH4_per_pO2']
978.2,1.25,0.504,8.503131634,0.704313432,0.688179823,['pCH4_per_pO2']
978.2,1.25,0.576,11.81873011,0.708988554,0.673187278,['pCH4_per_pO2']
978.2,1.5,0.648,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,0.72,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,0.792,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,0.864,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,0.936,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.008,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.08,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.152,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.224,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.296,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.368,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.5,1.44,11.81873011,0.741755727,0.507522542,['Contact time']
978.2,1.75,0.648,11.81873011,0.714714298,0.682862847,['Contact time']
978.2,1.75,0.72,11.81873011,0.713556442,0.683557545,['Contact time']
978.2,1.75,0.792,11.81873011,0.712391049,0.684263484,['Contact time']
978.2,1.75,0.864,11.81873011,0.711233193,0.684958181,['Contact time']
978.2,1.75,0.936,11.81873011,0.7100678,0.68566412,['Contact time']
978.2,1.75,1.008,11.81873011,0.708909944,0.686358818,['Contact time']
978.2,1.75,1.08,11.81873011,0.707752088,0.687053516,['Contact time']
978.2,1.75,1.152,11.81873011,0.706594232,0.687748213,['Contact time']
978.2,1.75,1.224,11.81873011,0.705436377,0.688442911,['Contact time']
978.2,1.75,1.296,11.81873011,0.704278521,0.689137609,['Contact time']
978.2,1.75,1.368,11.81873011,0.703120665,0.689832306,['Contact time']
978.2,1.75,1.44,11.81873011,0.701962809,0.690527004,['Contact time']
978.2,2,0.648,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,0.72,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,0.792,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,0.864,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,0.936,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.008,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.08,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.152,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.224,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.296,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.368,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2,1.44,10.12781921,0.74345902,0.503850171,['Contact time']
978.2,2.25,0.648,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,0.72,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,0.792,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,0.864,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,0.936,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.008,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.08,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.152,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.224,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.296,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.368,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.25,1.44,6.707309285,0.694410008,0.70008571,['Contact time']
978.2,2.5,0.648,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,0.72,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,0.792,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,0.864,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,0.936,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.008,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.08,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.152,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.224,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.296,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.368,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.5,1.44,6.68887617,0.743191296,0.504693024,['Contact time']
978.2,2.75,0.648,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,0.72,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,0.792,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,0.864,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,0.936,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.008,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.08,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.152,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.224,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.296,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.368,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,2.75,1.44,6.603981227,0.702803901,0.690364507,['Contact time']
978.2,3,0.648,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,0.72,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,0.792,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,0.864,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,0.936,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.008,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.08,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.152,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.224,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.296,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.368,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3,1.44,5.405830967,0.704389745,0.688612718,['Contact time']
978.2,3.25,0.648,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,0.72,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,0.792,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,0.864,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,0.936,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.008,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.08,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.152,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.224,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.296,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.368,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.25,1.44,5.405830967,0.704404366,0.686570637,['Contact time']
978.2,3.5,0.648,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,0.72,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,0.792,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,0.864,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,0.936,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.008,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.08,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.152,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.224,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.296,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.368,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.5,1.44,5.405830967,0.742796745,0.511544729,['Contact time']
978.2,3.75,0.648,5.405830967,0.743809806,0.537670435,['Contact time']
978.2,3.75,0.72,5.405830967,0.743322556,0.53800577,['Contact time']
978.2,3.75,0.792,5.405830967,0.742833929,0.538346428,['Contact time']
978.2,3.75,0.864,5.405830967,0.742346678,0.538681764,['Contact time']
978.2,3.75,0.936,5.405830967,0.741858052,0.539022422,['Contact time']
978.2,3.75,1.008,5.405830967,0.741370801,0.539357758,['Contact time']
978.2,3.75,1.08,5.405830967,0.740883551,0.539693093,['Contact time']
978.2,3.75,1.152,5.405830967,0.7403963,0.540028429,['Contact time']
978.2,3.75,1.224,5.405830967,0.73990905,0.540363765,['Contact time']
978.2,3.75,1.296,5.405830967,0.739421799,0.5406991,['Contact time']
978.2,3.75,1.368,5.405830967,0.738934549,0.541034436,['Contact time']
978.2,3.75,1.44,5.405830967,0.738447298,0.541369771,['Contact time']
978.2,4,0.648,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,0.72,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,0.792,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,0.864,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,0.936,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.008,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.08,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.152,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.224,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.296,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.368,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4,1.44,3.532118936,0.739405567,0.538403723,['Contact time']
978.2,4.25,0.648,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,0.72,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,0.792,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,0.864,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,0.936,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.008,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.08,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.152,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.224,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.296,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.368,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.25,1.44,3.532118936,0.699764849,0.693122705,['Contact time']
978.2,4.5,0.648,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,0.72,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,0.792,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,0.864,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,0.936,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.008,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.08,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.152,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.224,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.296,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.368,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.5,1.44,3.532118936,0.743464142,0.503866673,['Contact time']
978.2,4.75,0.648,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,0.72,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,0.792,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,0.864,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,0.936,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.008,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.08,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.152,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.224,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.296,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.368,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,4.75,1.44,3.532118936,0.703973798,0.68850627,['Contact time']
978.2,5,0.648,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,0.72,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,0.792,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,0.864,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,0.936,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.008,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.08,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.152,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.224,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.296,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.368,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5,1.44,2.758902914,0.742345036,0.50661297,['Contact time']
978.2,5.25,0.648,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,0.72,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,0.792,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,0.864,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,0.936,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.008,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.08,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.152,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.224,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.296,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.368,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.25,1.44,2.758902914,0.703817092,0.688852125,['Contact time']
978.2,5.5,0.648,2.758902914,0.743363795,0.505863891,['Contact time']
978.2,5.5,0.72,2.758902914,0.743388937,0.50582959,['Contact time']
978.2,5.5,0.792,2.758902914,0.743414079,0.505795289,['Contact time']
978.2,5.5,0.864,2.758902914,0.74343922,0.505760988,['Contact time']
978.2,5.5,0.936,2.758902914,0.743464362,0.505726687,['Contact time']
978.2,5.5,1.008,2.758902914,0.743489504,0.505692386,['Contact time']
978.2,5.5,1.08,2.758902914,0.743514645,0.505658085,['Contact time']
978.2,5.5,1.152,2.758902914,0.743539787,0.505623784,['Contact time']
978.2,5.5,1.224,2.758902914,0.743564929,0.505589483,['Contact time']
978.2,5.5,1.296,2.758902914,0.74359007,0.505555182,['Contact time']
978.2,5.5,1.368,2.758902914,0.743615212,0.505520881,['Contact time']
978.2,5.5,1.44,2.758902914,0.743640354,0.50548658,['Contact time']
978.2,5.75,0.648,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,0.72,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,0.792,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,0.864,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,0.936,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.008,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.08,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.152,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.224,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.296,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.368,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,5.75,1.44,2.758902914,0.742712725,0.50568999,['Contact time']
978.2,6,0.648,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,0.72,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,0.792,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,0.864,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,0.936,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.008,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.08,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.152,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.224,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.296,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.368,2.758902914,0.7048207,0.687632504,['Contact time']
978.2,6,1.44,2.758902914,0.7048207,0.687632504,['Contact time']
1001.4,1,0,11.12509924,0.70480566,0.687338456,['pCH4_per_pO2']
1001.4,1,0.072,9.274829966,0.703110237,0.689151034,['pCH4_per_pO2']
1001.4,1,0.144,5.446810989,0.701374788,0.691987094,['pCH4_per_pO2']
1001.4,1,0.216,5.165771317,0.694105419,0.703851744,['pCH4_per_pO2']
1001.4,1,0.288,5.165771317,0.70641989,0.686559435,['pCH4_per_pO2']
1001.4,1,0.36,11.79347319,0.705376609,0.686686379,['pCH4_per_pO2']
1001.4,1,0.432,8.744801909,0.70266196,0.690219105,['pCH4_per_pO2']
1001.4,1,0.504,8.744801909,0.713504191,0.669178936,['pCH4_per_pO2']
1001.4,1,0.576,12.06040039,0.703064516,0.689474743,['pCH4_per_pO2']
1001.4,1.25,0,11.12509924,0.70480566,0.687338456,['pCH4_per_pO2']
1001.4,1.25,0.072,9.274829966,0.703110237,0.689151034,['pCH4_per_pO2']
1001.4,1.25,0.144,5.446810989,0.701374788,0.691987094,['pCH4_per_pO2']
1001.4,1.25,0.216,5.165771317,0.694105419,0.703851744,['pCH4_per_pO2']
1001.4,1.25,0.288,5.165771317,0.70641989,0.686559435,['pCH4_per_pO2']
1001.4,1.25,0.36,11.79347319,0.705376609,0.686686379,['pCH4_per_pO2']
1001.4,1.25,0.432,8.744801909,0.70266196,0.690219105,['pCH4_per_pO2']
1001.4,1.25,0.504,8.744801909,0.713504191,0.669178936,['pCH4_per_pO2']
1001.4,1.25,0.576,12.06040039,0.703064516,0.689474743,['pCH4_per_pO2']
1001.4,1.5,0.648,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,0.72,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,0.792,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,0.864,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,0.936,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.008,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.08,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.152,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.224,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.296,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.368,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.5,1.44,12.06040039,0.703646337,0.688388455,['Contact time']
1001.4,1.75,0.648,12.06040039,0.741067346,0.731878649,['Contact time']
1001.4,1.75,0.72,12.06040039,0.738120704,0.728051597,['Contact time']
1001.4,1.75,0.792,12.06040039,0.735137764,0.724292844,['Contact time']
1001.4,1.75,0.864,12.06040039,0.732191121,0.720465792,['Contact time']
1001.4,1.75,0.936,12.06040039,0.729208181,0.716707039,['Contact time']
1001.4,1.75,1.008,12.06040039,0.726261539,0.712879986,['Contact time']
1001.4,1.75,1.08,12.06040039,0.723314897,0.709052934,['Contact time']
1001.4,1.75,1.152,12.06040039,0.720368255,0.705225882,['Contact time']
1001.4,1.75,1.224,12.06040039,0.717421613,0.701398829,['Contact time']
1001.4,1.75,1.296,12.06040039,0.71447497,0.697571777,['Contact time']
1001.4,1.75,1.368,12.06040039,0.711528328,0.693744724,['Contact time']
1001.4,1.75,1.44,12.06040039,0.708581686,0.689917672,['Contact time']
1001.4,2,0.648,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,0.72,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,0.792,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,0.864,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,0.936,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.008,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.08,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.152,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.224,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.296,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.368,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2,1.44,10.36948949,0.704364092,0.687401226,['Contact time']
1001.4,2.25,0.648,7.042266241,0.732088555,0.683884232,['Contact time']
1001.4,2.25,0.72,7.042266241,0.72987008,0.6840929,['Contact time']
1001.4,2.25,0.792,7.042266241,0.727635014,0.684327899,['Contact time']
1001.4,2.25,0.864,7.042266241,0.725416539,0.684536567,['Contact time']
1001.4,2.25,0.936,7.042266241,0.723181473,0.684771565,['Contact time']
1001.4,2.25,1.008,7.042266241,0.720962998,0.684980233,['Contact time']
1001.4,2.25,1.08,7.042266241,0.718744524,0.685188901,['Contact time']
1001.4,2.25,1.152,7.042266241,0.716526049,0.685397569,['Contact time']
1001.4,2.25,1.224,7.042266241,0.714307574,0.685606237,['Contact time']
1001.4,2.25,1.296,7.042266241,0.7120891,0.685814904,['Contact time']
1001.4,2.25,1.368,7.042266241,0.709870625,0.686023572,['Contact time']
1001.4,2.25,1.44,7.042266241,0.70765215,0.68623224,['Contact time']
1001.4,2.5,0.648,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,0.72,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,0.792,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,0.864,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,0.936,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.008,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.08,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.152,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.224,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.296,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.368,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.5,1.44,7.023833126,0.704090257,0.68852982,['Contact time']
1001.4,2.75,0.648,6.93893671,0.734587314,0.684141722,['Contact time']
1001.4,2.75,0.72,6.93893671,0.73221144,0.684189249,['Contact time']
1001.4,2.75,0.792,6.93893671,0.729817369,0.684266152,['Contact time']
1001.4,2.75,0.864,6.93893671,0.727441495,0.684313679,['Contact time']
1001.4,2.75,0.936,6.93893671,0.725047424,0.684390582,['Contact time']
1001.4,2.75,1.008,6.93893671,0.72267155,0.684438109,['Contact time']
1001.4,2.75,1.08,6.93893671,0.720295676,0.684485636,['Contact time']
