2024-03-05 11:50:23,592 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:38,208 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:38,213 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:50:38,213 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:52,175 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:52,180 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:50:52,180 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:53,325 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:53,329 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:50:53,329 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:02,713 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:02,718 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:02,718 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:11,369 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:11,373 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:11,373 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:11,782 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:11,786 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:11,787 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:13,148 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:13,153 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
