Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Mean_MC,std_MC,abs_error_MC
1024.6,4.0,0.792,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,0.864,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,0.936,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.008,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.08,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.152,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.224,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.296,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.368,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.0,1.44,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.0,14.64792432,8.437498,7.7782044,6.210426227348632
1024.6,4.25,0.576,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.648,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.72,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.792,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.864,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,0.936,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.008,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.08,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.152,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.224,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.296,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.368,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.25,1.44,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.0,14.64792432,8.437498,7.7782044,6.210426227348632
1024.6,4.5,0.576,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.648,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.72,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.792,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.864,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,0.936,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.008,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.08,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.152,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.224,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.296,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.368,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.5,1.44,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.0,14.64792432,8.437498,7.7782044,6.210426227348632
1024.6,4.75,0.576,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.648,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.72,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.792,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.864,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,0.936,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.008,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.08,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.152,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.224,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.296,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.368,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,4.75,1.44,10.59707489,7.339331,6.981668,3.2577437399450684
1024.6,5.0,0.0,13.89444784,8.437498,7.7782044,5.456949747348633
1024.6,5.0,0.576,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,0.648,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,0.72,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,0.792,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,0.864,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,0.936,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.008,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.08,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.152,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.224,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.296,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.368,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.0,1.44,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.0,13.89444784,8.437498,7.7782044,5.456949747348633
1024.6,5.25,0.576,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.648,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.72,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.792,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.864,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,0.936,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.008,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.08,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.152,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.224,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.296,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.368,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.25,1.44,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.0,13.89444784,8.437498,7.7782044,5.456949747348633
1024.6,5.5,0.576,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.648,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.72,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.792,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.864,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,0.936,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.008,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.08,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.152,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.224,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.296,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.368,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.5,1.44,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.0,13.89444784,8.437498,7.7782044,5.456949747348633
1024.6,5.75,0.576,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.648,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.72,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.792,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.864,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,0.936,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.008,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.08,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.152,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.224,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.296,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.368,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,5.75,1.44,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.0,13.89444784,8.437498,7.7782044,5.456949747348633
1024.6,6.0,0.576,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.648,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.72,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.792,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.864,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,0.936,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.008,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.08,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.152,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.224,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.296,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.368,9.823854268,7.339331,6.981668,2.484523117945068
1024.6,6.0,1.44,9.823854268,7.339331,6.981668,2.484523117945068
1047.8,1.0,0.0,18.53410136,8.447344,7.7846932,10.086757533706056
1047.8,1.0,0.072,16.77135791,8.543543,7.902567,8.227815048061522
1047.8,1.0,0.144,12.70400767,6.847371,6.873695,5.856636568620605
1047.8,1.0,0.216,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.0,0.288,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.0,0.36,19.05014907,8.568642,8.023781,10.481507407402344
1047.8,1.0,0.432,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.0,0.504,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.0,0.576,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,0.648,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,0.72,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,0.792,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,0.864,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,0.936,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.008,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.08,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.152,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.224,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.296,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.368,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.0,1.44,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.0,18.53410136,8.447344,7.7846932,10.086757533706056
1047.8,1.25,0.072,16.77135791,8.543543,7.902567,8.227815048061522
1047.8,1.25,0.144,12.70400767,6.847371,6.873695,5.856636568620605
1047.8,1.25,0.216,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.25,0.288,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.25,0.36,19.05014907,8.568642,8.023781,10.481507407402344
1047.8,1.25,0.432,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.25,0.504,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.25,0.576,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.648,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.72,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.792,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.864,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,0.936,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.008,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.08,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.152,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.224,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.296,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.368,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.25,1.44,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.0,18.53410136,8.447344,7.7846932,10.086757533706056
1047.8,1.5,0.072,16.77135791,8.543543,7.902567,8.227815048061522
1047.8,1.5,0.144,12.70400767,6.847371,6.873695,5.856636568620605
1047.8,1.5,0.216,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.5,0.288,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.5,0.36,19.05014907,8.568642,8.023781,10.481507407402344
1047.8,1.5,0.432,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.5,0.504,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.5,0.576,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.648,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.72,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.792,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.864,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,0.936,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.008,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.08,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.152,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.224,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.296,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.368,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.5,1.44,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.0,18.53410136,8.447344,7.7846932,10.086757533706056
1047.8,1.75,0.072,16.77135791,8.543543,7.902567,8.227815048061522
1047.8,1.75,0.144,12.70400767,6.847371,6.873695,5.856636568620605
1047.8,1.75,0.216,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.75,0.288,12.4564514,6.838675,6.8826404,5.6177763778747565
1047.8,1.75,0.36,19.05014907,8.568642,8.023781,10.481507407402344
1047.8,1.75,0.432,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.75,0.504,15.92918812,7.3494735,6.990891,8.579714643590087
1047.8,1.75,0.576,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.648,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.72,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.792,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.864,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,0.936,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.008,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.08,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.152,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.224,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.296,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.368,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,1.75,1.44,19.2447947,7.3494735,6.990891,11.895321223590088
1047.8,2.0,0.0,16.92444235,8.447344,7.7846932,8.477098523706054
1047.8,2.0,0.072,15.07510059,8.543543,7.902567,6.531557728061523
1047.8,2.0,0.144,10.880285,6.847371,6.873695,4.032913898620606
1047.8,2.0,0.216,10.69866056,6.838675,6.8826404,3.859985537874756
1047.8,2.0,0.288,10.69866056,6.838675,6.8826404,3.859985537874756
1047.8,2.0,0.36,17.29235528,8.568642,8.023781,8.723713617402343
1047.8,2.0,0.432,14.14761479,7.3494735,6.990891,6.798141313590088
1047.8,2.0,0.504,14.14761479,7.3494735,6.990891,6.798141313590088
1047.8,2.0,0.576,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,0.648,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,0.72,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,0.792,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,0.864,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,0.936,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.008,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.08,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.152,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.224,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.296,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.368,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.0,1.44,17.52948518,7.3494735,6.990891,10.18001170359009
1047.8,2.25,0.0,16.16744723,8.447344,7.7846932,7.720103403706055
1047.8,2.25,0.072,13.409903,8.543543,7.902567,4.866360138061523
1047.8,2.25,0.144,9.09921003,6.847371,6.873695,2.251838928620605
1047.8,2.25,0.216,8.895768538,6.838675,6.8826404,2.0570935158747563
1047.8,2.25,0.288,8.895768538,6.838675,6.8826404,2.0570935158747563
1047.8,2.25,0.36,15.55709993,8.568642,8.023781,6.988458267402343
1047.8,2.25,0.432,11.49444833,7.3494735,6.990891,4.144974853590089
1047.8,2.25,0.504,11.49444833,7.3494735,6.990891,4.144974853590089
1047.8,2.25,0.576,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,0.648,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,0.72,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,0.792,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,0.864,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,0.936,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.008,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.08,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.152,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.224,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.296,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.368,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.25,1.44,14.15120116,7.3494735,6.990891,6.801727683590087
1047.8,2.5,0.0,15.72032365,8.447344,7.7846932,7.272979823706054
1047.8,2.5,0.072,13.20878985,8.543543,7.902567,4.665246988061524
1047.8,2.5,0.144,8.898094669,6.847371,6.873695,2.050723567620606
1047.8,2.5,0.216,8.694654649,6.838675,6.8826404,1.855979626874756
1047.8,2.5,0.288,8.694654649,6.838675,6.8826404,1.855979626874756
1047.8,2.5,0.36,15.35598384,8.568642,8.023781,6.787342177402344
1047.8,2.5,0.432,11.29333003,7.3494735,6.990891,3.943856553590088
1047.8,2.5,0.504,11.29333003,7.3494735,6.990891,3.943856553590088
1047.8,2.5,0.576,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,0.648,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,0.72,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,0.792,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,0.864,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,0.936,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.008,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.08,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.152,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.224,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.296,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.368,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.5,1.44,13.95008506,7.3494735,6.990891,6.600611583590087
1047.8,2.75,0.0,15.54680754,8.447344,7.7846932,7.099463713706054
1047.8,2.75,0.072,13.11595956,8.543543,7.902567,4.572416698061524
1047.8,2.75,0.144,8.805266589,6.847371,6.873695,1.9578954876206056
1047.8,2.75,0.216,8.57345219,6.838675,6.8826404,1.7347771678747552
1047.8,2.75,0.288,8.57345219,6.838675,6.8826404,1.7347771678747552
1047.8,2.75,0.36,15.27108889,8.568642,8.023781,6.702447227402343
1047.8,2.75,0.432,11.20843214,7.3494735,6.990891,3.858958663590087
1047.8,2.75,0.504,11.20843214,7.3494735,6.990891,3.858958663590087
1047.8,2.75,0.576,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,0.648,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,0.72,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,0.792,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,0.864,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,0.936,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.008,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.08,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.152,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.224,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.296,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.368,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,2.75,1.44,13.86519012,7.3494735,6.990891,6.515716643590087
1047.8,3.0,0.0,15.63346475,8.447344,7.7846932,7.186120923706055
1047.8,3.0,0.072,12.37739682,8.543543,7.902567,3.833853958061523
1047.8,3.0,0.144,8.066707525,6.847371,6.873695,1.2193364236206057
1047.8,3.0,0.216,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.0,0.288,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.0,0.36,13.92066392,8.568642,8.023781,5.352022257402345
1047.8,3.0,0.432,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.0,0.504,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.0,0.576,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,0.648,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,0.72,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,0.792,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,0.864,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,0.936,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.008,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.08,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.152,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.224,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.296,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.368,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.0,1.44,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.0,15.63346475,8.447344,7.7846932,7.186120923706055
1047.8,3.25,0.072,12.37739682,8.543543,7.902567,3.833853958061523
1047.8,3.25,0.144,8.066707525,6.847371,6.873695,1.2193364236206057
1047.8,3.25,0.216,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.25,0.288,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.25,0.36,13.92066392,8.568642,8.023781,5.352022257402345
1047.8,3.25,0.432,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.25,0.504,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.25,0.576,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.648,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.72,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.792,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.864,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,0.936,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.008,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.08,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.152,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.224,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.296,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.368,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.25,1.44,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.0,15.63346475,8.447344,7.7846932,7.186120923706055
1047.8,3.5,0.072,12.37739682,8.543543,7.902567,3.833853958061523
1047.8,3.5,0.144,8.066707525,6.847371,6.873695,1.2193364236206057
1047.8,3.5,0.216,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.5,0.288,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.5,0.36,13.92066392,8.568642,8.023781,5.352022257402345
1047.8,3.5,0.432,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.5,0.504,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.5,0.576,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.648,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.72,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.792,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.864,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,0.936,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.008,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.08,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.152,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.224,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.296,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.368,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.5,1.44,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.0,15.63346475,8.447344,7.7846932,7.186120923706055
1047.8,3.75,0.072,12.37739682,8.543543,7.902567,3.833853958061523
1047.8,3.75,0.144,8.066707525,6.847371,6.873695,1.2193364236206057
1047.8,3.75,0.216,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.75,0.288,7.223017651,6.838675,6.8826404,0.384342628874756
1047.8,3.75,0.36,13.92066392,8.568642,8.023781,5.352022257402345
1047.8,3.75,0.432,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.75,0.504,9.770755178,7.3494735,6.990891,2.421281701590088
1047.8,3.75,0.576,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.648,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.72,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.792,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.864,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,0.936,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,1.008,12.42750727,7.3494735,6.990891,5.078033793590087
1047.8,3.75,1.08,12.42750727,7.3494735,6.990891,5.078033793590087
