Temperature,pCH4_per_pO2,Contact time,Y(C2),Accuracy
1140.6,3.25,1.008,17.64198158,0.706469553
1140.6,3.25,1.08,17.64198158,0.706469553
1140.6,3.25,1.152,17.64198158,0.706469553
1140.6,3.25,1.224,17.64198158,0.706469553
1140.6,3.25,1.296,17.64198158,0.706469553
1140.6,3.25,1.368,17.64198158,0.706469553
1140.6,3.25,1.44,17.64198158,0.706469553
1140.6,3.5,0.648,17.64198158,0.706167602
1140.6,3.5,0.72,17.64198158,0.706167602
1140.6,3.5,0.792,17.64198158,0.706167602
1140.6,3.5,0.864,17.64198158,0.706167602
1140.6,3.5,0.936,17.64198158,0.706167602
1140.6,3.5,1.008,17.64198158,0.706167602
1140.6,3.5,1.08,17.64198158,0.706167602
1140.6,3.5,1.152,17.64198158,0.706167602
1140.6,3.5,1.224,17.64198158,0.706167602
1140.6,3.5,1.296,17.64198158,0.706167602
1140.6,3.5,1.368,17.64198158,0.706167602
1140.6,3.5,1.44,17.64198158,0.706167602
1140.6,3.75,0.648,17.64198158,0.706020749
1140.6,3.75,0.72,17.64198158,0.706020749
1140.6,3.75,0.792,17.64198158,0.706020749
1140.6,3.75,0.864,17.64198158,0.706020749
1140.6,3.75,0.936,17.64198158,0.706020749
1140.6,3.75,1.008,17.64198158,0.706020749
1140.6,3.75,1.08,17.64198158,0.706020749
1140.6,3.75,1.152,17.64198158,0.706020749
1140.6,3.75,1.224,17.64198158,0.706020749
1140.6,3.75,1.296,17.64198158,0.706020749
1140.6,3.75,1.368,17.64198158,0.706020749
1140.6,3.75,1.44,17.64198158,0.706020749
1140.6,4,0.648,17.12449844,0.751035491
1140.6,4,0.72,17.12449844,0.751035491
1140.6,4,0.792,17.12449844,0.751035491
1140.6,4,0.864,17.12449844,0.751035491
1140.6,4,0.936,17.12449844,0.751035491
1140.6,4,1.008,17.12449844,0.751035491
1140.6,4,1.08,17.12449844,0.751035491
1140.6,4,1.152,17.12449844,0.751035491
1140.6,4,1.224,17.12449844,0.751035491
1140.6,4,1.296,17.12449844,0.751035491
1140.6,4,1.368,17.12449844,0.751035491
1140.6,4,1.44,17.12449844,0.751035491
1140.6,4.25,0.648,17.12449844,0.706256117
1140.6,4.25,0.72,17.12449844,0.706256117
1140.6,4.25,0.792,17.12449844,0.706256117
1140.6,4.25,0.864,17.12449844,0.706256117
1140.6,4.25,0.936,17.12449844,0.706256117
1140.6,4.25,1.008,17.12449844,0.706256117
1140.6,4.25,1.08,17.12449844,0.706256117
1140.6,4.25,1.152,17.12449844,0.706256117
1140.6,4.25,1.224,17.12449844,0.706256117
1140.6,4.25,1.296,17.12449844,0.706256117
1140.6,4.25,1.368,17.12449844,0.706256117
1140.6,4.25,1.44,17.12449844,0.706256117
1140.6,4.5,0.648,17.12449844,0.748642294
1140.6,4.5,0.72,17.12449844,0.748642294
1140.6,4.5,0.792,17.12449844,0.748642294
1140.6,4.5,0.864,17.12449844,0.748642294
1140.6,4.5,0.936,17.12449844,0.748642294
1140.6,4.5,1.008,17.12449844,0.748642294
1140.6,4.5,1.08,17.12449844,0.748642294
1140.6,4.5,1.152,17.12449844,0.748642294
1140.6,4.5,1.224,17.12449844,0.748642294
1140.6,4.5,1.296,17.12449844,0.748642294
1140.6,4.5,1.368,17.12449844,0.748642294
1140.6,4.5,1.44,17.12449844,0.748642294
1140.6,4.75,0.648,17.12449844,0.750455081
1140.6,4.75,0.72,17.12449844,0.750455081
1140.6,4.75,0.792,17.12449844,0.750455081
1140.6,4.75,0.864,17.12449844,0.750455081
1140.6,4.75,0.936,17.12449844,0.750455081
1140.6,4.75,1.008,17.12449844,0.750455081
1140.6,4.75,1.08,17.12449844,0.750455081
1140.6,4.75,1.152,17.12449844,0.750455081
1140.6,4.75,1.224,17.12449844,0.750455081
1140.6,4.75,1.296,17.12449844,0.750455081
1140.6,4.75,1.368,17.12449844,0.750455081
1140.6,4.75,1.44,17.12449844,0.750455081
1140.6,5,0.648,16.29506937,0.705956332
1140.6,5,0.72,16.29506937,0.705956332
1140.6,5,0.792,16.29506937,0.705956332
1140.6,5,0.864,16.29506937,0.705956332
1140.6,5,0.936,16.29506937,0.705956332
1140.6,5,1.008,16.29506937,0.705956332
1140.6,5,1.08,16.29506937,0.705956332
1140.6,5,1.152,16.29506937,0.705956332
1140.6,5,1.224,16.29506937,0.705956332
1140.6,5,1.296,16.29506937,0.705956332
1140.6,5,1.368,16.29506937,0.705956332
1140.6,5,1.44,16.29506937,0.705956332
1140.6,5.25,0.648,16.29506937,0.707610462
1140.6,5.25,0.72,16.29506937,0.707610462
1140.6,5.25,0.792,16.29506937,0.707610462
1140.6,5.25,0.864,16.29506937,0.707610462
1140.6,5.25,0.936,16.29506937,0.707610462
1140.6,5.25,1.008,16.29506937,0.707610462
1140.6,5.25,1.08,16.29506937,0.707610462
1140.6,5.25,1.152,16.29506937,0.707610462
1140.6,5.25,1.224,16.29506937,0.707610462
1140.6,5.25,1.296,16.29506937,0.707610462
1140.6,5.25,1.368,16.29506937,0.707610462
1140.6,5.25,1.44,16.29506937,0.707610462
1140.6,5.5,0.648,16.29506937,0.750034884
1140.6,5.5,0.72,16.29506937,0.750034884
1140.6,5.5,0.792,16.29506937,0.750034884
1140.6,5.5,0.864,16.29506937,0.750034884
1140.6,5.5,0.936,16.29506937,0.750034884
1140.6,5.5,1.008,16.29506937,0.750034884
1140.6,5.5,1.08,16.29506937,0.750034884
1140.6,5.5,1.152,16.29506937,0.750034884
1140.6,5.5,1.224,16.29506937,0.750034884
1140.6,5.5,1.296,16.29506937,0.750034884
1140.6,5.5,1.368,16.29506937,0.750034884
1140.6,5.5,1.44,16.29506937,0.750034884
1140.6,5.75,0.648,16.29506937,0.753748001
1140.6,5.75,0.72,16.29506937,0.753748001
1140.6,5.75,0.792,16.29506937,0.753748001
1140.6,5.75,0.864,16.29506937,0.753748001
1140.6,5.75,0.936,16.29506937,0.753748001
1140.6,5.75,1.008,16.29506937,0.753748001
1140.6,5.75,1.08,16.29506937,0.753748001
1140.6,5.75,1.152,16.29506937,0.753748001
1140.6,5.75,1.224,16.29506937,0.753748001
1140.6,5.75,1.296,16.29506937,0.753748001
1140.6,5.75,1.368,16.29506937,0.753748001
1140.6,5.75,1.44,16.29506937,0.753748001
1140.6,6,0.648,16.29506937,0.707238211
1140.6,6,0.72,16.29506937,0.707238211
1140.6,6,0.792,16.29506937,0.707238211
1140.6,6,0.864,16.29506937,0.707238211
1140.6,6,0.936,16.29506937,0.707238211
1140.6,6,1.008,16.29506937,0.707238211
1140.6,6,1.08,16.29506937,0.707238211
1140.6,6,1.152,16.29506937,0.707238211
1140.6,6,1.224,16.29506937,0.707238211
1140.6,6,1.296,16.29506937,0.707238211
1140.6,6,1.368,16.29506937,0.707238211
1140.6,6,1.44,16.29506937,0.707238211
1163.8,1,0,25.28438002,0.699256806
1163.8,1,0.072,24.81064138,0.709141176
1163.8,1,0.144,19.62937774,0.872210506
1163.8,1,0.216,19.25569512,0.870490002
1163.8,1,0.288,19.25569512,0.745060204
1163.8,1,0.36,25.06936897,0.707042684
1163.8,1,0.432,21.90206796,0.743550913
1163.8,1,0.504,21.90206796,0.86003599
1163.8,1,0.576,25.07122104,0.858022708
1163.8,1.25,0,25.28438002,0.699256806
1163.8,1.25,0.072,24.81064138,0.709141176
1163.8,1.25,0.144,19.62937774,0.872210506
1163.8,1.25,0.216,19.25569512,0.870490002
1163.8,1.25,0.288,19.25569512,0.745060204
1163.8,1.25,0.36,25.06936897,0.707042684
1163.8,1.25,0.432,21.90206796,0.743550913
1163.8,1.25,0.504,21.90206796,0.86003599
1163.8,1.25,0.576,25.07122104,0.858022708
1163.8,1.5,0.648,25.07122104,0.856834501
1163.8,1.5,0.72,25.07122104,0.856834501
1163.8,1.5,0.792,25.07122104,0.856834501
1163.8,1.5,0.864,25.07122104,0.856834501
1163.8,1.5,0.936,25.07122104,0.856834501
1163.8,1.5,1.008,25.07122104,0.856834501
1163.8,1.5,1.08,25.07122104,0.856834501
1163.8,1.5,1.152,25.07122104,0.856834501
1163.8,1.5,1.224,25.07122104,0.856834501
1163.8,1.5,1.296,25.07122104,0.856834501
1163.8,1.5,1.368,25.07122104,0.856834501
1163.8,1.5,1.44,25.07122104,0.856834501
1163.8,1.75,0.648,25.07122104,0.74727697
1163.8,1.75,0.72,25.07122104,0.74727697
1163.8,1.75,0.792,25.07122104,0.74727697
1163.8,1.75,0.864,25.07122104,0.74727697
1163.8,1.75,0.936,25.07122104,0.74727697
1163.8,1.75,1.008,25.07122104,0.74727697
1163.8,1.75,1.08,25.07122104,0.74727697
1163.8,1.75,1.152,25.07122104,0.74727697
1163.8,1.75,1.224,25.07122104,0.74727697
1163.8,1.75,1.296,25.07122104,0.74727697
1163.8,1.75,1.368,25.07122104,0.74727697
1163.8,1.75,1.44,25.07122104,0.74727697
1163.8,2,0.648,23.15169049,0.833594387
1163.8,2,0.72,23.15169049,0.833594387
1163.8,2,0.792,23.15169049,0.833594387
1163.8,2,0.864,23.15169049,0.833594387
1163.8,2,0.936,23.15169049,0.833594387
1163.8,2,1.008,23.15169049,0.833594387
1163.8,2,1.08,23.15169049,0.833594387
1163.8,2,1.152,23.15169049,0.833594387
1163.8,2,1.224,23.15169049,0.833594387
1163.8,2,1.296,23.15169049,0.833594387
1163.8,2,1.368,23.15169049,0.833594387
1163.8,2,1.44,23.15169049,0.833594387
1163.8,2.25,0.648,21.26245853,0.709397193
1163.8,2.25,0.72,21.26245853,0.709397193
1163.8,2.25,0.792,21.26245853,0.709397193
1163.8,2.25,0.864,21.26245853,0.709397193
1163.8,2.25,0.936,21.26245853,0.709397193
1163.8,2.25,1.008,21.26245853,0.709397193
1163.8,2.25,1.08,21.26245853,0.709397193
1163.8,2.25,1.152,21.26245853,0.709397193
1163.8,2.25,1.224,21.26245853,0.709397193
1163.8,2.25,1.296,21.26245853,0.709397193
1163.8,2.25,1.368,21.26245853,0.709397193
1163.8,2.25,1.44,21.26245853,0.709397193
1163.8,2.5,0.648,21.02310849,0.710058223
1163.8,2.5,0.72,21.02310849,0.710058223
1163.8,2.5,0.792,21.02310849,0.710058223
1163.8,2.5,0.864,21.02310849,0.710058223
1163.8,2.5,0.936,21.02310849,0.710058223
1163.8,2.5,1.008,21.02310849,0.710058223
1163.8,2.5,1.08,21.02310849,0.710058223
1163.8,2.5,1.152,21.02310849,0.710058223
1163.8,2.5,1.224,21.02310849,0.710058223
1163.8,2.5,1.296,21.02310849,0.710058223
1163.8,2.5,1.368,21.02310849,0.710058223
1163.8,2.5,1.44,21.02310849,0.710058223
1163.8,2.75,0.648,21.10838327,0.750331501
1163.8,2.75,0.72,21.10838327,0.750331501
1163.8,2.75,0.792,21.10838327,0.750331501
1163.8,2.75,0.864,21.10838327,0.750331501
1163.8,2.75,0.936,21.10838327,0.750331501
1163.8,2.75,1.008,21.10838327,0.750331501
1163.8,2.75,1.08,21.10838327,0.750331501
1163.8,2.75,1.152,21.10838327,0.750331501
1163.8,2.75,1.224,21.10838327,0.750331501
1163.8,2.75,1.296,21.10838327,0.750331501
1163.8,2.75,1.368,21.10838327,0.750331501
1163.8,2.75,1.44,21.10838327,0.750331501
1163.8,3,0.648,19.40835409,0.621752571
1163.8,3,0.72,19.40835409,0.633500606
1163.8,3,0.792,19.40835409,0.645197319
1163.8,3,0.864,19.40835409,0.656945354
1163.8,3,0.936,19.40835409,0.668642067
1163.8,3,1.008,19.40835409,0.680390102
1163.8,3,1.08,19.40835409,0.692138137
1163.8,3,1.152,19.40835409,0.703886172
1163.8,3,1.224,19.40835409,0.715634207
1163.8,3,1.296,19.40835409,0.727382243
1163.8,3,1.368,19.40835409,0.739130278
1163.8,3,1.44,19.40835409,0.750878313
1163.8,3.25,0.648,19.40835409,0.708676966
1163.8,3.25,0.72,19.40835409,0.708676966
1163.8,3.25,0.792,19.40835409,0.708676966
1163.8,3.25,0.864,19.40835409,0.708676966
1163.8,3.25,0.936,19.40835409,0.708676966
1163.8,3.25,1.008,19.40835409,0.708676966
1163.8,3.25,1.08,19.40835409,0.708676966
1163.8,3.25,1.152,19.40835409,0.708676966
1163.8,3.25,1.224,19.40835409,0.708676966
1163.8,3.25,1.296,19.40835409,0.708676966
1163.8,3.25,1.368,19.40835409,0.708676966
1163.8,3.25,1.44,19.40835409,0.708676966
1163.8,3.5,0.648,19.40835409,0.708730212
1163.8,3.5,0.72,19.40835409,0.708730212
1163.8,3.5,0.792,19.40835409,0.708730212
1163.8,3.5,0.864,19.40835409,0.708730212
1163.8,3.5,0.936,19.40835409,0.708730212
1163.8,3.5,1.008,19.40835409,0.708730212
1163.8,3.5,1.08,19.40835409,0.708730212
1163.8,3.5,1.152,19.40835409,0.708730212
1163.8,3.5,1.224,19.40835409,0.708730212
1163.8,3.5,1.296,19.40835409,0.708730212
1163.8,3.5,1.368,19.40835409,0.708730212
1163.8,3.5,1.44,19.40835409,0.708730212
1163.8,3.75,0.648,19.40835409,0.619616762
1163.8,3.75,0.72,19.40835409,0.631426847
1163.8,3.75,0.792,19.40835409,0.643183601
1163.8,3.75,0.864,19.40835409,0.654993686
1163.8,3.75,0.936,19.40835409,0.66675044
1163.8,3.75,1.008,19.40835409,0.678560525
1163.8,3.75,1.08,19.40835409,0.690370611
1163.8,3.75,1.152,19.40835409,0.702180696
1163.8,3.75,1.224,19.40835409,0.713990781
1163.8,3.75,1.296,19.40835409,0.725800866
1163.8,3.75,1.368,19.40835409,0.737610951
1163.8,3.75,1.44,19.40835409,0.749421037
1163.8,4,0.648,18.89087094,0.605776378
1163.8,4,0.72,18.89087094,0.619368514
1163.8,4,0.792,18.89087094,0.632908184
1163.8,4,0.864,18.89087094,0.64650032
1163.8,4,0.936,18.89087094,0.660039991
1163.8,4,1.008,18.89087094,0.673632127
1163.8,4,1.08,18.89087094,0.687224263
1163.8,4,1.152,18.89087094,0.700816399
1163.8,4,1.224,18.89087094,0.714408535
1163.8,4,1.296,18.89087094,0.728000671
1163.8,4,1.368,18.89087094,0.741592807
1163.8,4,1.44,18.89087094,0.755184943
1163.8,4.25,0.648,18.89087094,0.707559899
1163.8,4.25,0.72,18.89087094,0.707559899
1163.8,4.25,0.792,18.89087094,0.707559899
1163.8,4.25,0.864,18.89087094,0.707559899
1163.8,4.25,0.936,18.89087094,0.707559899
1163.8,4.25,1.008,18.89087094,0.707559899
1163.8,4.25,1.08,18.89087094,0.707559899
1163.8,4.25,1.152,18.89087094,0.707559899
1163.8,4.25,1.224,18.89087094,0.707559899
1163.8,4.25,1.296,18.89087094,0.707559899
1163.8,4.25,1.368,18.89087094,0.707559899
1163.8,4.25,1.44,18.89087094,0.707559899
1163.8,4.5,0.648,18.89087094,0.865392489
1163.8,4.5,0.72,18.89087094,0.865392489
1163.8,4.5,0.792,18.89087094,0.865392489
1163.8,4.5,0.864,18.89087094,0.865392489
1163.8,4.5,0.936,18.89087094,0.865392489
1163.8,4.5,1.008,18.89087094,0.865392489
1163.8,4.5,1.08,18.89087094,0.865392489
1163.8,4.5,1.152,18.89087094,0.865392489
1163.8,4.5,1.224,18.89087094,0.865392489
1163.8,4.5,1.296,18.89087094,0.865392489
1163.8,4.5,1.368,18.89087094,0.865392489
1163.8,4.5,1.44,18.89087094,0.865392489
1163.8,4.75,0.648,18.89087094,0.709026687
1163.8,4.75,0.72,18.89087094,0.709026687
1163.8,4.75,0.792,18.89087094,0.709026687
1163.8,4.75,0.864,18.89087094,0.709026687
1163.8,4.75,0.936,18.89087094,0.709026687
1163.8,4.75,1.008,18.89087094,0.709026687
1163.8,4.75,1.08,18.89087094,0.709026687
1163.8,4.75,1.152,18.89087094,0.709026687
1163.8,4.75,1.224,18.89087094,0.709026687
1163.8,4.75,1.296,18.89087094,0.709026687
1163.8,4.75,1.368,18.89087094,0.709026687
1163.8,4.75,1.44,18.89087094,0.709026687
1163.8,5,0.648,18.06143892,0.754482839
1163.8,5,0.72,18.06143892,0.754482839
1163.8,5,0.792,18.06143892,0.754482839
1163.8,5,0.864,18.06143892,0.754482839
1163.8,5,0.936,18.06143892,0.754482839
1163.8,5,1.008,18.06143892,0.754482839
1163.8,5,1.08,18.06143892,0.754482839
1163.8,5,1.152,18.06143892,0.754482839
1163.8,5,1.224,18.06143892,0.754482839
1163.8,5,1.296,18.06143892,0.754482839
1163.8,5,1.368,18.06143892,0.754482839
1163.8,5,1.44,18.06143892,0.754482839
1163.8,5.25,0.648,18.06143892,0.857039073
1163.8,5.25,0.72,18.06143892,0.857039073
1163.8,5.25,0.792,18.06143892,0.857039073
1163.8,5.25,0.864,18.06143892,0.857039073
1163.8,5.25,0.936,18.06143892,0.857039073
1163.8,5.25,1.008,18.06143892,0.857039073
1163.8,5.25,1.08,18.06143892,0.857039073
1163.8,5.25,1.152,18.06143892,0.857039073
1163.8,5.25,1.224,18.06143892,0.857039073
1163.8,5.25,1.296,18.06143892,0.857039073
1163.8,5.25,1.368,18.06143892,0.857039073
1163.8,5.25,1.44,18.06143892,0.857039073
1163.8,5.5,0.648,18.06143892,0.708703233
1163.8,5.5,0.72,18.06143892,0.708703233
1163.8,5.5,0.792,18.06143892,0.708703233
1163.8,5.5,0.864,18.06143892,0.708703233
1163.8,5.5,0.936,18.06143892,0.708703233
1163.8,5.5,1.008,18.06143892,0.708703233
1163.8,5.5,1.08,18.06143892,0.708703233
1163.8,5.5,1.152,18.06143892,0.708703233
1163.8,5.5,1.224,18.06143892,0.708703233
1163.8,5.5,1.296,18.06143892,0.708703233
1163.8,5.5,1.368,18.06143892,0.708703233
1163.8,5.5,1.44,18.06143892,0.708703233
1163.8,5.75,0.648,18.06143892,0.751631615
1163.8,5.75,0.72,18.06143892,0.751631615
1163.8,5.75,0.792,18.06143892,0.751631615
1163.8,5.75,0.864,18.06143892,0.751631615
1163.8,5.75,0.936,18.06143892,0.751631615
1163.8,5.75,1.008,18.06143892,0.751631615
1163.8,5.75,1.08,18.06143892,0.751631615
1163.8,5.75,1.152,18.06143892,0.751631615
1163.8,5.75,1.224,18.06143892,0.751631615
1163.8,5.75,1.296,18.06143892,0.751631615
1163.8,5.75,1.368,18.06143892,0.751631615
1163.8,5.75,1.44,18.06143892,0.751631615
1163.8,6,0.648,18.06143892,0.74869017
1163.8,6,0.72,18.06143892,0.74869017
1163.8,6,0.792,18.06143892,0.74869017
1163.8,6,0.864,18.06143892,0.74869017
1163.8,6,0.936,18.06143892,0.74869017
1163.8,6,1.008,18.06143892,0.74869017
1163.8,6,1.08,18.06143892,0.74869017
1163.8,6,1.152,18.06143892,0.74869017
1163.8,6,1.224,18.06143892,0.74869017
1163.8,6,1.296,18.06143892,0.74869017
1163.8,6,1.368,18.06143892,0.74869017
1163.8,6,1.44,18.06143892,0.74869017
1187,1,0,27.1658695,0.815596718
1187,1,0.072,27.01893753,0.737589247
1187,1,0.144,21.83765916,0.735404766
1187,1,0.216,21.46397654,0.741737839
1187,1,0.288,21.46397654,0.707861794
1187,1,0.36,27.13640714,0.742029896
1187,1,0.432,23.96910613,0.711036942
1187,1,0.504,23.96910613,0.707882466
1187,1,0.576,27.08547665,0.750460875
1187,1.25,0,27.1658695,0.815596718
1187,1.25,0.072,27.01893753,0.737589247
1187,1.25,0.144,21.83765916,0.735404766
1187,1.25,0.216,21.46397654,0.741737839
1187,1.25,0.288,21.46397654,0.707861794
1187,1.25,0.36,27.13640714,0.742029896
1187,1.25,0.432,23.96910613,0.711036942
1187,1.25,0.504,23.96910613,0.707882466
1187,1.25,0.576,27.08547665,0.750460875
1187,1.5,0.648,27.08547665,0.750460875
1187,1.5,0.72,27.08547665,0.750460875
1187,1.5,0.792,27.08547665,0.750460875
1187,1.5,0.864,27.08547665,0.750460875
1187,1.5,0.936,27.08547665,0.750460875
1187,1.5,1.008,27.08547665,0.750460875
1187,1.5,1.08,27.08547665,0.750460875
1187,1.5,1.152,27.08547665,0.750460875
1187,1.5,1.224,27.08547665,0.750460875
1187,1.5,1.296,27.08547665,0.750460875
1187,1.5,1.368,27.08547665,0.750460875
1187,1.5,1.44,27.08547665,0.750460875
1187,1.75,0.648,27.08547665,0.709842326
1187,1.75,0.72,27.08547665,0.709842326
1187,1.75,0.792,27.08547665,0.709842326
1187,1.75,0.864,27.08547665,0.709842326
1187,1.75,0.936,27.08547665,0.709842326
1187,1.75,1.008,27.08547665,0.709842326
1187,1.75,1.08,27.08547665,0.709842326
1187,1.75,1.152,27.08547665,0.709842326
1187,1.75,1.224,27.08547665,0.709842326
1187,1.75,1.296,27.08547665,0.709842326
1187,1.75,1.368,27.08547665,0.709842326
1187,1.75,1.44,27.08547665,0.709842326
1187,2,0.648,25.27878553,0.364473271
1187,2,0.72,25.27878553,0.396735116
1187,2,0.792,25.27878553,0.428959476
1187,2,0.864,25.27878553,0.461221321
1187,2,0.936,25.27878553,0.493445681
1187,2,1.008,25.27878553,0.525707526
1187,2,1.08,25.27878553,0.557969371
1187,2,1.152,25.27878553,0.590231216
1187,2,1.224,25.27878553,0.622493061
1187,2,1.296,25.27878553,0.654754906
1187,2,1.368,25.27878553,0.68701675
1187,2,1.44,25.27878553,0.719278595
1187,2.25,0.648,23.65226649,0.831968943
1187,2.25,0.72,23.65226649,0.831968943
1187,2.25,0.792,23.65226649,0.831968943
1187,2.25,0.864,23.65226649,0.831968943
1187,2.25,0.936,23.65226649,0.831968943
1187,2.25,1.008,23.65226649,0.831968943
1187,2.25,1.08,23.65226649,0.831968943
1187,2.25,1.152,23.65226649,0.831968943
1187,2.25,1.224,23.65226649,0.831968943
1187,2.25,1.296,23.65226649,0.831968943
1187,2.25,1.368,23.65226649,0.831968943
1187,2.25,1.44,23.65226649,0.831968943
1187,2.5,0.648,23.41291646,0.802133874
1187,2.5,0.72,23.41291646,0.802133874
1187,2.5,0.792,23.41291646,0.802133874
1187,2.5,0.864,23.41291646,0.802133874
1187,2.5,0.936,23.41291646,0.802133874
1187,2.5,1.008,23.41291646,0.802133874
1187,2.5,1.08,23.41291646,0.802133874
1187,2.5,1.152,23.41291646,0.802133874
1187,2.5,1.224,23.41291646,0.802133874
1187,2.5,1.296,23.41291646,0.802133874
1187,2.5,1.368,23.41291646,0.802133874
1187,2.5,1.44,23.41291646,0.802133874
1187,2.75,0.648,23.49819124,0.748599709
1187,2.75,0.72,23.49819124,0.748599709
1187,2.75,0.792,23.49819124,0.748599709
1187,2.75,0.864,23.49819124,0.748599709
1187,2.75,0.936,23.49819124,0.748599709
1187,2.75,1.008,23.49819124,0.748599709
1187,2.75,1.08,23.49819124,0.748599709
1187,2.75,1.152,23.49819124,0.748599709
1187,2.75,1.224,23.49819124,0.748599709
1187,2.75,1.296,23.49819124,0.748599709
1187,2.75,1.368,23.49819124,0.748599709
1187,2.75,1.44,23.49819124,0.748599709
1187,3,0.648,21.79816205,0.747799545
1187,3,0.72,21.79816205,0.747799545
1187,3,0.792,21.79816205,0.747799545
1187,3,0.864,21.79816205,0.747799545
1187,3,0.936,21.79816205,0.747799545
1187,3,1.008,21.79816205,0.747799545
1187,3,1.08,21.79816205,0.747799545
1187,3,1.152,21.79816205,0.747799545
1187,3,1.224,21.79816205,0.747799545
1187,3,1.296,21.79816205,0.747799545
1187,3,1.368,21.79816205,0.747799545
1187,3,1.44,21.79816205,0.747799545
1187,3.25,0.648,21.79816205,0.177291094
1187,3.25,0.72,21.79816205,0.222667352
1187,3.25,0.792,21.79816205,0.268023331
1187,3.25,0.864,21.79816205,0.313399589
1187,3.25,0.936,21.79816205,0.358755568
1187,3.25,1.008,21.79816205,0.404131826
1187,3.25,1.08,21.79816205,0.449508085
1187,3.25,1.152,21.79816205,0.494884343
1187,3.25,1.224,21.79816205,0.540260602
1187,3.25,1.296,21.79816205,0.58563686
1187,3.25,1.368,21.79816205,0.631013119
1187,3.25,1.44,21.79816205,0.676389377
1187,3.5,0.648,21.79816205,0.451799393
1187,3.5,0.72,21.79816205,0.476719864
1187,3.5,0.792,21.79816205,0.501596021
1187,3.5,0.864,21.79816205,0.526516492
1187,3.5,0.936,21.79816205,0.551392649
1187,3.5,1.008,21.79816205,0.57631312
1187,3.5,1.08,21.79816205,0.601233591
1187,3.5,1.152,21.79816205,0.626154062
1187,3.5,1.224,21.79816205,0.651074534
1187,3.5,1.296,21.79816205,0.675995005
1187,3.5,1.368,21.79816205,0.700915476
1187,3.5,1.44,21.79816205,0.725835947
1187,3.75,0.648,21.79816205,0.749094805
1187,3.75,0.72,21.79816205,0.749094805
1187,3.75,0.792,21.79816205,0.749094805
1187,3.75,0.864,21.79816205,0.749094805
1187,3.75,0.936,21.79816205,0.749094805
1187,3.75,1.008,21.79816205,0.749094805
1187,3.75,1.08,21.79816205,0.749094805
1187,3.75,1.152,21.79816205,0.749094805
1187,3.75,1.224,21.79816205,0.749094805
1187,3.75,1.296,21.79816205,0.749094805
1187,3.75,1.368,21.79816205,0.749094805
1187,3.75,1.44,21.79816205,0.749094805
1187,4,0.648,21.19098153,0.709012895
1187,4,0.72,21.19098153,0.709012895
1187,4,0.792,21.19098153,0.709012895
1187,4,0.864,21.19098153,0.709012895
1187,4,0.936,21.19098153,0.709012895
1187,4,1.008,21.19098153,0.709012895
1187,4,1.08,21.19098153,0.709012895
1187,4,1.152,21.19098153,0.709012895
1187,4,1.224,21.19098153,0.709012895
1187,4,1.296,21.19098153,0.709012895
1187,4,1.368,21.19098153,0.709012895
1187,4,1.44,21.19098153,0.709012895
1187,4.25,0.648,21.19098153,0.709061662
1187,4.25,0.72,21.19098153,0.709061662
1187,4.25,0.792,21.19098153,0.709061662
1187,4.25,0.864,21.19098153,0.709061662
1187,4.25,0.936,21.19098153,0.709061662
1187,4.25,1.008,21.19098153,0.709061662
1187,4.25,1.08,21.19098153,0.709061662
1187,4.25,1.152,21.19098153,0.709061662
1187,4.25,1.224,21.19098153,0.709061662
1187,4.25,1.296,21.19098153,0.709061662
1187,4.25,1.368,21.19098153,0.709061662
1187,4.25,1.44,21.19098153,0.709061662
1187,4.5,0.648,21.19098153,0.710347544
1187,4.5,0.72,21.19098153,0.710347544
1187,4.5,0.792,21.19098153,0.710347544
1187,4.5,0.864,21.19098153,0.710347544
1187,4.5,0.936,21.19098153,0.710347544
1187,4.5,1.008,21.19098153,0.710347544
1187,4.5,1.08,21.19098153,0.710347544
1187,4.5,1.152,21.19098153,0.710347544
1187,4.5,1.224,21.19098153,0.710347544
1187,4.5,1.296,21.19098153,0.710347544
1187,4.5,1.368,21.19098153,0.710347544
1187,4.5,1.44,21.19098153,0.710347544
1187,4.75,0.648,21.19098153,0.749288068
1187,4.75,0.72,21.19098153,0.749288068
1187,4.75,0.792,21.19098153,0.749288068
1187,4.75,0.864,21.19098153,0.749288068
1187,4.75,0.936,21.19098153,0.749288068
1187,4.75,1.008,21.19098153,0.749288068
1187,4.75,1.08,21.19098153,0.749288068
1187,4.75,1.152,21.19098153,0.749288068
1187,4.75,1.224,21.19098153,0.749288068
1187,4.75,1.296,21.19098153,0.749288068
1187,4.75,1.368,21.19098153,0.749288068
1187,4.75,1.44,21.19098153,0.749288068
1187,5,0.648,20.40922342,0.711607503
1187,5,0.72,20.40922342,0.711607503
1187,5,0.792,20.40922342,0.711607503
1187,5,0.864,20.40922342,0.711607503
1187,5,0.936,20.40922342,0.711607503
1187,5,1.008,20.40922342,0.711607503
1187,5,1.08,20.40922342,0.711607503
1187,5,1.152,20.40922342,0.711607503
1187,5,1.224,20.40922342,0.711607503
1187,5,1.296,20.40922342,0.711607503
1187,5,1.368,20.40922342,0.711607503
1187,5,1.44,20.40922342,0.711607503
1187,5.25,0.648,20.40922342,0.748833843
1187,5.25,0.72,20.40922342,0.748833843
1187,5.25,0.792,20.40922342,0.748833843
1187,5.25,0.864,20.40922342,0.748833843
1187,5.25,0.936,20.40922342,0.748833843
