,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted
7367,1094.2,3.25,0.36,18.80365134
7368,1094.2,3.25,0.432,14.60741726
7369,1094.2,3.25,0.504,14.60741726
7370,1094.2,3.25,0.576,17.15881623
7371,1094.2,3.25,0.648,17.15881623
7372,1094.2,3.25,0.72,17.15881623
7373,1094.2,3.25,0.792,17.15881623
7374,1094.2,3.25,0.864,17.15881623
7375,1094.2,3.25,0.936,17.15881623
7376,1094.2,3.25,1.008,17.15881623
7377,1094.2,3.25,1.08,17.15881623
7378,1094.2,3.25,1.152,17.15881623
7379,1094.2,3.25,1.224,17.15881623
7380,1094.2,3.25,1.296,17.15881623
7381,1094.2,3.25,1.368,17.15881623
7382,1094.2,3.25,1.44,17.15881623
7383,1094.2,3.5,0,22.18488425
7384,1094.2,3.5,0.072,19.89566378
7385,1094.2,3.5,0.144,14.57415358
7386,1094.2,3.5,0.216,12.80682413
7387,1094.2,3.5,0.288,12.80682413
7388,1094.2,3.5,0.36,18.80365134
7389,1094.2,3.5,0.432,14.60741726
7390,1094.2,3.5,0.504,14.60741726
7391,1094.2,3.5,0.576,17.15881623
7392,1094.2,3.5,0.648,17.15881623
7393,1094.2,3.5,0.72,17.15881623
7394,1094.2,3.5,0.792,17.15881623
7395,1094.2,3.5,0.864,17.15881623
7396,1094.2,3.5,0.936,17.15881623
7397,1094.2,3.5,1.008,17.15881623
7398,1094.2,3.5,1.08,17.15881623
7399,1094.2,3.5,1.152,17.15881623
7400,1094.2,3.5,1.224,17.15881623
7401,1094.2,3.5,1.296,17.15881623
7402,1094.2,3.5,1.368,17.15881623
7403,1094.2,3.5,1.44,17.15881623
7404,1094.2,3.75,0,22.18488425
7405,1094.2,3.75,0.072,19.89566378
7406,1094.2,3.75,0.144,14.57415358
7407,1094.2,3.75,0.216,12.80682413
7408,1094.2,3.75,0.288,12.80682413
7409,1094.2,3.75,0.36,18.80365134
7410,1094.2,3.75,0.432,14.60741726
7411,1094.2,3.75,0.504,14.60741726
7412,1094.2,3.75,0.576,17.15881623
7413,1094.2,3.75,0.648,17.15881623
7414,1094.2,3.75,0.72,17.15881623
7415,1094.2,3.75,0.792,17.15881623
7416,1094.2,3.75,0.864,17.15881623
7417,1094.2,3.75,0.936,17.15881623
7418,1094.2,3.75,1.008,17.15881623
7419,1094.2,3.75,1.08,17.15881623
7420,1094.2,3.75,1.152,17.15881623
7421,1094.2,3.75,1.224,17.15881623
7422,1094.2,3.75,1.296,17.15881623
7423,1094.2,3.75,1.368,17.15881623
7424,1094.2,3.75,1.44,17.15881623
7425,1094.2,4,0,22.45829738
7426,1094.2,4,0.072,20.55323889
7427,1094.2,4,0.144,15.15445551
7428,1094.2,4,0.216,12.83041227
7429,1094.2,4,0.288,12.83041227
7430,1094.2,4,0.36,18.61806879
7431,1094.2,4,0.432,14.42183765
7432,1094.2,4,0.504,14.42183765
7433,1094.2,4,0.576,16.74131255
7434,1094.2,4,0.648,16.74131255
7435,1094.2,4,0.72,16.74131255
7436,1094.2,4,0.792,16.74131255
7437,1094.2,4,0.864,16.74131255
7438,1094.2,4,0.936,16.74131255
7439,1094.2,4,1.008,16.74131255
7440,1094.2,4,1.08,16.74131255
7441,1094.2,4,1.152,16.74131255
7442,1094.2,4,1.224,16.74131255
7443,1094.2,4,1.296,16.74131255
7444,1094.2,4,1.368,16.74131255
7445,1094.2,4,1.44,16.74131255
7446,1094.2,4.25,0,22.45829738
7447,1094.2,4.25,0.072,20.55323889
7448,1094.2,4.25,0.144,15.15445551
7449,1094.2,4.25,0.216,12.83041227
7450,1094.2,4.25,0.288,12.83041227
7451,1094.2,4.25,0.36,18.61806879
7452,1094.2,4.25,0.432,14.42183765
7453,1094.2,4.25,0.504,14.42183765
7454,1094.2,4.25,0.576,16.74131255
7455,1094.2,4.25,0.648,16.74131255
7456,1094.2,4.25,0.72,16.74131255
7457,1094.2,4.25,0.792,16.74131255
7458,1094.2,4.25,0.864,16.74131255
7459,1094.2,4.25,0.936,16.74131255
7460,1094.2,4.25,1.008,16.74131255
7461,1094.2,4.25,1.08,16.74131255
7462,1094.2,4.25,1.152,16.74131255
7463,1094.2,4.25,1.224,16.74131255
7464,1094.2,4.25,1.296,16.74131255
7465,1094.2,4.25,1.368,16.74131255
7466,1094.2,4.25,1.44,16.74131255
7467,1094.2,4.5,0,22.45829738
7468,1094.2,4.5,0.072,20.55323889
7469,1094.2,4.5,0.144,15.15445551
7470,1094.2,4.5,0.216,12.83041227
7471,1094.2,4.5,0.288,12.83041227
7472,1094.2,4.5,0.36,18.61806879
7473,1094.2,4.5,0.432,14.42183765
7474,1094.2,4.5,0.504,14.42183765
7475,1094.2,4.5,0.576,16.74131255
7476,1094.2,4.5,0.648,16.74131255
7477,1094.2,4.5,0.72,16.74131255
7478,1094.2,4.5,0.792,16.74131255
7479,1094.2,4.5,0.864,16.74131255
7480,1094.2,4.5,0.936,16.74131255
7481,1094.2,4.5,1.008,16.74131255
7482,1094.2,4.5,1.08,16.74131255
7483,1094.2,4.5,1.152,16.74131255
7484,1094.2,4.5,1.224,16.74131255
7485,1094.2,4.5,1.296,16.74131255
7486,1094.2,4.5,1.368,16.74131255
7487,1094.2,4.5,1.44,16.74131255
7488,1094.2,4.75,0,22.45829738
7489,1094.2,4.75,0.072,20.55323889
7490,1094.2,4.75,0.144,15.15445551
7491,1094.2,4.75,0.216,12.83041227
7492,1094.2,4.75,0.288,12.83041227
7493,1094.2,4.75,0.36,18.61806879
7494,1094.2,4.75,0.432,14.42183765
7495,1094.2,4.75,0.504,14.42183765
7496,1094.2,4.75,0.576,16.74131255
7497,1094.2,4.75,0.648,16.74131255
7498,1094.2,4.75,0.72,16.74131255
7499,1094.2,4.75,0.792,16.74131255
7500,1094.2,4.75,0.864,16.74131255
7501,1094.2,4.75,0.936,16.74131255
7502,1094.2,4.75,1.008,16.74131255
7503,1094.2,4.75,1.08,16.74131255
7504,1094.2,4.75,1.152,16.74131255
7505,1094.2,4.75,1.224,16.74131255
7506,1094.2,4.75,1.296,16.74131255
7507,1094.2,4.75,1.368,16.74131255
7508,1094.2,4.75,1.44,16.74131255
7509,1094.2,5,0,21.64860508
7510,1094.2,5,0.072,19.7435466
7511,1094.2,5,0.144,14.34476322
7512,1094.2,5,0.216,12.00096333
7513,1094.2,5,0.288,12.00096333
7514,1094.2,5,0.36,17.78863825
7515,1094.2,5,0.432,13.59240564
7516,1094.2,5,0.504,13.59240564
7517,1094.2,5,0.576,15.91188347
7518,1094.2,5,0.648,15.91188347
7519,1094.2,5,0.72,15.91188347
7520,1094.2,5,0.792,15.91188347
7521,1094.2,5,0.864,15.91188347
7522,1094.2,5,0.936,15.91188347
7523,1094.2,5,1.008,15.91188347
7524,1094.2,5,1.08,15.91188347
7525,1094.2,5,1.152,15.91188347
7526,1094.2,5,1.224,15.91188347
7527,1094.2,5,1.296,15.91188347
7528,1094.2,5,1.368,15.91188347
7529,1094.2,5,1.44,15.91188347
7530,1094.2,5.25,0,21.64860508
7531,1094.2,5.25,0.072,19.7435466
7532,1094.2,5.25,0.144,14.34476322
7533,1094.2,5.25,0.216,12.00096333
7534,1094.2,5.25,0.288,12.00096333
7535,1094.2,5.25,0.36,17.78863825
7536,1094.2,5.25,0.432,13.59240564
7537,1094.2,5.25,0.504,13.59240564
7538,1094.2,5.25,0.576,15.91188347
7539,1094.2,5.25,0.648,15.91188347
7540,1094.2,5.25,0.72,15.91188347
7541,1094.2,5.25,0.792,15.91188347
7542,1094.2,5.25,0.864,15.91188347
7543,1094.2,5.25,0.936,15.91188347
7544,1094.2,5.25,1.008,15.91188347
7545,1094.2,5.25,1.08,15.91188347
7546,1094.2,5.25,1.152,15.91188347
7547,1094.2,5.25,1.224,15.91188347
7548,1094.2,5.25,1.296,15.91188347
7549,1094.2,5.25,1.368,15.91188347
7550,1094.2,5.25,1.44,15.91188347
7551,1094.2,5.5,0,21.64860508
7552,1094.2,5.5,0.072,19.7435466
7553,1094.2,5.5,0.144,14.34476322
7554,1094.2,5.5,0.216,12.00096333
7555,1094.2,5.5,0.288,12.00096333
7556,1094.2,5.5,0.36,17.78863825
7557,1094.2,5.5,0.432,13.59240564
7558,1094.2,5.5,0.504,13.59240564
7559,1094.2,5.5,0.576,15.91188347
7560,1094.2,5.5,0.648,15.91188347
7561,1094.2,5.5,0.72,15.91188347
7562,1094.2,5.5,0.792,15.91188347
7563,1094.2,5.5,0.864,15.91188347
7564,1094.2,5.5,0.936,15.91188347
7565,1094.2,5.5,1.008,15.91188347
7566,1094.2,5.5,1.08,15.91188347
7567,1094.2,5.5,1.152,15.91188347
7568,1094.2,5.5,1.224,15.91188347
7569,1094.2,5.5,1.296,15.91188347
7570,1094.2,5.5,1.368,15.91188347
7571,1094.2,5.5,1.44,15.91188347
7572,1094.2,5.75,0,21.64860508
7573,1094.2,5.75,0.072,19.7435466
7574,1094.2,5.75,0.144,14.34476322
7575,1094.2,5.75,0.216,12.00096333
7576,1094.2,5.75,0.288,12.00096333
7577,1094.2,5.75,0.36,17.78863825
7578,1094.2,5.75,0.432,13.59240564
7579,1094.2,5.75,0.504,13.59240564
7580,1094.2,5.75,0.576,15.91188347
7581,1094.2,5.75,0.648,15.91188347
7582,1094.2,5.75,0.72,15.91188347
7583,1094.2,5.75,0.792,15.91188347
7584,1094.2,5.75,0.864,15.91188347
7585,1094.2,5.75,0.936,15.91188347
7586,1094.2,5.75,1.008,15.91188347
7587,1094.2,5.75,1.08,15.91188347
7588,1094.2,5.75,1.152,15.91188347
7589,1094.2,5.75,1.224,15.91188347
7590,1094.2,5.75,1.296,15.91188347
7591,1094.2,5.75,1.368,15.91188347
7592,1094.2,5.75,1.44,15.91188347
7593,1094.2,6,0,21.64860508
7594,1094.2,6,0.072,19.7435466
7595,1094.2,6,0.144,14.34476322
7596,1094.2,6,0.216,12.00096333
7597,1094.2,6,0.288,12.00096333
7598,1094.2,6,0.36,17.78863825
7599,1094.2,6,0.432,13.59240564
7600,1094.2,6,0.504,13.59240564
7601,1094.2,6,0.576,15.91188347
7602,1094.2,6,0.648,15.91188347
7603,1094.2,6,0.72,15.91188347
7604,1094.2,6,0.792,15.91188347
7605,1094.2,6,0.864,15.91188347
7606,1094.2,6,0.936,15.91188347
7607,1094.2,6,1.008,15.91188347
7608,1094.2,6,1.08,15.91188347
7609,1094.2,6,1.152,15.91188347
7610,1094.2,6,1.224,15.91188347
7611,1094.2,6,1.296,15.91188347
7612,1094.2,6,1.368,15.91188347
7613,1094.2,6,1.44,15.91188347
7614,1117.4,1,0,24.86400106
7615,1117.4,1,0.072,24.12351263
7616,1117.4,1,0.144,19.0453437
7617,1117.4,1,0.216,17.87415742
7618,1117.4,1,0.288,17.87415742
7619,1117.4,1,0.36,23.76703013
7620,1117.4,1,0.432,20.59973207
7621,1117.4,1,0.504,20.59973207
7622,1117.4,1,0.576,23.80998847
7623,1117.4,1,0.648,23.80998847
7624,1117.4,1,0.72,23.80998847
7625,1117.4,1,0.792,23.80998847
7626,1117.4,1,0.864,23.80998847
7627,1117.4,1,0.936,23.80998847
7628,1117.4,1,1.008,23.80998847
7629,1117.4,1,1.08,23.80998847
7630,1117.4,1,1.152,23.80998847
7631,1117.4,1,1.224,23.80998847
7632,1117.4,1,1.296,23.80998847
7633,1117.4,1,1.368,23.80998847
7634,1117.4,1,1.44,23.80998847
7635,1117.4,1.25,0,24.86400106
7636,1117.4,1.25,0.072,24.12351263
7637,1117.4,1.25,0.144,19.0453437
7638,1117.4,1.25,0.216,17.87415742
7639,1117.4,1.25,0.288,17.87415742
7640,1117.4,1.25,0.36,23.76703013
7641,1117.4,1.25,0.432,20.59973207
7642,1117.4,1.25,0.504,20.59973207
7643,1117.4,1.25,0.576,23.80998847
7644,1117.4,1.25,0.648,23.80998847
7645,1117.4,1.25,0.72,23.80998847
7646,1117.4,1.25,0.792,23.80998847
7647,1117.4,1.25,0.864,23.80998847
7648,1117.4,1.25,0.936,23.80998847
7649,1117.4,1.25,1.008,23.80998847
7650,1117.4,1.25,1.08,23.80998847
7651,1117.4,1.25,1.152,23.80998847
7652,1117.4,1.25,1.224,23.80998847
7653,1117.4,1.25,1.296,23.80998847
7654,1117.4,1.25,1.368,23.80998847
7655,1117.4,1.25,1.44,23.80998847
7656,1117.4,1.5,0,24.86400106
7657,1117.4,1.5,0.072,24.12351263
7658,1117.4,1.5,0.144,19.0453437
7659,1117.4,1.5,0.216,17.87415742
7660,1117.4,1.5,0.288,17.87415742
7661,1117.4,1.5,0.36,23.76703013
7662,1117.4,1.5,0.432,20.59973207
7663,1117.4,1.5,0.504,20.59973207
7664,1117.4,1.5,0.576,23.80998847
7665,1117.4,1.5,0.648,23.80998847
7666,1117.4,1.5,0.72,23.80998847
7667,1117.4,1.5,0.792,23.80998847
7668,1117.4,1.5,0.864,23.80998847
7669,1117.4,1.5,0.936,23.80998847
7670,1117.4,1.5,1.008,23.80998847
7671,1117.4,1.5,1.08,23.80998847
7672,1117.4,1.5,1.152,23.80998847
7673,1117.4,1.5,1.224,23.80998847
7674,1117.4,1.5,1.296,23.80998847
7675,1117.4,1.5,1.368,23.80998847
7676,1117.4,1.5,1.44,23.80998847
7677,1117.4,1.75,0,24.86400106
7678,1117.4,1.75,0.072,24.12351263
7679,1117.4,1.75,0.144,19.0453437
7680,1117.4,1.75,0.216,17.87415742
7681,1117.4,1.75,0.288,17.87415742
7682,1117.4,1.75,0.36,23.76703013
7683,1117.4,1.75,0.432,20.59973207
7684,1117.4,1.75,0.504,20.59973207
7685,1117.4,1.75,0.576,23.80998847
7686,1117.4,1.75,0.648,23.80998847
7687,1117.4,1.75,0.72,23.80998847
7688,1117.4,1.75,0.792,23.80998847
7689,1117.4,1.75,0.864,23.80998847
7690,1117.4,1.75,0.936,23.80998847
7691,1117.4,1.75,1.008,23.80998847
7692,1117.4,1.75,1.08,23.80998847
7693,1117.4,1.75,1.152,23.80998847
7694,1117.4,1.75,1.224,23.80998847
7695,1117.4,1.75,1.296,23.80998847
7696,1117.4,1.75,1.368,23.80998847
7697,1117.4,1.75,1.44,23.80998847
7698,1117.4,2,0,23.15124293
7699,1117.4,2,0.072,22.32415471
7700,1117.4,2,0.144,17.11851675
7701,1117.4,2,0.216,16.01326303
7702,1117.4,2,0.288,16.01326303
7703,1117.4,2,0.36,21.90613574
7704,1117.4,2,0.432,18.71505814
7705,1117.4,2,0.504,18.71505814
7706,1117.4,2,0.576,21.99157836
7707,1117.4,2,0.648,21.99157836
7708,1117.4,2,0.72,21.99157836
7709,1117.4,2,0.792,21.99157836
7710,1117.4,2,0.864,21.99157836
7711,1117.4,2,0.936,21.99157836
7712,1117.4,2,1.008,21.99157836
7713,1117.4,2,1.08,21.99157836
7714,1117.4,2,1.152,21.99157836
7715,1117.4,2,1.224,21.99157836
7716,1117.4,2,1.296,21.99157836
7717,1117.4,2,1.368,21.99157836
7718,1117.4,2,1.44,21.99157836
7719,1117.4,2.25,0,23.22852789
7720,1117.4,2.25,0.072,21.49322543
7721,1117.4,2.25,0.144,16.17171524
7722,1117.4,2.25,0.216,15.04464005
7723,1117.4,2.25,0.288,15.04464005
7724,1117.4,2.25,0.36,21.00516048
7725,1117.4,2.25,0.432,16.89617544
7726,1117.4,2.25,0.504,16.89617544
7727,1117.4,2.25,0.576,19.44757442
7728,1117.4,2.25,0.648,19.44757442
7729,1117.4,2.25,0.72,19.44757442
7730,1117.4,2.25,0.792,19.44757442
7731,1117.4,2.25,0.864,19.44757442
7732,1117.4,2.25,0.936,19.44757442
7733,1117.4,2.25,1.008,19.44757442
7734,1117.4,2.25,1.08,19.44757442
7735,1117.4,2.25,1.152,19.44757442
7736,1117.4,2.25,1.224,19.44757442
7737,1117.4,2.25,1.296,19.44757442
7738,1117.4,2.25,1.368,19.44757442
7739,1117.4,2.25,1.44,19.44757442
7740,1117.4,2.5,0,22.74317038
7741,1117.4,2.5,0.072,21.2538754
7742,1117.4,2.5,0.144,15.9323652
7743,1117.4,2.5,0.216,14.80529002
7744,1117.4,2.5,0.288,14.80529002
7745,1117.4,2.5,0.36,20.76581045
7746,1117.4,2.5,0.432,16.65682541
7747,1117.4,2.5,0.504,16.65682541
7748,1117.4,2.5,0.576,19.20822439
7749,1117.4,2.5,0.648,19.20822439
7750,1117.4,2.5,0.72,19.20822439
7751,1117.4,2.5,0.792,19.20822439
7752,1117.4,2.5,0.864,19.20822439
7753,1117.4,2.5,0.936,19.20822439
7754,1117.4,2.5,1.008,19.20822439
7755,1117.4,2.5,1.08,19.20822439
7756,1117.4,2.5,1.152,19.20822439
7757,1117.4,2.5,1.224,19.20822439
7758,1117.4,2.5,1.296,19.20822439
7759,1117.4,2.5,1.368,19.20822439
7760,1117.4,2.5,1.44,19.20822439
7761,1117.4,2.75,0,22.73982546
7762,1117.4,2.75,0.072,21.33121778
7763,1117.4,2.75,0.144,16.00970758
7764,1117.4,2.75,0.216,14.85425949
7765,1117.4,2.75,0.288,14.85425949
7766,1117.4,2.75,0.36,20.8510867
7767,1117.4,2.75,0.432,16.74210314
7768,1117.4,2.75,0.504,16.74210314
7769,1117.4,2.75,0.576,19.29349917
7770,1117.4,2.75,0.648,19.29349917
7771,1117.4,2.75,0.72,19.29349917
7772,1117.4,2.75,0.792,19.29349917
7773,1117.4,2.75,0.864,19.29349917
7774,1117.4,2.75,0.936,19.29349917
7775,1117.4,2.75,1.008,19.29349917
7776,1117.4,2.75,1.08,19.29349917
7777,1117.4,2.75,1.152,19.29349917
7778,1117.4,2.75,1.224,19.29349917
7779,1117.4,2.75,1.296,19.29349917
7780,1117.4,2.75,1.368,19.29349917
7781,1117.4,2.75,1.44,19.29349917
7782,1117.4,3,0,22.50637615
7783,1117.4,3,0.072,20.27255145
7784,1117.4,3,0.144,14.95104126
7785,1117.4,3,0.216,13.1837118
7786,1117.4,3,0.288,13.1837118
7787,1117.4,3,0.36,19.18053901
7788,1117.4,3,0.432,14.9843064
7789,1117.4,3,0.504,14.9843064
7790,1117.4,3,0.576,17.53570243
7791,1117.4,3,0.648,17.53570243
7792,1117.4,3,0.72,17.53570243
7793,1117.4,3,0.792,17.53570243
7794,1117.4,3,0.864,17.53570243
7795,1117.4,3,0.936,17.53570243
7796,1117.4,3,1.008,17.53570243
7797,1117.4,3,1.08,17.53570243
7798,1117.4,3,1.152,17.53570243
7799,1117.4,3,1.224,17.53570243
7800,1117.4,3,1.296,17.53570243
7801,1117.4,3,1.368,17.53570243
7802,1117.4,3,1.44,17.53570243
7803,1117.4,3.25,0,22.50637615
7804,1117.4,3.25,0.072,20.27255145
7805,1117.4,3.25,0.144,14.95104126
7806,1117.4,3.25,0.216,13.1837118
7807,1117.4,3.25,0.288,13.1837118
7808,1117.4,3.25,0.36,19.18053901
7809,1117.4,3.25,0.432,14.9843064
7810,1117.4,3.25,0.504,14.9843064
7811,1117.4,3.25,0.576,17.53570243
7812,1117.4,3.25,0.648,17.53570243
7813,1117.4,3.25,0.72,17.53570243
7814,1117.4,3.25,0.792,17.53570243
7815,1117.4,3.25,0.864,17.53570243
7816,1117.4,3.25,0.936,17.53570243
7817,1117.4,3.25,1.008,17.53570243
7818,1117.4,3.25,1.08,17.53570243
7819,1117.4,3.25,1.152,17.53570243
7820,1117.4,3.25,1.224,17.53570243
7821,1117.4,3.25,1.296,17.53570243
7822,1117.4,3.25,1.368,17.53570243
7823,1117.4,3.25,1.44,17.53570243
7824,1117.4,3.5,0,22.50637615
7825,1117.4,3.5,0.072,20.27255145
7826,1117.4,3.5,0.144,14.95104126
7827,1117.4,3.5,0.216,13.1837118
7828,1117.4,3.5,0.288,13.1837118
7829,1117.4,3.5,0.36,19.18053901
7830,1117.4,3.5,0.432,14.9843064
7831,1117.4,3.5,0.504,14.9843064
7832,1117.4,3.5,0.576,17.53570243
7833,1117.4,3.5,0.648,17.53570243
7834,1117.4,3.5,0.72,17.53570243
7835,1117.4,3.5,0.792,17.53570243
7836,1117.4,3.5,0.864,17.53570243
7837,1117.4,3.5,0.936,17.53570243
7838,1117.4,3.5,1.008,17.53570243
7839,1117.4,3.5,1.08,17.53570243
7840,1117.4,3.5,1.152,17.53570243
7841,1117.4,3.5,1.224,17.53570243
7842,1117.4,3.5,1.296,17.53570243
7843,1117.4,3.5,1.368,17.53570243
7844,1117.4,3.5,1.44,17.53570243
7845,1117.4,3.75,0,22.50637615
7846,1117.4,3.75,0.072,20.27255145
7847,1117.4,3.75,0.144,14.95104126
7848,1117.4,3.75,0.216,13.1837118
7849,1117.4,3.75,0.288,13.1837118
7850,1117.4,3.75,0.36,19.18053901
7851,1117.4,3.75,0.432,14.9843064
7852,1117.4,3.75,0.504,14.9843064
7853,1117.4,3.75,0.576,17.53570243
7854,1117.4,3.75,0.648,17.53570243
7855,1117.4,3.75,0.72,17.53570243
7856,1117.4,3.75,0.792,17.53570243
7857,1117.4,3.75,0.864,17.53570243
7858,1117.4,3.75,0.936,17.53570243
7859,1117.4,3.75,1.008,17.53570243
7860,1117.4,3.75,1.08,17.53570243
7861,1117.4,3.75,1.152,17.53570243
7862,1117.4,3.75,1.224,17.53570243
7863,1117.4,3.75,1.296,17.53570243
7864,1117.4,3.75,1.368,17.53570243
7865,1117.4,3.75,1.44,17.53570243
7866,1117.4,4,0,22.72293893
7867,1117.4,4,0.072,20.87327475
7868,1117.4,4,0.144,15.47449137
7869,1117.4,4,0.216,13.15044813
7870,1117.4,4,0.288,13.15044813
7871,1117.4,4,0.36,18.93810465
7872,1117.4,4,0.432,14.74187204
7873,1117.4,4,0.504,14.74187204
7874,1117.4,4,0.576,17.06134987
7875,1117.4,4,0.648,17.06134987
7876,1117.4,4,0.72,17.06134987
7877,1117.4,4,0.792,17.06134987
7878,1117.4,4,0.864,17.06134987
7879,1117.4,4,0.936,17.06134987
7880,1117.4,4,1.008,17.06134987
7881,1117.4,4,1.08,17.06134987
7882,1117.4,4,1.152,17.06134987
7883,1117.4,4,1.224,17.06134987
7884,1117.4,4,1.296,17.06134987
7885,1117.4,4,1.368,17.06134987
7886,1117.4,4,1.44,17.06134987
7887,1117.4,4.25,0,22.72293893
7888,1117.4,4.25,0.072,20.87327475
7889,1117.4,4.25,0.144,15.47449137
7890,1117.4,4.25,0.216,13.15044813
7891,1117.4,4.25,0.288,13.15044813
7892,1117.4,4.25,0.36,18.93810465
7893,1117.4,4.25,0.432,14.74187204
7894,1117.4,4.25,0.504,14.74187204
7895,1117.4,4.25,0.576,17.06134987
7896,1117.4,4.25,0.648,17.06134987
7897,1117.4,4.25,0.72,17.06134987
7898,1117.4,4.25,0.792,17.06134987
7899,1117.4,4.25,0.864,17.06134987
7900,1117.4,4.25,0.936,17.06134987
7901,1117.4,4.25,1.008,17.06134987
7902,1117.4,4.25,1.08,17.06134987
7903,1117.4,4.25,1.152,17.06134987
7904,1117.4,4.25,1.224,17.06134987
7905,1117.4,4.25,1.296,17.06134987
7906,1117.4,4.25,1.368,17.06134987
7907,1117.4,4.25,1.44,17.06134987
7908,1117.4,4.5,0,22.72293893
7909,1117.4,4.5,0.072,20.87327475
7910,1117.4,4.5,0.144,15.47449137
7911,1117.4,4.5,0.216,13.15044813
7912,1117.4,4.5,0.288,13.15044813
7913,1117.4,4.5,0.36,18.93810465
7914,1117.4,4.5,0.432,14.74187204
7915,1117.4,4.5,0.504,14.74187204
7916,1117.4,4.5,0.576,17.06134987
7917,1117.4,4.5,0.648,17.06134987
7918,1117.4,4.5,0.72,17.06134987
7919,1117.4,4.5,0.792,17.06134987
7920,1117.4,4.5,0.864,17.06134987
7921,1117.4,4.5,0.936,17.06134987
7922,1117.4,4.5,1.008,17.06134987
7923,1117.4,4.5,1.08,17.06134987
7924,1117.4,4.5,1.152,17.06134987
7925,1117.4,4.5,1.224,17.06134987
7926,1117.4,4.5,1.296,17.06134987
7927,1117.4,4.5,1.368,17.06134987
7928,1117.4,4.5,1.44,17.06134987
7929,1117.4,4.75,0,22.72293893
7930,1117.4,4.75,0.072,20.87327475
7931,1117.4,4.75,0.144,15.47449137
7932,1117.4,4.75,0.216,13.15044813
7933,1117.4,4.75,0.288,13.15044813
7934,1117.4,4.75,0.36,18.93810465
7935,1117.4,4.75,0.432,14.74187204
7936,1117.4,4.75,0.504,14.74187204
7937,1117.4,4.75,0.576,17.06134987
7938,1117.4,4.75,0.648,17.06134987
7939,1117.4,4.75,0.72,17.06134987
7940,1117.4,4.75,0.792,17.06134987
7941,1117.4,4.75,0.864,17.06134987
7942,1117.4,4.75,0.936,17.06134987
7943,1117.4,4.75,1.008,17.06134987
7944,1117.4,4.75,1.08,17.06134987
7945,1117.4,4.75,1.152,17.06134987
7946,1117.4,4.75,1.224,17.06134987
7947,1117.4,4.75,1.296,17.06134987
7948,1117.4,4.75,1.368,17.06134987
7949,1117.4,4.75,1.44,17.06134987
7950,1117.4,5,0,21.91324664
7951,1117.4,5,0.072,20.06358246
7952,1117.4,5,0.144,14.66479908
7953,1117.4,5,0.216,12.32101685
7954,1117.4,5,0.288,12.32101685
7955,1117.4,5,0.36,18.1086741
7956,1117.4,5,0.432,13.91244296
7957,1117.4,5,0.504,13.91244296
7958,1117.4,5,0.576,16.23191786
7959,1117.4,5,0.648,16.23191786
7960,1117.4,5,0.72,16.23191786
7961,1117.4,5,0.792,16.23191786
7962,1117.4,5,0.864,16.23191786
7963,1117.4,5,0.936,16.23191786
7964,1117.4,5,1.008,16.23191786
7965,1117.4,5,1.08,16.23191786
7966,1117.4,5,1.152,16.23191786
7967,1117.4,5,1.224,16.23191786
7968,1117.4,5,1.296,16.23191786
7969,1117.4,5,1.368,16.23191786
7970,1117.4,5,1.44,16.23191786
7971,1117.4,5.25,0,21.91324664
7972,1117.4,5.25,0.072,20.06358246
7973,1117.4,5.25,0.144,14.66479908
7974,1117.4,5.25,0.216,12.32101685
7975,1117.4,5.25,0.288,12.32101685
7976,1117.4,5.25,0.36,18.1086741
7977,1117.4,5.25,0.432,13.91244296
7978,1117.4,5.25,0.504,13.91244296
7979,1117.4,5.25,0.576,16.23191786
7980,1117.4,5.25,0.648,16.23191786
7981,1117.4,5.25,0.72,16.23191786
7982,1117.4,5.25,0.792,16.23191786
7983,1117.4,5.25,0.864,16.23191786
7984,1117.4,5.25,0.936,16.23191786
7985,1117.4,5.25,1.008,16.23191786
7986,1117.4,5.25,1.08,16.23191786
7987,1117.4,5.25,1.152,16.23191786
7988,1117.4,5.25,1.224,16.23191786
7989,1117.4,5.25,1.296,16.23191786
7990,1117.4,5.25,1.368,16.23191786
7991,1117.4,5.25,1.44,16.23191786
7992,1117.4,5.5,0,21.91324664
7993,1117.4,5.5,0.072,20.06358246
7994,1117.4,5.5,0.144,14.66479908
7995,1117.4,5.5,0.216,12.32101685
7996,1117.4,5.5,0.288,12.32101685
7997,1117.4,5.5,0.36,18.1086741
7998,1117.4,5.5,0.432,13.91244296
7999,1117.4,5.5,0.504,13.91244296
8000,1117.4,5.5,0.576,16.23191786
8001,1117.4,5.5,0.648,16.23191786
8002,1117.4,5.5,0.72,16.23191786
8003,1117.4,5.5,0.792,16.23191786
8004,1117.4,5.5,0.864,16.23191786
8005,1117.4,5.5,0.936,16.23191786
8006,1117.4,5.5,1.008,16.23191786
8007,1117.4,5.5,1.08,16.23191786
8008,1117.4,5.5,1.152,16.23191786
8009,1117.4,5.5,1.224,16.23191786
8010,1117.4,5.5,1.296,16.23191786
8011,1117.4,5.5,1.368,16.23191786
8012,1117.4,5.5,1.44,16.23191786
8013,1117.4,5.75,0,21.91324664
8014,1117.4,5.75,0.072,20.06358246
8015,1117.4,5.75,0.144,14.66479908
8016,1117.4,5.75,0.216,12.32101685
8017,1117.4,5.75,0.288,12.32101685
8018,1117.4,5.75,0.36,18.1086741
