,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
4820,1047.8,2.0,1.008,17.52948518,2,"['Temperature', 'Contact time']"
4821,1047.8,2.0,1.08,17.52948518,2,"['Temperature', 'Contact time']"
4822,1047.8,2.0,1.152,17.52948518,2,"['Temperature', 'Contact time']"
4823,1047.8,2.0,1.224,17.52948518,2,"['Temperature', 'Contact time']"
4824,1047.8,2.0,1.296,17.52948518,2,"['Temperature', 'Contact time']"
4825,1047.8,2.0,1.368,17.52948518,2,"['Temperature', 'Contact time']"
4826,1047.8,2.0,1.44,17.52948518,2,"['Temperature', 'Contact time']"
4836,1047.8,2.25,0.648,14.15120116,2,"['Temperature', 'Contact time']"
4837,1047.8,2.25,0.72,14.15120116,2,"['Temperature', 'Contact time']"
4838,1047.8,2.25,0.792,14.15120116,2,"['Temperature', 'Contact time']"
4839,1047.8,2.25,0.864,14.15120116,2,"['Temperature', 'Contact time']"
4840,1047.8,2.25,0.936,14.15120116,2,"['Temperature', 'Contact time']"
4841,1047.8,2.25,1.008,14.15120116,2,"['Temperature', 'Contact time']"
4842,1047.8,2.25,1.08,14.15120116,2,"['Temperature', 'Contact time']"
4843,1047.8,2.25,1.152,14.15120116,2,"['Temperature', 'Contact time']"
4844,1047.8,2.25,1.224,14.15120116,2,"['Temperature', 'Contact time']"
4845,1047.8,2.25,1.296,14.15120116,2,"['Temperature', 'Contact time']"
4846,1047.8,2.25,1.368,14.15120116,2,"['Temperature', 'Contact time']"
4847,1047.8,2.25,1.44,14.15120116,2,"['Temperature', 'Contact time']"
4857,1047.8,2.5,0.648,13.95008506,2,"['Temperature', 'Contact time']"
4858,1047.8,2.5,0.72,13.95008506,2,"['Temperature', 'Contact time']"
4859,1047.8,2.5,0.792,13.95008506,2,"['Temperature', 'Contact time']"
4860,1047.8,2.5,0.864,13.95008506,2,"['Temperature', 'Contact time']"
4861,1047.8,2.5,0.936,13.95008506,2,"['Temperature', 'Contact time']"
4862,1047.8,2.5,1.008,13.95008506,2,"['Temperature', 'Contact time']"
4863,1047.8,2.5,1.08,13.95008506,2,"['Temperature', 'Contact time']"
4864,1047.8,2.5,1.152,13.95008506,2,"['Temperature', 'Contact time']"
4865,1047.8,2.5,1.224,13.95008506,2,"['Temperature', 'Contact time']"
4866,1047.8,2.5,1.296,13.95008506,2,"['Temperature', 'Contact time']"
4867,1047.8,2.5,1.368,13.95008506,2,"['Temperature', 'Contact time']"
4868,1047.8,2.5,1.44,13.95008506,2,"['Temperature', 'Contact time']"
4878,1047.8,2.75,0.648,13.86519012,2,"['Temperature', 'Contact time']"
4879,1047.8,2.75,0.72,13.86519012,2,"['Temperature', 'Contact time']"
4880,1047.8,2.75,0.792,13.86519012,2,"['Temperature', 'Contact time']"
4881,1047.8,2.75,0.864,13.86519012,2,"['Temperature', 'Contact time']"
4882,1047.8,2.75,0.936,13.86519012,2,"['Temperature', 'Contact time']"
4883,1047.8,2.75,1.008,13.86519012,2,"['Temperature', 'Contact time']"
4884,1047.8,2.75,1.08,13.86519012,2,"['Temperature', 'Contact time']"
4885,1047.8,2.75,1.152,13.86519012,2,"['Temperature', 'Contact time']"
4886,1047.8,2.75,1.224,13.86519012,2,"['Temperature', 'Contact time']"
4887,1047.8,2.75,1.296,13.86519012,2,"['Temperature', 'Contact time']"
4888,1047.8,2.75,1.368,13.86519012,2,"['Temperature', 'Contact time']"
4889,1047.8,2.75,1.44,13.86519012,2,"['Temperature', 'Contact time']"
4899,1047.8,3.0000000000000004,0.648,12.42750727,2,"['Temperature', 'Contact time']"
4900,1047.8,3.0000000000000004,0.72,12.42750727,2,"['Temperature', 'Contact time']"
4901,1047.8,3.0000000000000004,0.792,12.42750727,2,"['Temperature', 'Contact time']"
4902,1047.8,3.0000000000000004,0.864,12.42750727,2,"['Temperature', 'Contact time']"
4903,1047.8,3.0000000000000004,0.936,12.42750727,2,"['Temperature', 'Contact time']"
4904,1047.8,3.0000000000000004,1.008,12.42750727,2,"['Temperature', 'Contact time']"
4905,1047.8,3.0000000000000004,1.08,12.42750727,2,"['Temperature', 'Contact time']"
4906,1047.8,3.0000000000000004,1.152,12.42750727,2,"['Temperature', 'Contact time']"
4907,1047.8,3.0000000000000004,1.224,12.42750727,2,"['Temperature', 'Contact time']"
4908,1047.8,3.0000000000000004,1.296,12.42750727,2,"['Temperature', 'Contact time']"
4909,1047.8,3.0000000000000004,1.368,12.42750727,2,"['Temperature', 'Contact time']"
4910,1047.8,3.0000000000000004,1.44,12.42750727,2,"['Temperature', 'Contact time']"
4920,1047.8,3.25,0.648,12.42750727,2,"['Temperature', 'Contact time']"
4921,1047.8,3.25,0.72,12.42750727,2,"['Temperature', 'Contact time']"
4922,1047.8,3.25,0.792,12.42750727,2,"['Temperature', 'Contact time']"
4923,1047.8,3.25,0.864,12.42750727,2,"['Temperature', 'Contact time']"
4924,1047.8,3.25,0.936,12.42750727,2,"['Temperature', 'Contact time']"
4925,1047.8,3.25,1.008,12.42750727,2,"['Temperature', 'Contact time']"
4926,1047.8,3.25,1.08,12.42750727,2,"['Temperature', 'Contact time']"
4927,1047.8,3.25,1.152,12.42750727,2,"['Temperature', 'Contact time']"
4928,1047.8,3.25,1.224,12.42750727,2,"['Temperature', 'Contact time']"
4929,1047.8,3.25,1.296,12.42750727,2,"['Temperature', 'Contact time']"
4930,1047.8,3.25,1.368,12.42750727,2,"['Temperature', 'Contact time']"
4931,1047.8,3.25,1.44,12.42750727,2,"['Temperature', 'Contact time']"
4941,1047.8,3.5,0.648,12.42750727,2,"['Temperature', 'Contact time']"
4942,1047.8,3.5,0.72,12.42750727,2,"['Temperature', 'Contact time']"
4943,1047.8,3.5,0.792,12.42750727,2,"['Temperature', 'Contact time']"
4944,1047.8,3.5,0.864,12.42750727,2,"['Temperature', 'Contact time']"
4945,1047.8,3.5,0.936,12.42750727,2,"['Temperature', 'Contact time']"
4946,1047.8,3.5,1.008,12.42750727,2,"['Temperature', 'Contact time']"
4947,1047.8,3.5,1.08,12.42750727,2,"['Temperature', 'Contact time']"
4948,1047.8,3.5,1.152,12.42750727,2,"['Temperature', 'Contact time']"
4949,1047.8,3.5,1.224,12.42750727,2,"['Temperature', 'Contact time']"
4950,1047.8,3.5,1.296,12.42750727,2,"['Temperature', 'Contact time']"
4951,1047.8,3.5,1.368,12.42750727,2,"['Temperature', 'Contact time']"
4952,1047.8,3.5,1.44,12.42750727,2,"['Temperature', 'Contact time']"
4962,1047.8,3.75,0.648,12.42750727,2,"['Temperature', 'Contact time']"
4963,1047.8,3.75,0.72,12.42750727,2,"['Temperature', 'Contact time']"
4964,1047.8,3.75,0.792,12.42750727,2,"['Temperature', 'Contact time']"
4965,1047.8,3.75,0.864,12.42750727,2,"['Temperature', 'Contact time']"
4966,1047.8,3.75,0.936,12.42750727,2,"['Temperature', 'Contact time']"
4967,1047.8,3.75,1.008,12.42750727,2,"['Temperature', 'Contact time']"
4968,1047.8,3.75,1.08,12.42750727,2,"['Temperature', 'Contact time']"
4969,1047.8,3.75,1.152,12.42750727,2,"['Temperature', 'Contact time']"
4970,1047.8,3.75,1.224,12.42750727,2,"['Temperature', 'Contact time']"
4971,1047.8,3.75,1.296,12.42750727,2,"['Temperature', 'Contact time']"
4972,1047.8,3.75,1.368,12.42750727,2,"['Temperature', 'Contact time']"
4973,1047.8,3.75,1.44,12.42750727,2,"['Temperature', 'Contact time']"
4983,1047.8,4.0,0.648,10.79201128,2,"['Temperature', 'Contact time']"
4984,1047.8,4.0,0.72,10.79201128,2,"['Temperature', 'Contact time']"
4985,1047.8,4.0,0.792,10.79201128,2,"['Temperature', 'Contact time']"
4986,1047.8,4.0,0.864,10.79201128,2,"['Temperature', 'Contact time']"
4987,1047.8,4.0,0.936,10.79201128,2,"['Temperature', 'Contact time']"
4988,1047.8,4.0,1.008,10.79201128,2,"['Temperature', 'Contact time']"
4989,1047.8,4.0,1.08,10.79201128,2,"['Temperature', 'Contact time']"
4990,1047.8,4.0,1.152,10.79201128,2,"['Temperature', 'Contact time']"
4991,1047.8,4.0,1.224,10.79201128,2,"['Temperature', 'Contact time']"
4992,1047.8,4.0,1.296,10.79201128,2,"['Temperature', 'Contact time']"
4993,1047.8,4.0,1.368,10.79201128,2,"['Temperature', 'Contact time']"
4994,1047.8,4.0,1.44,10.79201128,2,"['Temperature', 'Contact time']"
5004,1047.8,4.25,0.648,10.79201128,2,"['Temperature', 'Contact time']"
5005,1047.8,4.25,0.72,10.79201128,2,"['Temperature', 'Contact time']"
5006,1047.8,4.25,0.792,10.79201128,2,"['Temperature', 'Contact time']"
5007,1047.8,4.25,0.864,10.79201128,2,"['Temperature', 'Contact time']"
5008,1047.8,4.25,0.936,10.79201128,2,"['Temperature', 'Contact time']"
5009,1047.8,4.25,1.008,10.79201128,2,"['Temperature', 'Contact time']"
5010,1047.8,4.25,1.08,10.79201128,2,"['Temperature', 'Contact time']"
5011,1047.8,4.25,1.152,10.79201128,2,"['Temperature', 'Contact time']"
5012,1047.8,4.25,1.224,10.79201128,2,"['Temperature', 'Contact time']"
5013,1047.8,4.25,1.296,10.79201128,2,"['Temperature', 'Contact time']"
5014,1047.8,4.25,1.368,10.79201128,2,"['Temperature', 'Contact time']"
5015,1047.8,4.25,1.44,10.79201128,2,"['Temperature', 'Contact time']"
5025,1047.8,4.499999999999999,0.648,10.79201128,2,"['Temperature', 'Contact time']"
5026,1047.8,4.499999999999999,0.72,10.79201128,2,"['Temperature', 'Contact time']"
5027,1047.8,4.499999999999999,0.792,10.79201128,2,"['Temperature', 'Contact time']"
5028,1047.8,4.499999999999999,0.864,10.79201128,2,"['Temperature', 'Contact time']"
5029,1047.8,4.499999999999999,0.936,10.79201128,2,"['Temperature', 'Contact time']"
5030,1047.8,4.499999999999999,1.008,10.79201128,2,"['Temperature', 'Contact time']"
5031,1047.8,4.499999999999999,1.08,10.79201128,2,"['Temperature', 'Contact time']"
5032,1047.8,4.499999999999999,1.152,10.79201128,2,"['Temperature', 'Contact time']"
5033,1047.8,4.499999999999999,1.224,10.79201128,2,"['Temperature', 'Contact time']"
5034,1047.8,4.499999999999999,1.296,10.79201128,2,"['Temperature', 'Contact time']"
5035,1047.8,4.499999999999999,1.368,10.79201128,2,"['Temperature', 'Contact time']"
5036,1047.8,4.499999999999999,1.44,10.79201128,2,"['Temperature', 'Contact time']"
5046,1047.8,4.749999999999999,0.648,10.79201128,2,"['Temperature', 'Contact time']"
5047,1047.8,4.749999999999999,0.72,10.79201128,2,"['Temperature', 'Contact time']"
5048,1047.8,4.749999999999999,0.792,10.79201128,2,"['Temperature', 'Contact time']"
5049,1047.8,4.749999999999999,0.864,10.79201128,2,"['Temperature', 'Contact time']"
5050,1047.8,4.749999999999999,0.936,10.79201128,2,"['Temperature', 'Contact time']"
5051,1047.8,4.749999999999999,1.008,10.79201128,2,"['Temperature', 'Contact time']"
5052,1047.8,4.749999999999999,1.08,10.79201128,2,"['Temperature', 'Contact time']"
5053,1047.8,4.749999999999999,1.152,10.79201128,2,"['Temperature', 'Contact time']"
5054,1047.8,4.749999999999999,1.224,10.79201128,2,"['Temperature', 'Contact time']"
5055,1047.8,4.749999999999999,1.296,10.79201128,2,"['Temperature', 'Contact time']"
5056,1047.8,4.749999999999999,1.368,10.79201128,2,"['Temperature', 'Contact time']"
5057,1047.8,4.749999999999999,1.44,10.79201128,2,"['Temperature', 'Contact time']"
5067,1047.8,5.0,0.648,10.01879066,2,"['Temperature', 'Contact time']"
5068,1047.8,5.0,0.72,10.01879066,2,"['Temperature', 'Contact time']"
5069,1047.8,5.0,0.792,10.01879066,2,"['Temperature', 'Contact time']"
5070,1047.8,5.0,0.864,10.01879066,2,"['Temperature', 'Contact time']"
5071,1047.8,5.0,0.936,10.01879066,2,"['Temperature', 'Contact time']"
5072,1047.8,5.0,1.008,10.01879066,2,"['Temperature', 'Contact time']"
5073,1047.8,5.0,1.08,10.01879066,2,"['Temperature', 'Contact time']"
5074,1047.8,5.0,1.152,10.01879066,2,"['Temperature', 'Contact time']"
5075,1047.8,5.0,1.224,10.01879066,2,"['Temperature', 'Contact time']"
5076,1047.8,5.0,1.296,10.01879066,2,"['Temperature', 'Contact time']"
5077,1047.8,5.0,1.368,10.01879066,2,"['Temperature', 'Contact time']"
5078,1047.8,5.0,1.44,10.01879066,2,"['Temperature', 'Contact time']"
5088,1047.8,5.25,0.648,10.01879066,2,"['Temperature', 'Contact time']"
5089,1047.8,5.25,0.72,10.01879066,2,"['Temperature', 'Contact time']"
5090,1047.8,5.25,0.792,10.01879066,2,"['Temperature', 'Contact time']"
5091,1047.8,5.25,0.864,10.01879066,2,"['Temperature', 'Contact time']"
5092,1047.8,5.25,0.936,10.01879066,2,"['Temperature', 'Contact time']"
5093,1047.8,5.25,1.008,10.01879066,2,"['Temperature', 'Contact time']"
5094,1047.8,5.25,1.08,10.01879066,2,"['Temperature', 'Contact time']"
5095,1047.8,5.25,1.152,10.01879066,2,"['Temperature', 'Contact time']"
5096,1047.8,5.25,1.224,10.01879066,2,"['Temperature', 'Contact time']"
5097,1047.8,5.25,1.296,10.01879066,2,"['Temperature', 'Contact time']"
5098,1047.8,5.25,1.368,10.01879066,2,"['Temperature', 'Contact time']"
5099,1047.8,5.25,1.44,10.01879066,2,"['Temperature', 'Contact time']"
5109,1047.8,5.5,0.648,10.01879066,2,"['Temperature', 'Contact time']"
5110,1047.8,5.5,0.72,10.01879066,2,"['Temperature', 'Contact time']"
5111,1047.8,5.5,0.792,10.01879066,2,"['Temperature', 'Contact time']"
5112,1047.8,5.5,0.864,10.01879066,2,"['Temperature', 'Contact time']"
5113,1047.8,5.5,0.936,10.01879066,2,"['Temperature', 'Contact time']"
5114,1047.8,5.5,1.008,10.01879066,2,"['Temperature', 'Contact time']"
5115,1047.8,5.5,1.08,10.01879066,2,"['Temperature', 'Contact time']"
5116,1047.8,5.5,1.152,10.01879066,2,"['Temperature', 'Contact time']"
5117,1047.8,5.5,1.224,10.01879066,2,"['Temperature', 'Contact time']"
5118,1047.8,5.5,1.296,10.01879066,2,"['Temperature', 'Contact time']"
5119,1047.8,5.5,1.368,10.01879066,2,"['Temperature', 'Contact time']"
5120,1047.8,5.5,1.44,10.01879066,2,"['Temperature', 'Contact time']"
5130,1047.8,5.75,0.648,10.01879066,2,"['Temperature', 'Contact time']"
5131,1047.8,5.75,0.72,10.01879066,2,"['Temperature', 'Contact time']"
5132,1047.8,5.75,0.792,10.01879066,2,"['Temperature', 'Contact time']"
5133,1047.8,5.75,0.864,10.01879066,2,"['Temperature', 'Contact time']"
5134,1047.8,5.75,0.936,10.01879066,2,"['Temperature', 'Contact time']"
5135,1047.8,5.75,1.008,10.01879066,2,"['Temperature', 'Contact time']"
5136,1047.8,5.75,1.08,10.01879066,2,"['Temperature', 'Contact time']"
5137,1047.8,5.75,1.152,10.01879066,2,"['Temperature', 'Contact time']"
5138,1047.8,5.75,1.224,10.01879066,2,"['Temperature', 'Contact time']"
5139,1047.8,5.75,1.296,10.01879066,2,"['Temperature', 'Contact time']"
5140,1047.8,5.75,1.368,10.01879066,2,"['Temperature', 'Contact time']"
5141,1047.8,5.75,1.44,10.01879066,2,"['Temperature', 'Contact time']"
5151,1047.8,6.000000000000001,0.648,10.01879066,2,"['Temperature', 'Contact time']"
5152,1047.8,6.000000000000001,0.72,10.01879066,2,"['Temperature', 'Contact time']"
5153,1047.8,6.000000000000001,0.792,10.01879066,2,"['Temperature', 'Contact time']"
5154,1047.8,6.000000000000001,0.864,10.01879066,2,"['Temperature', 'Contact time']"
5155,1047.8,6.000000000000001,0.936,10.01879066,2,"['Temperature', 'Contact time']"
5156,1047.8,6.000000000000001,1.008,10.01879066,2,"['Temperature', 'Contact time']"
5157,1047.8,6.000000000000001,1.08,10.01879066,2,"['Temperature', 'Contact time']"
5158,1047.8,6.000000000000001,1.152,10.01879066,2,"['Temperature', 'Contact time']"
5159,1047.8,6.000000000000001,1.224,10.01879066,2,"['Temperature', 'Contact time']"
5160,1047.8,6.000000000000001,1.296,10.01879066,2,"['Temperature', 'Contact time']"
5161,1047.8,6.000000000000001,1.368,10.01879066,2,"['Temperature', 'Contact time']"
5162,1047.8,6.000000000000001,1.44,10.01879066,2,"['Temperature', 'Contact time']"
5163,1071.0,1.0,0.0,17.88551129,2,"['Temperature', 'pCH4_per_pO2']"
5164,1071.0,1.0,0.072,16.79609882,2,"['Temperature', 'pCH4_per_pO2']"
5165,1071.0,1.0,0.144,12.41810558,2,"['Temperature', 'pCH4_per_pO2']"
5166,1071.0,1.0,0.216,11.97755627,2,"['Temperature', 'pCH4_per_pO2']"
5167,1071.0,1.0,0.288,11.97755627,2,"['Temperature', 'pCH4_per_pO2']"
5168,1071.0,1.0,0.36,18.31886653,2,"['Temperature', 'pCH4_per_pO2']"
5169,1071.0,1.0,0.432,15.197905580000002,2,"['Temperature', 'pCH4_per_pO2']"
5170,1071.0,1.0,0.504,15.197905580000002,2,"['Temperature', 'pCH4_per_pO2']"
5171,1071.0,1.0,0.576,18.51351215,2,"['Temperature', 'pCH4_per_pO2']"
5184,1071.0,1.25,0.0,17.88551129,2,"['Temperature', 'pCH4_per_pO2']"
5185,1071.0,1.25,0.072,16.79609882,2,"['Temperature', 'pCH4_per_pO2']"
5186,1071.0,1.25,0.144,12.41810558,2,"['Temperature', 'pCH4_per_pO2']"
5187,1071.0,1.25,0.216,11.97755627,2,"['Temperature', 'pCH4_per_pO2']"
5188,1071.0,1.25,0.288,11.97755627,2,"['Temperature', 'pCH4_per_pO2']"
5189,1071.0,1.25,0.36,18.31886653,2,"['Temperature', 'pCH4_per_pO2']"
5190,1071.0,1.25,0.432,15.197905580000002,2,"['Temperature', 'pCH4_per_pO2']"
5191,1071.0,1.25,0.504,15.197905580000002,2,"['Temperature', 'pCH4_per_pO2']"
5192,1071.0,1.25,0.576,18.51351215,2,"['Temperature', 'pCH4_per_pO2']"
5214,1071.0,1.5000000000000002,0.648,18.51351215,2,"['Temperature', 'Contact time']"
5215,1071.0,1.5000000000000002,0.72,18.51351215,2,"['Temperature', 'Contact time']"
5216,1071.0,1.5000000000000002,0.792,18.51351215,2,"['Temperature', 'Contact time']"
5217,1071.0,1.5000000000000002,0.864,18.51351215,2,"['Temperature', 'Contact time']"
5218,1071.0,1.5000000000000002,0.936,18.51351215,2,"['Temperature', 'Contact time']"
5219,1071.0,1.5000000000000002,1.008,18.51351215,2,"['Temperature', 'Contact time']"
5220,1071.0,1.5000000000000002,1.08,18.51351215,2,"['Temperature', 'Contact time']"
5221,1071.0,1.5000000000000002,1.152,18.51351215,2,"['Temperature', 'Contact time']"
5222,1071.0,1.5000000000000002,1.224,18.51351215,2,"['Temperature', 'Contact time']"
5223,1071.0,1.5000000000000002,1.296,18.51351215,2,"['Temperature', 'Contact time']"
5224,1071.0,1.5000000000000002,1.368,18.51351215,2,"['Temperature', 'Contact time']"
5225,1071.0,1.5000000000000002,1.44,18.51351215,2,"['Temperature', 'Contact time']"
5235,1071.0,1.75,0.648,18.51351215,2,"['Temperature', 'Contact time']"
5236,1071.0,1.75,0.72,18.51351215,2,"['Temperature', 'Contact time']"
5237,1071.0,1.75,0.792,18.51351215,2,"['Temperature', 'Contact time']"
5238,1071.0,1.75,0.864,18.51351215,2,"['Temperature', 'Contact time']"
5239,1071.0,1.75,0.936,18.51351215,2,"['Temperature', 'Contact time']"
5240,1071.0,1.75,1.008,18.51351215,2,"['Temperature', 'Contact time']"
5241,1071.0,1.75,1.08,18.51351215,2,"['Temperature', 'Contact time']"
5242,1071.0,1.75,1.152,18.51351215,2,"['Temperature', 'Contact time']"
5243,1071.0,1.75,1.224,18.51351215,2,"['Temperature', 'Contact time']"
5244,1071.0,1.75,1.296,18.51351215,2,"['Temperature', 'Contact time']"
5245,1071.0,1.75,1.368,18.51351215,2,"['Temperature', 'Contact time']"
5246,1071.0,1.75,1.44,18.51351215,2,"['Temperature', 'Contact time']"
5256,1071.0,2.0,0.648,16.7742376,2,"['Temperature', 'Contact time']"
5257,1071.0,2.0,0.72,16.7742376,2,"['Temperature', 'Contact time']"
5258,1071.0,2.0,0.792,16.7742376,2,"['Temperature', 'Contact time']"
5259,1071.0,2.0,0.864,16.7742376,2,"['Temperature', 'Contact time']"
5260,1071.0,2.0,0.936,16.7742376,2,"['Temperature', 'Contact time']"
5261,1071.0,2.0,1.008,16.7742376,2,"['Temperature', 'Contact time']"
5262,1071.0,2.0,1.08,16.7742376,2,"['Temperature', 'Contact time']"
5263,1071.0,2.0,1.152,16.7742376,2,"['Temperature', 'Contact time']"
5264,1071.0,2.0,1.224,16.7742376,2,"['Temperature', 'Contact time']"
5265,1071.0,2.0,1.296,16.7742376,2,"['Temperature', 'Contact time']"
5266,1071.0,2.0,1.368,16.7742376,2,"['Temperature', 'Contact time']"
5267,1071.0,2.0,1.44,16.7742376,2,"['Temperature', 'Contact time']"
5277,1071.0,2.25,0.648,13.693088820000002,2,"['Temperature', 'Contact time']"
5278,1071.0,2.25,0.72,13.693088820000002,2,"['Temperature', 'Contact time']"
5279,1071.0,2.25,0.792,13.693088820000002,2,"['Temperature', 'Contact time']"
5280,1071.0,2.25,0.864,13.693088820000002,2,"['Temperature', 'Contact time']"
5281,1071.0,2.25,0.936,13.693088820000002,2,"['Temperature', 'Contact time']"
5282,1071.0,2.25,1.008,13.693088820000002,2,"['Temperature', 'Contact time']"
5283,1071.0,2.25,1.08,13.693088820000002,2,"['Temperature', 'Contact time']"
5284,1071.0,2.25,1.152,13.693088820000002,2,"['Temperature', 'Contact time']"
5285,1071.0,2.25,1.224,13.693088820000002,2,"['Temperature', 'Contact time']"
5286,1071.0,2.25,1.296,13.693088820000002,2,"['Temperature', 'Contact time']"
5287,1071.0,2.25,1.368,13.693088820000002,2,"['Temperature', 'Contact time']"
5288,1071.0,2.25,1.44,13.693088820000002,2,"['Temperature', 'Contact time']"
5298,1071.0,2.5,0.648,13.45373879,2,"['Temperature', 'Contact time']"
5299,1071.0,2.5,0.72,13.45373879,2,"['Temperature', 'Contact time']"
5300,1071.0,2.5,0.792,13.45373879,2,"['Temperature', 'Contact time']"
5301,1071.0,2.5,0.864,13.45373879,2,"['Temperature', 'Contact time']"
5302,1071.0,2.5,0.936,13.45373879,2,"['Temperature', 'Contact time']"
5303,1071.0,2.5,1.008,13.45373879,2,"['Temperature', 'Contact time']"
5304,1071.0,2.5,1.08,13.45373879,2,"['Temperature', 'Contact time']"
5305,1071.0,2.5,1.152,13.45373879,2,"['Temperature', 'Contact time']"
5306,1071.0,2.5,1.224,13.45373879,2,"['Temperature', 'Contact time']"
5307,1071.0,2.5,1.296,13.45373879,2,"['Temperature', 'Contact time']"
5308,1071.0,2.5,1.368,13.45373879,2,"['Temperature', 'Contact time']"
5309,1071.0,2.5,1.44,13.45373879,2,"['Temperature', 'Contact time']"
5319,1071.0,2.75,0.648,13.53901357,2,"['Temperature', 'Contact time']"
5320,1071.0,2.75,0.72,13.53901357,2,"['Temperature', 'Contact time']"
5321,1071.0,2.75,0.792,13.53901357,2,"['Temperature', 'Contact time']"
5322,1071.0,2.75,0.864,13.53901357,2,"['Temperature', 'Contact time']"
5323,1071.0,2.75,0.936,13.53901357,2,"['Temperature', 'Contact time']"
5324,1071.0,2.75,1.008,13.53901357,2,"['Temperature', 'Contact time']"
5325,1071.0,2.75,1.08,13.53901357,2,"['Temperature', 'Contact time']"
5326,1071.0,2.75,1.152,13.53901357,2,"['Temperature', 'Contact time']"
5327,1071.0,2.75,1.224,13.53901357,2,"['Temperature', 'Contact time']"
5328,1071.0,2.75,1.296,13.53901357,2,"['Temperature', 'Contact time']"
5329,1071.0,2.75,1.368,13.53901357,2,"['Temperature', 'Contact time']"
5330,1071.0,2.75,1.44,13.53901357,2,"['Temperature', 'Contact time']"
5340,1071.0,3.0000000000000004,0.648,11.85580908,2,"['Temperature', 'Contact time']"
5341,1071.0,3.0000000000000004,0.72,11.85580908,2,"['Temperature', 'Contact time']"
5342,1071.0,3.0000000000000004,0.792,11.85580908,2,"['Temperature', 'Contact time']"
5343,1071.0,3.0000000000000004,0.864,11.85580908,2,"['Temperature', 'Contact time']"
5344,1071.0,3.0000000000000004,0.936,11.85580908,2,"['Temperature', 'Contact time']"
5345,1071.0,3.0000000000000004,1.008,11.85580908,2,"['Temperature', 'Contact time']"
5346,1071.0,3.0000000000000004,1.08,11.85580908,2,"['Temperature', 'Contact time']"
5347,1071.0,3.0000000000000004,1.152,11.85580908,2,"['Temperature', 'Contact time']"
5348,1071.0,3.0000000000000004,1.224,11.85580908,2,"['Temperature', 'Contact time']"
5349,1071.0,3.0000000000000004,1.296,11.85580908,2,"['Temperature', 'Contact time']"
5350,1071.0,3.0000000000000004,1.368,11.85580908,2,"['Temperature', 'Contact time']"
5351,1071.0,3.0000000000000004,1.44,11.85580908,2,"['Temperature', 'Contact time']"
5361,1071.0,3.25,0.648,11.85580908,2,"['Temperature', 'Contact time']"
5362,1071.0,3.25,0.72,11.85580908,2,"['Temperature', 'Contact time']"
5363,1071.0,3.25,0.792,11.85580908,2,"['Temperature', 'Contact time']"
5364,1071.0,3.25,0.864,11.85580908,2,"['Temperature', 'Contact time']"
5365,1071.0,3.25,0.936,11.85580908,2,"['Temperature', 'Contact time']"
5366,1071.0,3.25,1.008,11.85580908,2,"['Temperature', 'Contact time']"
5367,1071.0,3.25,1.08,11.85580908,2,"['Temperature', 'Contact time']"
5368,1071.0,3.25,1.152,11.85580908,2,"['Temperature', 'Contact time']"
5369,1071.0,3.25,1.224,11.85580908,2,"['Temperature', 'Contact time']"
5370,1071.0,3.25,1.296,11.85580908,2,"['Temperature', 'Contact time']"
5371,1071.0,3.25,1.368,11.85580908,2,"['Temperature', 'Contact time']"
5372,1071.0,3.25,1.44,11.85580908,2,"['Temperature', 'Contact time']"
5382,1071.0,3.5,0.648,11.85580908,2,"['Temperature', 'Contact time']"
5383,1071.0,3.5,0.72,11.85580908,2,"['Temperature', 'Contact time']"
5384,1071.0,3.5,0.792,11.85580908,2,"['Temperature', 'Contact time']"
5385,1071.0,3.5,0.864,11.85580908,2,"['Temperature', 'Contact time']"
5386,1071.0,3.5,0.936,11.85580908,2,"['Temperature', 'Contact time']"
5387,1071.0,3.5,1.008,11.85580908,2,"['Temperature', 'Contact time']"
5388,1071.0,3.5,1.08,11.85580908,2,"['Temperature', 'Contact time']"
5389,1071.0,3.5,1.152,11.85580908,2,"['Temperature', 'Contact time']"
5390,1071.0,3.5,1.224,11.85580908,2,"['Temperature', 'Contact time']"
5391,1071.0,3.5,1.296,11.85580908,2,"['Temperature', 'Contact time']"
5392,1071.0,3.5,1.368,11.85580908,2,"['Temperature', 'Contact time']"
5393,1071.0,3.5,1.44,11.85580908,2,"['Temperature', 'Contact time']"
5403,1071.0,3.75,0.648,11.85580908,2,"['Temperature', 'Contact time']"
5404,1071.0,3.75,0.72,11.85580908,2,"['Temperature', 'Contact time']"
5405,1071.0,3.75,0.792,11.85580908,2,"['Temperature', 'Contact time']"
5406,1071.0,3.75,0.864,11.85580908,2,"['Temperature', 'Contact time']"
5407,1071.0,3.75,0.936,11.85580908,2,"['Temperature', 'Contact time']"
5408,1071.0,3.75,1.008,11.85580908,2,"['Temperature', 'Contact time']"
5409,1071.0,3.75,1.08,11.85580908,2,"['Temperature', 'Contact time']"
5410,1071.0,3.75,1.152,11.85580908,2,"['Temperature', 'Contact time']"
5411,1071.0,3.75,1.224,11.85580908,2,"['Temperature', 'Contact time']"
5412,1071.0,3.75,1.296,11.85580908,2,"['Temperature', 'Contact time']"
5413,1071.0,3.75,1.368,11.85580908,2,"['Temperature', 'Contact time']"
5414,1071.0,3.75,1.44,11.85580908,2,"['Temperature', 'Contact time']"
