Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
2368,-4.009038838157932,-4.872025899045122,1.016253647558439,0.6605341443691087,0.8217724037437449,0.640056813924287,[3.30755319],[11.93674056],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2369,-4.009038838157932,-4.872025899045122,1.4961199470273077,0.6638846792101536,0.8177068920983801,0.6372078678766249,[3.33217802],[11.88240354],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2370,-4.009038838157932,-4.872025899045122,1.975986246496176,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2371,-4.009038838157932,-4.872025899045122,2.455852545965045,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2372,-4.009038838157932,-4.872025899045122,2.935718845433913,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2373,-4.009038838157932,-4.872025899045122,3.4155851449027828,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2374,-4.009038838157932,-4.872025899045122,3.89545144437165,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2375,-4.009038838157932,-4.872025899045122,4.37531774384052,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2376,-4.009038838157932,-4.872025899045122,4.8551840433093885,0.7570959586816347,0.6951408973830501,0.5703623003272974,[3.80469217],[9.09005253],864,1,1.497545791843638,0.0,0.6326802047036548,1.0,0.0733474872962684
2377,-4.009038838157932,-4.872025899045122,5.335050342778257,0.5950620353173173,0.8975315375825947,0.6867444316186613,[2.92015066],[12.47665028],933,1,4.867675784788331,0.0,1.0,1.0,0.1
2378,-4.009038838157932,-4.872025899045122,5.814916642247125,0.7908351248285652,0.6450596072900997,0.5260707267055167,[3.43434324],[8.14867918],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2379,-4.009038838157932,-4.872025899045122,6.294782941715995,0.7908351248285652,0.6450596072900997,0.5260707267055167,[3.43434324],[8.14867918],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2380,-4.009038838157932,-4.872025899045122,6.774649241184863,0.7908351248285652,0.6450596072900997,0.5260707267055167,[3.43434324],[8.14867918],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2381,-4.009038838157932,-4.872025899045122,7.254515540653732,0.7908351248285652,0.6450596072900997,0.5260707267055167,[3.43434324],[8.14867918],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2382,-4.009038838157932,-4.872025899045122,7.7343818401226,0.7908351248285652,0.6450596072900997,0.5260707267055167,[3.43434324],[8.14867918],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2383,-4.009038838157932,-4.493192593982707,-1.862944149254773,0.5817902786233121,0.9121210516310712,0.7053738893318612,[2.96692552],[12.70780568],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2384,-4.009038838157932,-4.493192593982707,-1.3830778497859042,0.5713598303252839,0.9234140579847886,0.7148239809548412,[2.64208498],[12.72218899],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2385,-4.009038838157932,-4.493192593982707,-0.9032115503170357,0.5723648535082835,0.9222909501389559,0.7136904517257163,[2.61193075],[12.71772294],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2386,-4.009038838157932,-4.493192593982707,-0.42334525084816704,0.5743374539485075,0.9201583001731308,0.7114492327511821,[2.56540193],[12.70631413],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2387,-4.009038838157932,-4.493192593982707,0.05652104862070149,0.5743069557168446,0.920191263724434,0.7115293070792307,[2.60393038],[12.70520262],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2388,-4.009038838157932,-4.493192593982707,0.5363873480895702,0.5771590306235669,0.9171573366760265,0.7085892401069354,[2.55080595],[12.68869404],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2389,-4.009038838157932,-4.493192593982707,1.016253647558439,0.5794394293787213,0.9146664852386684,0.7061458505003299,[2.56342306],[12.67226986],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2390,-4.009038838157932,-4.493192593982707,1.4961199470273077,0.5858185971332674,0.9077030336702852,0.6982465110275605,[2.59686937],[12.61129765],949,31,2.026170523177529,0.0,0.5,0.5,0.1
2391,-4.009038838157932,-4.493192593982707,1.975986246496176,0.5914802049433733,0.9014926350675804,0.6910944499097706,[2.87918749],[12.49651246],309,39,4.535524911051682,0.0,1.0,0.5,0.1
2392,-4.009038838157932,-4.493192593982707,2.455852545965045,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2393,-4.009038838157932,-4.493192593982707,2.935718845433913,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2394,-4.009038838157932,-4.493192593982707,3.4155851449027828,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2395,-4.009038838157932,-4.493192593982707,3.89545144437165,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2396,-4.009038838157932,-4.493192593982707,4.37531774384052,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2397,-4.009038838157932,-4.493192593982707,4.8551840433093885,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2398,-4.009038838157932,-4.493192593982707,5.335050342778257,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2399,-4.009038838157932,-4.493192593982707,5.814916642247125,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2400,-4.009038838157932,-4.493192593982707,6.294782941715995,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2401,-4.009038838157932,-4.493192593982707,6.774649241184863,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2402,-4.009038838157932,-4.493192593982707,7.254515540653732,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2403,-4.009038838157932,-4.493192593982707,7.7343818401226,0.7840701624976572,0.6554083337614902,0.5443697330356317,[4.11492052],[7.78702013],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2404,-4.009038838157932,-4.114359288920292,-1.862944149254773,0.5871021402133819,0.9063075720187422,0.700092150003462,[3.08726396],[12.71049599],954,44,2.1790260734437696,0.0,1.0,0.5,0.1
2405,-4.009038838157932,-4.114359288920292,-1.3830778497859042,0.5602689213699379,0.935269034730899,0.7256640839452412,[2.5099801],[12.74316172],959,11,3.457997651415052,0.0,1.0,0.5,0.1
2406,-4.009038838157932,-4.114359288920292,-0.9032115503170357,0.5639965713394854,0.93124973595802,0.7224305369248925,[2.91016569],[12.71850638],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2407,-4.009038838157932,-4.114359288920292,-0.42334525084816704,0.5660972937422899,0.9290035846974982,0.7201283836653556,[2.89154329],[12.70523076],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2408,-4.009038838157932,-4.114359288920292,0.05652104862070149,0.5660977850565773,0.9290030587352759,0.7201277095081845,[2.89152231],[12.70522789],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2409,-4.009038838157932,-4.114359288920292,0.5363873480895702,0.5673004578457583,0.9277804155516584,0.7190047047198285,[2.89661112],[12.69770293],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2410,-4.009038838157932,-4.114359288920292,1.016253647558439,0.5676004546350715,0.9274229487166227,0.7186526012451925,[2.8939971],[12.69664053],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2411,-4.009038838157932,-4.114359288920292,1.4961199470273077,0.5695155190926855,0.9253669271077545,0.7163158429724976,[2.90363016],[12.6771851],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2412,-4.009038838157932,-4.114359288920292,1.975986246496176,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2413,-4.009038838157932,-4.114359288920292,2.455852545965045,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2414,-4.009038838157932,-4.114359288920292,2.935718845433913,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2415,-4.009038838157932,-4.114359288920292,3.4155851449027828,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2416,-4.009038838157932,-4.114359288920292,3.89545144437165,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2417,-4.009038838157932,-4.114359288920292,4.37531774384052,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2418,-4.009038838157932,-4.114359288920292,4.8551840433093885,0.5790330557092037,0.9151073396483586,0.7055054249711459,[2.894452],[12.60004048],295,23,4.671344067678859,0.0,1.0,0.5,0.1
2419,-4.009038838157932,-4.114359288920292,5.335050342778257,0.5790232092673361,0.9151180417933322,0.7054844311385378,[2.88346948],[12.59776549],313,22,4.690280872651843,0.0,1.0,0.5,0.1
2420,-4.009038838157932,-4.114359288920292,5.814916642247125,0.5832140517083855,0.910551628507387,0.7020445774794486,[2.80751409],[12.57546],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2421,-4.009038838157932,-4.114359288920292,6.294782941715995,0.5832140517083855,0.910551628507387,0.7020445774794486,[2.80751409],[12.57546],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2422,-4.009038838157932,-4.114359288920292,6.774649241184863,0.5832140517083855,0.910551628507387,0.7020445774794486,[2.80751409],[12.57546],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2423,-4.009038838157932,-4.114359288920292,7.254515540653732,0.5832140517083855,0.910551628507387,0.7020445774794486,[2.80751409],[12.57546],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2424,-4.009038838157932,-4.114359288920292,7.7343818401226,0.5832140517083855,0.910551628507387,0.7020445774794486,[2.80751409],[12.57546],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2425,-4.009038838157932,-3.7355259838578765,-1.862944149254773,0.5838931728521135,0.9098216055510819,0.7037677450870211,[2.97960653],[12.67536978],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2426,-4.009038838157932,-3.7355259838578765,-1.3830778497859042,0.5669795506482125,0.9281049549380063,0.7203310224858277,[2.91954508],[12.70469288],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2427,-4.009038838157932,-3.7355259838578765,-0.9032115503170357,0.5682818507765077,0.9266620203857281,0.718881262266145,[2.90263548],[12.69486098],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2428,-4.009038838157932,-3.7355259838578765,-0.42334525084816704,0.5703771093642619,0.9244106000060444,0.7165966038904283,[2.87709703],[12.68082623],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2429,-4.009038838157932,-3.7355259838578765,0.05652104862070149,0.570377553022777,0.924410122700541,0.7165964060582036,[2.87702074],[12.68082575],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2430,-4.009038838157932,-3.7355259838578765,0.5363873480895702,0.5714948457525136,0.923272627492745,0.715528939937193,[2.86525621],[12.67460064],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2431,-4.009038838157932,-3.7355259838578765,1.016253647558439,0.571782466556125,0.9229269682135228,0.7152190850310665,[2.86316862],[12.6725059],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2432,-4.009038838157932,-3.7355259838578765,1.4961199470273077,0.5736747161040375,0.9208855505039321,0.7128949016888202,[2.86774816],[12.6537724],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2433,-4.009038838157932,-3.7355259838578765,1.975986246496176,0.5789588101864671,0.9151878912085221,0.7055584473003779,[2.88359823],[12.59829239],313,22,4.690280872651843,0.0,1.0,0.5,0.1
2434,-4.009038838157932,-3.7355259838578765,2.455852545965045,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2435,-4.009038838157932,-3.7355259838578765,2.935718845433913,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2436,-4.009038838157932,-3.7355259838578765,3.4155851449027828,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2437,-4.009038838157932,-3.7355259838578765,3.89545144437165,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2438,-4.009038838157932,-3.7355259838578765,4.37531774384052,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2439,-4.009038838157932,-3.7355259838578765,4.8551840433093885,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2440,-4.009038838157932,-3.7355259838578765,5.335050342778257,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2441,-4.009038838157932,-3.7355259838578765,5.814916642247125,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2442,-4.009038838157932,-3.7355259838578765,6.294782941715995,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2443,-4.009038838157932,-3.7355259838578765,6.774649241184863,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2444,-4.009038838157932,-3.7355259838578765,7.254515540653732,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2445,-4.009038838157932,-3.7355259838578765,7.7343818401226,0.5831415423283122,0.9106306881727465,0.702127002061253,[2.80791559],[12.57610516],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2446,-4.009038838157932,-3.3566926787954614,-1.862944149254773,0.5833059991843845,0.910462393260441,0.7043867362099774,[2.97403898],[12.67668919],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2447,-4.009038838157932,-3.3566926787954614,-1.3830778497859042,0.5624515859532662,0.9329433464686531,0.7241249494805426,[2.91864481],[12.72977976],313,22,4.690280872651843,0.0,1.0,0.5,0.1
2448,-4.009038838157932,-3.3566926787954614,-0.9032115503170357,0.5682818507765077,0.9266620203857281,0.718881262266145,[2.90263548],[12.69486098],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2449,-4.009038838157932,-3.3566926787954614,-0.42334525084816704,0.5703771093642619,0.9244106000060444,0.7165966038904283,[2.87709703],[12.68082623],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2450,-4.009038838157932,-3.3566926787954614,0.05652104862070149,0.570377553022777,0.924410122700541,0.7165964060582036,[2.87702074],[12.68082575],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2451,-4.009038838157932,-3.3566926787954614,0.5363873480895702,0.5712121874411193,0.9235763392396974,0.7158312478292863,[2.86986055],[12.67649512],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2452,-4.009038838157932,-3.3566926787954614,1.016253647558439,0.5715248377371223,0.9232028550138249,0.7154895611367241,[2.86733904],[12.67476515],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2453,-4.009038838157932,-3.3566926787954614,1.4961199470273077,0.573162047078105,0.921437381680696,0.7134820633356503,[2.86811151],[12.65744166],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2454,-4.009038838157932,-3.3566926787954614,1.975986246496176,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2455,-4.009038838157932,-3.3566926787954614,2.455852545965045,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2456,-4.009038838157932,-3.3566926787954614,2.935718845433913,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2457,-4.009038838157932,-3.3566926787954614,3.4155851449027828,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2458,-4.009038838157932,-3.3566926787954614,3.89545144437165,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2459,-4.009038838157932,-3.3566926787954614,4.37531774384052,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2460,-4.009038838157932,-3.3566926787954614,4.8551840433093885,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2461,-4.009038838157932,-3.3566926787954614,5.335050342778257,0.5784927876198707,0.9156931838848256,0.706091410092353,[2.88530435],[12.60213332],313,22,4.690280872651843,0.0,1.0,0.5,0.1
2462,-4.009038838157932,-3.3566926787954614,5.814916642247125,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2463,-4.009038838157932,-3.3566926787954614,6.294782941715995,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2464,-4.009038838157932,-3.3566926787954614,6.774649241184863,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2465,-4.009038838157932,-3.3566926787954614,7.254515540653732,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2466,-4.009038838157932,-3.3566926787954614,7.7343818401226,0.5826969374927848,0.911115137789969,0.7026317587938573,[2.81212988],[12.58029513],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2467,-4.009038838157932,-2.9778593737330463,-1.862944149254773,0.5841209231272433,0.9095729866576412,0.7035521310439361,[2.98029127],[12.6758161],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2468,-4.009038838157932,-2.9778593737330463,-1.3830778497859042,0.5654853290866502,0.929698020119748,0.7219010293393162,[2.9313096],[12.71428446],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2469,-4.009038838157932,-2.9778593737330463,-0.9032115503170357,0.5682818507765077,0.9266620203857281,0.718881262266145,[2.90263548],[12.69486098],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2470,-4.009038838157932,-2.9778593737330463,-0.42334525084816704,0.5703771093642619,0.9244106000060444,0.7165966038904283,[2.87709703],[12.68082623],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2471,-4.009038838157932,-2.9778593737330463,0.05652104862070149,0.570377553022777,0.924410122700541,0.7165964060582036,[2.87702074],[12.68082575],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2472,-4.009038838157932,-2.9778593737330463,0.5363873480895702,0.568858943972363,0.9260996393993259,0.7183482757902352,[2.89774122],[12.69266943],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2473,-4.009038838157932,-2.9778593737330463,1.016253647558439,0.5688200596001252,0.9260952501014024,0.7183144481816224,[2.8919734],[12.69193654],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2474,-4.009038838157932,-2.9778593737330463,1.4961199470273077,0.5686483124167856,0.9262796724276483,0.7185118971439909,[2.8947629],[12.6927443],963,5,5.855856696735704,0.0,1.0,0.5,0.1
2475,-4.009038838157932,-2.9778593737330463,1.975986246496176,0.5715499056312656,0.923192814485525,0.713493853504609,[2.46925154],[12.6613317],980,13,3.87287537691147,0.0,0.7535152768509509,0.6596286178409787,0.090205403005095
2476,-4.009038838157932,-2.9778593737330463,2.455852545965045,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2477,-4.009038838157932,-2.9778593737330463,2.935718845433913,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2478,-4.009038838157932,-2.9778593737330463,3.4155851449027828,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2479,-4.009038838157932,-2.9778593737330463,3.89545144437165,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2480,-4.009038838157932,-2.9778593737330463,4.37531774384052,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2481,-4.009038838157932,-2.9778593737330463,4.8551840433093885,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2482,-4.009038838157932,-2.9778593737330463,5.335050342778257,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2483,-4.009038838157932,-2.9778593737330463,5.814916642247125,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2484,-4.009038838157932,-2.9778593737330463,6.294782941715995,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2485,-4.009038838157932,-2.9778593737330463,6.774649241184863,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2486,-4.009038838157932,-2.9778593737330463,7.254515540653732,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2487,-4.009038838157932,-2.9778593737330463,7.7343818401226,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2488,-4.009038838157932,-2.5990260686706312,-1.862944149254773,0.5784399117606343,0.9157644106082603,0.7019729923319649,[2.79207125],[12.71861414],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2489,-4.009038838157932,-2.5990260686706312,-1.3830778497859042,0.5583654469715995,0.9372840060652917,0.7276464871616144,[2.52751627],[12.76308064],980,13,3.87287537691147,0.0,0.7535152768509509,0.6596286178409787,0.090205403005095
2490,-4.009038838157932,-2.5990260686706312,-0.9032115503170357,0.5650565710612336,0.9301170325272108,0.7106706437093903,[2.77567186],[12.76124482],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2491,-4.009038838157932,-2.5990260686706312,-0.42334525084816704,0.5646162848323126,0.9305876846957917,0.7113014869159416,[2.73177423],[12.7712646],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2492,-4.009038838157932,-2.5990260686706312,0.05652104862070149,0.5649889499951231,0.930189332804381,0.7109039554161454,[2.7116126],[12.7728434],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2493,-4.009038838157932,-2.5990260686706312,0.5363873480895702,0.565258662564206,0.929958338897167,0.7105492258693717,[2.72870722],[12.75829844],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2494,-4.009038838157932,-2.5990260686706312,1.016253647558439,0.5648451688941689,0.9303541246405553,0.7103478610851579,[2.71819677],[12.77777771],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2495,-4.009038838157932,-2.5990260686706312,1.4961199470273077,0.5571534073997084,0.9385405395190418,0.7175463923222183,[2.71132555],[12.86640934],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2496,-4.009038838157932,-2.5990260686706312,1.975986246496176,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2497,-4.009038838157932,-2.5990260686706312,2.455852545965045,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2498,-4.009038838157932,-2.5990260686706312,2.935718845433913,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2499,-4.009038838157932,-2.5990260686706312,3.4155851449027828,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2500,-4.009038838157932,-2.5990260686706312,3.89545144437165,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
2501,-4.009038838157932,-2.5990260686706312,4.37531774384052,0.5721152548473891,0.9225835269304096,0.702817194140448,[2.69802656],[12.69796376],909,29,6.046389916160019,0.0567560219244078,0.8177993494403712,0.9995393637747878,0.039548607872467
