Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
662,-6.003755330379549,-3.7355259838578765,-1.3830778497859042,0.5685810828905562,0.9263870604160753,0.7091893603736986,[2.18569746],[12.67376284],929,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
663,-6.003755330379549,-3.7355259838578765,-0.9032115503170357,0.5693053053892827,0.92556297084573,0.7080952679040196,[2.23972692],[12.67801909],983,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
664,-6.003755330379549,-3.7355259838578765,-0.42334525084816704,0.569263151149334,0.9256082644718335,0.7081979466579903,[2.14317789],[12.69515185],956,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
665,-6.003755330379549,-3.7355259838578765,0.05652104862070149,0.5692172784521877,0.9256575509645998,0.7081490266281385,[2.15485086],[12.68542151],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
666,-6.003755330379549,-3.7355259838578765,0.5363873480895702,0.5695226996455787,0.9253948170023508,0.7079563869882859,[2.11563673],[12.67383008],308,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
667,-6.003755330379549,-3.7355259838578765,1.016253647558439,0.5712701907561403,0.923478851074673,0.7052553662119263,[2.17192354],[12.65687899],972,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
668,-6.003755330379549,-3.7355259838578765,1.4961199470273077,0.5662138135047732,0.928908576535652,0.7101797996502899,[2.19845953],[12.72389512],952,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
669,-6.003755330379549,-3.7355259838578765,1.975986246496176,0.5803689559064574,0.9136540381031046,0.6967081499058734,[2.19993772],[12.53583006],308,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
670,-6.003755330379549,-3.7355259838578765,2.455852545965045,0.5803689559064574,0.9136540381031046,0.6967081499058734,[2.19993772],[12.53583006],341,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
671,-6.003755330379549,-3.7355259838578765,2.935718845433913,0.5803689559064574,0.9136540381031046,0.6967081499058734,[2.19993772],[12.53583006],315,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
672,-6.003755330379549,-3.7355259838578765,3.4155851449027828,0.5774295450363958,0.9168484133179349,0.7067863189377348,[2.66442957],[12.6078978],952,11,4.644479559153645,0.0,1.0,0.5,0.1
673,-6.003755330379549,-3.7355259838578765,3.89545144437165,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],948,24,4.20279257927361,0.0,0.5,0.5,0.1
674,-6.003755330379549,-3.7355259838578765,4.37531774384052,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],954,24,4.20279257927361,0.0,0.5,0.5,0.1
675,-6.003755330379549,-3.7355259838578765,4.8551840433093885,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],303,24,4.20279257927361,0.0,0.5,0.5,0.1
676,-6.003755330379549,-3.7355259838578765,5.335050342778257,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],947,24,4.20279257927361,0.0,0.5,0.5,0.1
677,-6.003755330379549,-3.7355259838578765,5.814916642247125,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],303,24,4.20279257927361,0.0,0.5,0.5,0.1
678,-6.003755330379549,-3.7355259838578765,6.294782941715995,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],948,24,4.20279257927361,0.0,0.5,0.5,0.1
679,-6.003755330379549,-3.7355259838578765,6.774649241184863,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],953,24,4.20279257927361,0.0,0.5,0.5,0.1
680,-6.003755330379549,-3.7355259838578765,7.254515540653732,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],990,24,4.20279257927361,0.0,0.5,0.5,0.1
681,-6.003755330379549,-3.7355259838578765,7.7343818401226,0.5773312282826275,0.9169550657306647,0.7071657548049638,[2.85457125],[12.58722739],719,24,4.20279257927361,0.0,0.5,0.5,0.1
682,-6.003755330379549,-3.3566926787954614,-1.862944149254773,0.577811968416443,0.9164448746962433,0.7098976134267818,[3.05521002],[12.71445183],930,24,4.20279257927361,0.0,0.5,0.5,0.1
683,-6.003755330379549,-3.3566926787954614,-1.3830778497859042,0.5600169548702699,0.9355353133602737,0.7267165449756662,[2.93135156],[12.72329382],962,24,4.20279257927361,0.0,0.5,0.5,0.1
684,-6.003755330379549,-3.3566926787954614,-0.9032115503170357,0.5620267549895269,0.9333510081126194,0.7245984251552147,[2.92169752],[12.71080832],299,24,4.20279257927361,0.0,0.5,0.5,0.1
685,-6.003755330379549,-3.3566926787954614,-0.42334525084816704,0.5638345776577989,0.9314227191888708,0.7225671844555274,[2.85351076],[12.69993548],950,24,4.20279257927361,0.0,0.5,0.5,0.1
686,-6.003755330379549,-3.3566926787954614,0.05652104862070149,0.5645479487259861,0.9306607125119819,0.7213405202222075,[2.68142309],[12.71294074],925,11,4.644479559153645,0.0,1.0,0.5,0.1
687,-6.003755330379549,-3.3566926787954614,0.5363873480895702,0.564502906892791,0.9307739332099833,0.7219831811557726,[2.87722959],[12.69516186],944,24,4.20279257927361,0.0,0.5,0.5,0.1
688,-6.003755330379549,-3.3566926787954614,1.016253647558439,0.5648308901860898,0.9303863771296003,0.7216001100205623,[2.89387598],[12.69294219],963,24,4.20279257927361,0.0,0.5,0.5,0.1
689,-6.003755330379549,-3.3566926787954614,1.4961199470273077,0.5668171461949383,0.928260652875328,0.7191521162029176,[2.89268198],[12.67161183],304,24,4.20279257927361,0.0,0.5,0.5,0.1
690,-6.003755330379549,-3.3566926787954614,1.975986246496176,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],304,24,4.20279257927361,0.0,0.5,0.5,0.1
691,-6.003755330379549,-3.3566926787954614,2.455852545965045,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],949,24,4.20279257927361,0.0,0.5,0.5,0.1
692,-6.003755330379549,-3.3566926787954614,2.935718845433913,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],950,24,4.20279257927361,0.0,0.5,0.5,0.1
693,-6.003755330379549,-3.3566926787954614,3.4155851449027828,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],925,24,4.20279257927361,0.0,0.5,0.5,0.1
694,-6.003755330379549,-3.3566926787954614,3.89545144437165,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],944,24,4.20279257927361,0.0,0.5,0.5,0.1
695,-6.003755330379549,-3.3566926787954614,4.37531774384052,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],963,24,4.20279257927361,0.0,0.5,0.5,0.1
696,-6.003755330379549,-3.3566926787954614,4.8551840433093885,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],304,24,4.20279257927361,0.0,0.5,0.5,0.1
697,-6.003755330379549,-3.3566926787954614,5.335050342778257,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],304,24,4.20279257927361,0.0,0.5,0.5,0.1
698,-6.003755330379549,-3.3566926787954614,5.814916642247125,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],949,24,4.20279257927361,0.0,0.5,0.5,0.1
699,-6.003755330379549,-3.3566926787954614,6.294782941715995,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],950,24,4.20279257927361,0.0,0.5,0.5,0.1
700,-6.003755330379549,-3.3566926787954614,6.774649241184863,0.5769585372966428,0.9173581927057236,0.7073255917964129,[2.66532125],[12.61176352],925,11,4.644479559153645,0.0,1.0,0.5,0.1
701,-6.003755330379549,-3.3566926787954614,7.254515540653732,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],944,24,4.20279257927361,0.0,0.5,0.5,0.1
702,-6.003755330379549,-3.3566926787954614,7.7343818401226,0.5768617143700745,0.9174631661316559,0.707708891171698,[2.89377489],[12.59113841],963,24,4.20279257927361,0.0,0.5,0.5,0.1
703,-6.003755330379549,-2.9778593737330463,-1.862944149254773,0.5787389504669223,0.915439548751071,0.7089671366769639,[3.03563299],[12.71203665],304,24,4.20279257927361,0.0,0.5,0.5,0.1
704,-6.003755330379549,-2.9778593737330463,-1.3830778497859042,0.5590416748737626,0.9365661496350585,0.7277747914501917,[2.92917814],[12.72894244],304,24,4.20279257927361,0.0,0.5,0.5,0.1
705,-6.003755330379549,-2.9778593737330463,-0.9032115503170357,0.5620267549895269,0.9333510081126194,0.7245984251552147,[2.92169752],[12.71080832],949,24,4.20279257927361,0.0,0.5,0.5,0.1
706,-6.003755330379549,-2.9778593737330463,-0.42334525084816704,0.5638345776577989,0.9314227191888708,0.7225671844555274,[2.85351076],[12.69993548],950,24,4.20279257927361,0.0,0.5,0.5,0.1
707,-6.003755330379549,-2.9778593737330463,0.05652104862070149,0.5637694334889232,0.9314922736404121,0.722638868467781,[2.88393678],[12.69973759],925,24,4.20279257927361,0.0,0.5,0.5,0.1
708,-6.003755330379549,-2.9778593737330463,0.5363873480895702,0.562393999106696,0.9330172193207525,0.7242540584179892,[2.93005266],[12.70909838],944,24,4.20279257927361,0.0,0.5,0.5,0.1
709,-6.003755330379549,-2.9778593737330463,1.016253647558439,0.5624046769069192,0.9329593435893142,0.7241815556448491,[2.88595667],[12.70817904],963,24,4.20279257927361,0.0,0.5,0.5,0.1
710,-6.003755330379549,-2.9778593737330463,1.4961199470273077,0.5623651739997642,0.9330014530140277,0.7242414881882618,[2.9168767],[12.70894579],304,24,4.20279257927361,0.0,0.5,0.5,0.1
711,-6.003755330379549,-2.9778593737330463,1.975986246496176,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],304,24,4.20279257927361,0.0,0.5,0.5,0.1
712,-6.003755330379549,-2.9778593737330463,2.455852545965045,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],949,24,4.20279257927361,0.0,0.5,0.5,0.1
713,-6.003755330379549,-2.9778593737330463,2.935718845433913,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],949,24,4.20279257927361,0.0,0.5,0.5,0.1
714,-6.003755330379549,-2.9778593737330463,3.4155851449027828,0.5726569323801751,0.9219993730946774,0.7122205511721388,[2.67412176],[12.64677433],993,11,4.644479559153645,0.0,1.0,0.5,0.1
715,-6.003755330379549,-2.9778593737330463,3.89545144437165,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],955,24,4.20279257927361,0.0,0.5,0.5,0.1
716,-6.003755330379549,-2.9778593737330463,4.37531774384052,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],985,24,4.20279257927361,0.0,0.5,0.5,0.1
717,-6.003755330379549,-2.9778593737330463,4.8551840433093885,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],962,24,4.20279257927361,0.0,0.5,0.5,0.1
718,-6.003755330379549,-2.9778593737330463,5.335050342778257,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],978,24,4.20279257927361,0.0,0.5,0.5,0.1
719,-6.003755330379549,-2.9778593737330463,5.814916642247125,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],950,24,4.20279257927361,0.0,0.5,0.5,0.1
720,-6.003755330379549,-2.9778593737330463,6.294782941715995,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],310,24,4.20279257927361,0.0,0.5,0.5,0.1
721,-6.003755330379549,-2.9778593737330463,6.774649241184863,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],993,24,4.20279257927361,0.0,0.5,0.5,0.1
722,-6.003755330379549,-2.9778593737330463,7.254515540653732,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],316,24,4.20279257927361,0.0,0.5,0.5,0.1
723,-6.003755330379549,-2.9778593737330463,7.7343818401226,0.5723859363371602,0.9222916658705335,0.7128412253688406,[2.89009657],[12.62721686],308,24,4.20279257927361,0.0,0.5,0.5,0.1
724,-6.003755330379549,-2.5990260686706312,-1.862944149254773,0.5787389504669223,0.915439548751071,0.7089671366769639,[3.03563299],[12.71203665],943,24,4.20279257927361,0.0,0.5,0.5,0.1
725,-6.003755330379549,-2.5990260686706312,-1.3830778497859042,0.5590416748737626,0.9365661496350585,0.7277747914501917,[2.92917814],[12.72894244],970,24,4.20279257927361,0.0,0.5,0.5,0.1
726,-6.003755330379549,-2.5990260686706312,-0.9032115503170357,0.5620267549895269,0.9333510081126194,0.7245984251552147,[2.92169752],[12.71080832],944,24,4.20279257927361,0.0,0.5,0.5,0.1
727,-6.003755330379549,-2.5990260686706312,-0.42334525084816704,0.5638345776577989,0.9314227191888708,0.7225671844555274,[2.85351076],[12.69993548],929,24,4.20279257927361,0.0,0.5,0.5,0.1
728,-6.003755330379549,-2.5990260686706312,0.05652104862070149,0.545207689247363,0.9511034719871326,0.7330595353193237,[2.69781484],[12.60831122],972,23,6.969771079499709,0.0,1.0,1.0,0.1
729,-6.003755330379549,-2.5990260686706312,0.5363873480895702,0.5629953235865716,0.9323759587323448,0.7231330851986312,[2.69940176],[12.72463755],715,29,4.4911159540476975,0.0,1.0,0.5,0.1
730,-6.003755330379549,-2.5990260686706312,1.016253647558439,0.5629428455259748,0.9323854755867882,0.7231111854560884,[2.69222345],[12.72392325],990,29,4.4911159540476975,0.0,1.0,0.5,0.1
731,-6.003755330379549,-2.5990260686706312,1.4961199470273077,0.5628619586408456,0.9324717506505742,0.7232070435188687,[2.69178762],[12.72452836],952,29,4.4911159540476975,0.0,1.0,0.5,0.1
732,-6.003755330379549,-2.5990260686706312,1.975986246496176,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],967,29,4.4911159540476975,0.0,1.0,0.5,0.1
733,-6.003755330379549,-2.5990260686706312,2.455852545965045,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],949,29,4.4911159540476975,0.0,1.0,0.5,0.1
734,-6.003755330379549,-2.5990260686706312,2.935718845433913,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],306,29,4.4911159540476975,0.0,1.0,0.5,0.1
735,-6.003755330379549,-2.5990260686706312,3.4155851449027828,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],898,29,4.4911159540476975,0.0,1.0,0.5,0.1
736,-6.003755330379549,-2.5990260686706312,3.89545144437165,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],991,29,4.4911159540476975,0.0,1.0,0.5,0.1
737,-6.003755330379549,-2.5990260686706312,4.37531774384052,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],958,29,4.4911159540476975,0.0,1.0,0.5,0.1
738,-6.003755330379549,-2.5990260686706312,4.8551840433093885,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],301,29,4.4911159540476975,0.0,1.0,0.5,0.1
739,-6.003755330379549,-2.5990260686706312,5.335050342778257,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],953,29,4.4911159540476975,0.0,1.0,0.5,0.1
740,-6.003755330379549,-2.5990260686706312,5.814916642247125,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],957,29,4.4911159540476975,0.0,1.0,0.5,0.1
741,-6.003755330379549,-2.5990260686706312,6.294782941715995,0.5726558170730414,0.9220005762402119,0.7122219073550231,[2.67351045],[12.64682583],990,29,4.4911159540476975,0.0,1.0,0.5,0.1
742,-6.003755330379549,-2.5990260686706312,6.774649241184863,0.6082218786087206,0.882800120703052,0.6702299688157213,[2.07308187],[12.55922083],972,19,4.360437015416153,0.0,0.5,1.0,0.1
743,-6.003755330379549,-2.5990260686706312,7.254515540653732,0.5718473485449687,0.922872304770149,0.7127090837102016,[2.45297804],[12.65249733],302,15,3.982878197701691,0.0,1.0,0.5,0.1
744,-6.003755330379549,-2.5990260686706312,7.7343818401226,0.5718473485449687,0.922872304770149,0.7127090837102016,[2.45297804],[12.65249733],1000,15,3.982878197701691,0.0,1.0,0.5,0.1
745,-6.003755330379549,-2.2201927636082157,-1.862944149254773,0.5803059830642543,0.9137353083999145,0.7068301173718038,[2.71687593],[12.70378403],987,15,3.982878197701691,0.0,1.0,0.5,0.1
746,-6.003755330379549,-2.2201927636082157,-1.3830778497859042,0.558723003474835,0.9369045069416652,0.7272983532401335,[2.52780142],[12.75299792],946,15,3.982878197701691,0.0,1.0,0.5,0.1
747,-6.003755330379549,-2.2201927636082157,-0.9032115503170357,0.5615719084820439,0.9338355368899074,0.7241868567262834,[2.51126184],[12.73340516],950,15,3.982878197701691,0.0,1.0,0.5,0.1
748,-6.003755330379549,-2.2201927636082157,-0.42334525084816704,0.5636771954528578,0.9315907473413123,0.7218847961042107,[2.48626413],[12.71922163],990,15,3.982878197701691,0.0,1.0,0.5,0.1
749,-6.003755330379549,-2.2201927636082157,0.05652104862070149,0.5636759309593763,0.9315920972473472,0.7218857357272905,[2.48644533],[12.71922831],972,15,3.982878197701691,0.0,1.0,0.5,0.1
750,-6.003755330379549,-2.2201927636082157,0.5363873480895702,0.5621765941479493,0.9332489544690423,0.7236495967171122,[2.51232233],[12.73057465],302,15,3.982878197701691,0.0,1.0,0.5,0.1
751,-6.003755330379549,-2.2201927636082157,1.016253647558439,0.5621305159764822,0.9332515552949217,0.7236049171807065,[2.49526777],[12.72973065],1000,15,3.982878197701691,0.0,1.0,0.5,0.1
752,-6.003755330379549,-2.2201927636082157,1.4961199470273077,0.5620067480797981,0.9333834421073055,0.7237435834178146,[2.50104513],[12.73063378],987,15,3.982878197701691,0.0,1.0,0.5,0.1
753,-6.003755330379549,-2.2201927636082157,1.975986246496176,0.5718473485449687,0.922872304770149,0.7127090837102016,[2.45297804],[12.65249733],946,15,3.982878197701691,0.0,1.0,0.5,0.1
754,-6.003755330379549,-2.2201927636082157,2.455852545965045,0.5718473485449687,0.922872304770149,0.7127090837102016,[2.45297804],[12.65249733],950,15,3.982878197701691,0.0,1.0,0.5,0.1
755,-6.003755330379549,-2.2201927636082157,2.935718845433913,0.5718473485449687,0.922872304770149,0.7127090837102016,[2.45297804],[12.65249733],990,15,3.982878197701691,0.0,1.0,0.5,0.1
756,-6.003755330379549,-2.2201927636082157,3.4155851449027828,0.6051669849123145,0.8862352585720746,0.672406001995638,[1.43129721],[12.59754948],972,6,5.830872768054454,0.0,0.8169853228438403,1.0,0.0881785681087496
757,-6.003755330379549,-2.2201927636082157,3.89545144437165,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],302,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
758,-6.003755330379549,-2.2201927636082157,4.37531774384052,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],1000,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
759,-6.003755330379549,-2.2201927636082157,4.8551840433093885,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],987,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
760,-6.003755330379549,-2.2201927636082157,5.335050342778257,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],946,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
761,-6.003755330379549,-2.2201927636082157,5.814916642247125,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],950,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
762,-6.003755330379549,-2.2201927636082157,6.294782941715995,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],990,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
763,-6.003755330379549,-2.2201927636082157,6.774649241184863,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],972,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
764,-6.003755330379549,-2.2201927636082157,7.254515540653732,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],302,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
765,-6.003755330379549,-2.2201927636082157,7.7343818401226,0.5892344985570852,0.9039393139494765,0.6970927604677812,[2.81641474],[12.35514168],1000,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
766,-6.003755330379549,-1.8413594585458006,-1.862944149254773,0.569413345795625,0.9255167875300747,0.7199365882408941,[2.67259683],[12.67882399],987,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
767,-6.003755330379549,-1.8413594585458006,-1.3830778497859042,0.5460342158685207,0.9502792456614738,0.7415208786587022,[2.85841837],[12.64352278],946,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
768,-6.003755330379549,-1.8413594585458006,-0.9032115503170357,0.5511365856879531,0.9448836076558352,0.7355974037373475,[2.86734571],[12.69195656],950,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
769,-6.003755330379549,-1.8413594585458006,-0.42334525084816704,0.5512148292892229,0.944801250399718,0.7360372975677115,[2.8750247],[12.68911175],972,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
770,-6.003755330379549,-1.8413594585458006,0.05652104862070149,0.5648196604273139,0.9303703121526775,0.7214871488184718,[2.61291494],[12.71422247],297,33,3.854890506360217,0.0,0.5,0.5,0.1
771,-6.003755330379549,-1.8413594585458006,0.5363873480895702,0.5505413940298243,0.9455682360271409,0.7308271596709865,[1.47316541],[12.62589602],297,4,3.917475488653989,0.0,0.5,1.0,0.1
772,-6.003755330379549,-1.8413594585458006,1.016253647558439,0.5508334688370575,0.945213850202549,0.7306263694374222,[1.48481836],[12.64056115],297,4,3.917475488653989,0.0,0.5,1.0,0.1
773,-6.003755330379549,-1.8413594585458006,1.4961199470273077,0.554462671863023,0.9413875073022845,0.7271754686295921,[1.48443212],[12.59199433],297,4,3.917475488653989,0.0,0.5,1.0,0.1
774,-6.003755330379549,-1.8413594585458006,1.975986246496176,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
775,-6.003755330379549,-1.8413594585458006,2.455852545965045,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
776,-6.003755330379549,-1.8413594585458006,2.935718845433913,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
777,-6.003755330379549,-1.8413594585458006,3.4155851449027828,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
778,-6.003755330379549,-1.8413594585458006,3.89545144437165,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
779,-6.003755330379549,-1.8413594585458006,4.37531774384052,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
780,-6.003755330379549,-1.8413594585458006,4.8551840433093885,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
781,-6.003755330379549,-1.8413594585458006,5.335050342778257,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
782,-6.003755330379549,-1.8413594585458006,5.814916642247125,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],297,4,3.917475488653989,0.0,0.5,1.0,0.1
783,-6.003755330379549,-1.8413594585458006,6.294782941715995,0.6046345605567358,0.8868325924504874,0.6751528249921644,[1.51711931],[12.56278233],951,4,3.917475488653989,0.0,0.5,1.0,0.1
784,-6.003755330379549,-1.8413594585458006,6.774649241184863,0.7401414888474263,0.7189699964366076,0.5216626572296428,[3.38321771],[10.49762408],955,20,2.1635973094752328,0.0,1.0,0.5,0.1
785,-6.003755330379549,-1.8413594585458006,7.254515540653732,0.5739675106602498,0.9205844908687207,0.702241377069631,[2.17672911],[12.62667517],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
786,-6.003755330379549,-1.8413594585458006,7.7343818401226,0.5739675106602498,0.9205844908687207,0.702241377069631,[2.17672911],[12.62667517],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
787,-6.003755330379549,-1.4625261534833855,-1.862944149254773,0.575080113609264,0.9194008186335261,0.7044831745200586,[2.19355001],[12.681675],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
788,-6.003755330379549,-1.4625261534833855,-1.3830778497859042,0.5675526287736135,0.9274744371994548,0.7102819708617323,[2.1354331],[12.68532662],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
789,-6.003755330379549,-1.4625261534833855,-0.9032115503170357,0.5693053053892827,0.92556297084573,0.7080952679040196,[2.23972692],[12.67801909],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
790,-6.003755330379549,-1.4625261534833855,-0.42334525084816704,0.569263151149334,0.9256082644718335,0.7081979466579903,[2.14317789],[12.69515185],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
791,-6.003755330379549,-1.4625261534833855,0.05652104862070149,0.5692172784521877,0.9256575509645998,0.7081490266281385,[2.15485086],[12.68542151],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
792,-6.003755330379549,-1.4625261534833855,0.5363873480895702,0.5665675957328116,0.9285421387825604,0.7111629711679162,[2.17043009],[12.69056181],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
793,-6.003755330379549,-1.4625261534833855,1.016253647558439,0.5655177189848296,0.929623824375504,0.7122062800660071,[2.11612692],[12.7180963],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
794,-6.003755330379549,-1.4625261534833855,1.4961199470273077,0.5553178633815945,0.9404723942921887,0.7210574009895067,[2.15477648],[12.83219866],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
795,-6.003755330379549,-1.4625261534833855,1.975986246496176,0.563524859155508,0.9317761825445755,0.7126539183251498,[2.13909712],[12.75833897],955,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
