,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
4976,978.2,2.0,0.576,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4977,978.2,2.0,0.648,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4978,978.2,2.0,0.72,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4979,978.2,2.0,0.792,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4980,978.2,2.0,0.864,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4981,978.2,2.0,0.936,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4982,978.2,2.0,1.008,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4983,978.2,2.0,1.08,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4984,978.2,2.0,1.152,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4985,978.2,2.0,1.224,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4986,978.2,2.0,1.296,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4987,978.2,2.0,1.368,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4988,978.2,2.0,1.44,10.12781921,2,"['pCH4_per_pO2', 'Contact time']"
4989,978.2,2.25,0.0,8.297358122,2,"['pCH4_per_pO2', 'Contact time']"
4997,978.2,2.25,0.576,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
4998,978.2,2.25,0.648,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
4999,978.2,2.25,0.72,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5000,978.2,2.25,0.792,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5001,978.2,2.25,0.864,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5002,978.2,2.25,0.936,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5003,978.2,2.25,1.008,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5004,978.2,2.25,1.08,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5005,978.2,2.25,1.152,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5006,978.2,2.25,1.224,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5007,978.2,2.25,1.296,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5008,978.2,2.25,1.368,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5009,978.2,2.25,1.44,6.707309285,2,"['pCH4_per_pO2', 'Contact time']"
5010,978.2,2.5,0.0,8.032916057,2,"['pCH4_per_pO2', 'Contact time']"
5018,978.2,2.5,0.576,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5019,978.2,2.5,0.648,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5020,978.2,2.5,0.72,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5021,978.2,2.5,0.792,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5022,978.2,2.5,0.864,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5023,978.2,2.5,0.936,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5024,978.2,2.5,1.008,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5025,978.2,2.5,1.08,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5026,978.2,2.5,1.152,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5027,978.2,2.5,1.224,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5028,978.2,2.5,1.296,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5029,978.2,2.5,1.368,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5030,978.2,2.5,1.44,6.68887617,2,"['pCH4_per_pO2', 'Contact time']"
5031,978.2,2.75,0.0,7.859399945,2,"['pCH4_per_pO2', 'Contact time']"
5039,978.2,2.75,0.576,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5040,978.2,2.75,0.648,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5041,978.2,2.75,0.72,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5042,978.2,2.75,0.792,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5043,978.2,2.75,0.864,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5044,978.2,2.75,0.936,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5045,978.2,2.75,1.008,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5046,978.2,2.75,1.08,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5047,978.2,2.75,1.152,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5048,978.2,2.75,1.224,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5049,978.2,2.75,1.296,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5050,978.2,2.75,1.368,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5051,978.2,2.75,1.44,6.603981227,2,"['pCH4_per_pO2', 'Contact time']"
5052,978.2,3.0,0.0,8.185597104,2,"['pCH4_per_pO2', 'Contact time']"
5060,978.2,3.0,0.576,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5061,978.2,3.0,0.648,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5062,978.2,3.0,0.72,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5063,978.2,3.0,0.792,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5064,978.2,3.0,0.864,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5065,978.2,3.0,0.936,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5066,978.2,3.0,1.008,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5067,978.2,3.0,1.08,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5068,978.2,3.0,1.152,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5069,978.2,3.0,1.224,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5070,978.2,3.0,1.296,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5071,978.2,3.0,1.368,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5072,978.2,3.0,1.44,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5073,978.2,3.25,0.0,8.185597104,2,"['pCH4_per_pO2', 'Contact time']"
5081,978.2,3.25,0.576,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5082,978.2,3.25,0.648,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5083,978.2,3.25,0.72,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5084,978.2,3.25,0.792,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5085,978.2,3.25,0.864,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5086,978.2,3.25,0.936,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5087,978.2,3.25,1.008,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5088,978.2,3.25,1.08,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5089,978.2,3.25,1.152,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5090,978.2,3.25,1.224,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5091,978.2,3.25,1.296,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5092,978.2,3.25,1.368,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5093,978.2,3.25,1.44,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5094,978.2,3.5,0.0,8.185597104,2,"['pCH4_per_pO2', 'Contact time']"
5102,978.2,3.5,0.576,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5103,978.2,3.5,0.648,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5104,978.2,3.5,0.72,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5105,978.2,3.5,0.792,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5106,978.2,3.5,0.864,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5107,978.2,3.5,0.936,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5108,978.2,3.5,1.008,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5109,978.2,3.5,1.08,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5110,978.2,3.5,1.152,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5111,978.2,3.5,1.224,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5112,978.2,3.5,1.296,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5113,978.2,3.5,1.368,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5114,978.2,3.5,1.44,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5115,978.2,3.75,0.0,8.185597104,2,"['pCH4_per_pO2', 'Contact time']"
5123,978.2,3.75,0.576,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5124,978.2,3.75,0.648,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5125,978.2,3.75,0.72,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5126,978.2,3.75,0.792,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5127,978.2,3.75,0.864,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5128,978.2,3.75,0.936,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5129,978.2,3.75,1.008,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5130,978.2,3.75,1.08,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5131,978.2,3.75,1.152,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5132,978.2,3.75,1.224,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5133,978.2,3.75,1.296,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5134,978.2,3.75,1.368,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5135,978.2,3.75,1.44,5.405830967,2,"['pCH4_per_pO2', 'Contact time']"
5262,1001.4,1.0,0.0,11.12509924,2,"['pCH4_per_pO2', 'Contact time']"
5270,1001.4,1.0,0.576,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5271,1001.4,1.0,0.648,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5272,1001.4,1.0,0.72,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5273,1001.4,1.0,0.792,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5274,1001.4,1.0,0.864,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5275,1001.4,1.0,0.936,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5276,1001.4,1.0,1.008,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5277,1001.4,1.0,1.08,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5278,1001.4,1.0,1.152,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5279,1001.4,1.0,1.224,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5280,1001.4,1.0,1.296,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5281,1001.4,1.0,1.368,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5282,1001.4,1.0,1.44,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5283,1001.4,1.25,0.0,11.12509924,2,"['pCH4_per_pO2', 'Contact time']"
5291,1001.4,1.25,0.576,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5292,1001.4,1.25,0.648,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5293,1001.4,1.25,0.72,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5294,1001.4,1.25,0.792,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5295,1001.4,1.25,0.864,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5296,1001.4,1.25,0.936,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5297,1001.4,1.25,1.008,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5298,1001.4,1.25,1.08,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5299,1001.4,1.25,1.152,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5300,1001.4,1.25,1.224,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5301,1001.4,1.25,1.296,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5302,1001.4,1.25,1.368,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5303,1001.4,1.25,1.44,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5304,1001.4,1.5,0.0,11.12509924,2,"['pCH4_per_pO2', 'Contact time']"
5312,1001.4,1.5,0.576,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5313,1001.4,1.5,0.648,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5314,1001.4,1.5,0.72,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5315,1001.4,1.5,0.792,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5316,1001.4,1.5,0.864,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5317,1001.4,1.5,0.936,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5318,1001.4,1.5,1.008,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5319,1001.4,1.5,1.08,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5320,1001.4,1.5,1.152,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5321,1001.4,1.5,1.224,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5322,1001.4,1.5,1.296,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5323,1001.4,1.5,1.368,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5324,1001.4,1.5,1.44,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5325,1001.4,1.75,0.0,11.12509924,2,"['pCH4_per_pO2', 'Contact time']"
5333,1001.4,1.75,0.576,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5334,1001.4,1.75,0.648,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5335,1001.4,1.75,0.72,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5336,1001.4,1.75,0.792,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5337,1001.4,1.75,0.864,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5338,1001.4,1.75,0.936,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5339,1001.4,1.75,1.008,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5340,1001.4,1.75,1.08,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5341,1001.4,1.75,1.152,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5342,1001.4,1.75,1.224,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5343,1001.4,1.75,1.296,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5344,1001.4,1.75,1.368,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5345,1001.4,1.75,1.44,12.06040039,2,"['pCH4_per_pO2', 'Contact time']"
5346,1001.4,2.0,0.0,9.539842522,2,"['pCH4_per_pO2', 'Contact time']"
5354,1001.4,2.0,0.576,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5355,1001.4,2.0,0.648,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5356,1001.4,2.0,0.72,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5357,1001.4,2.0,0.792,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5358,1001.4,2.0,0.864,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5359,1001.4,2.0,0.936,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5360,1001.4,2.0,1.008,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5361,1001.4,2.0,1.08,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5362,1001.4,2.0,1.152,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5363,1001.4,2.0,1.224,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5364,1001.4,2.0,1.296,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5365,1001.4,2.0,1.368,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5366,1001.4,2.0,1.44,10.36948949,2,"['pCH4_per_pO2', 'Contact time']"
5367,1001.4,2.25,0.0,8.83391186,2,"['pCH4_per_pO2', 'Contact time']"
5375,1001.4,2.25,0.576,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5376,1001.4,2.25,0.648,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5377,1001.4,2.25,0.72,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5378,1001.4,2.25,0.792,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5379,1001.4,2.25,0.864,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5380,1001.4,2.25,0.936,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5381,1001.4,2.25,1.008,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5382,1001.4,2.25,1.08,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5383,1001.4,2.25,1.152,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5384,1001.4,2.25,1.224,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5385,1001.4,2.25,1.296,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5386,1001.4,2.25,1.368,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5387,1001.4,2.25,1.44,7.042266241,2,"['pCH4_per_pO2', 'Contact time']"
5388,1001.4,2.5,0.0,8.569469795,2,"['pCH4_per_pO2', 'Contact time']"
5396,1001.4,2.5,0.576,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5397,1001.4,2.5,0.648,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5398,1001.4,2.5,0.72,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5399,1001.4,2.5,0.792,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5400,1001.4,2.5,0.864,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5401,1001.4,2.5,0.936,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5402,1001.4,2.5,1.008,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5403,1001.4,2.5,1.08,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5404,1001.4,2.5,1.152,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5405,1001.4,2.5,1.224,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5406,1001.4,2.5,1.296,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5407,1001.4,2.5,1.368,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5408,1001.4,2.5,1.44,7.023833126,2,"['pCH4_per_pO2', 'Contact time']"
5409,1001.4,2.75,0.0,8.395953682,2,"['pCH4_per_pO2', 'Contact time']"
5417,1001.4,2.75,0.576,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5418,1001.4,2.75,0.648,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5419,1001.4,2.75,0.72,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5420,1001.4,2.75,0.792,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5421,1001.4,2.75,0.864,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5422,1001.4,2.75,0.936,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5423,1001.4,2.75,1.008,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5424,1001.4,2.75,1.08,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5425,1001.4,2.75,1.152,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5426,1001.4,2.75,1.224,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5427,1001.4,2.75,1.296,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5428,1001.4,2.75,1.368,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5429,1001.4,2.75,1.44,6.93893671,2,"['pCH4_per_pO2', 'Contact time']"
5430,1001.4,3.0,0.0,8.748752651,2,"['pCH4_per_pO2', 'Contact time']"
5438,1001.4,3.0,0.576,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5439,1001.4,3.0,0.648,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5440,1001.4,3.0,0.72,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5441,1001.4,3.0,0.792,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5442,1001.4,3.0,0.864,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5443,1001.4,3.0,0.936,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5444,1001.4,3.0,1.008,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5445,1001.4,3.0,1.08,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5446,1001.4,3.0,1.152,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5447,1001.4,3.0,1.224,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5448,1001.4,3.0,1.296,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5449,1001.4,3.0,1.368,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5450,1001.4,3.0,1.44,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5451,1001.4,3.25,0.0,8.748752651,2,"['pCH4_per_pO2', 'Contact time']"
5459,1001.4,3.25,0.576,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5460,1001.4,3.25,0.648,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5461,1001.4,3.25,0.72,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5462,1001.4,3.25,0.792,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5463,1001.4,3.25,0.864,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5464,1001.4,3.25,0.936,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5465,1001.4,3.25,1.008,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5466,1001.4,3.25,1.08,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5467,1001.4,3.25,1.152,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5468,1001.4,3.25,1.224,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5469,1001.4,3.25,1.296,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5470,1001.4,3.25,1.368,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5471,1001.4,3.25,1.44,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5472,1001.4,3.5,0.0,8.748752651,2,"['pCH4_per_pO2', 'Contact time']"
5480,1001.4,3.5,0.576,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5481,1001.4,3.5,0.648,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5482,1001.4,3.5,0.72,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5483,1001.4,3.5,0.792,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5484,1001.4,3.5,0.864,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5485,1001.4,3.5,0.936,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5486,1001.4,3.5,1.008,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5487,1001.4,3.5,1.08,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5488,1001.4,3.5,1.152,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5489,1001.4,3.5,1.224,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5490,1001.4,3.5,1.296,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5491,1001.4,3.5,1.368,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5492,1001.4,3.5,1.44,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5493,1001.4,3.75,0.0,8.748752651,2,"['pCH4_per_pO2', 'Contact time']"
5501,1001.4,3.75,0.576,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5502,1001.4,3.75,0.648,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5503,1001.4,3.75,0.72,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5504,1001.4,3.75,0.792,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5505,1001.4,3.75,0.864,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5506,1001.4,3.75,0.936,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5507,1001.4,3.75,1.008,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5508,1001.4,3.75,1.08,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5509,1001.4,3.75,1.152,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5510,1001.4,3.75,1.224,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5511,1001.4,3.75,1.296,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5512,1001.4,3.75,1.368,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5513,1001.4,3.75,1.44,5.767385684,2,"['pCH4_per_pO2', 'Contact time']"
5640,1024.6,1.0,0.0,18.87784608,2,"['pCH4_per_pO2', 'Contact time']"
5648,1024.6,1.0,0.576,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5649,1024.6,1.0,0.648,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5650,1024.6,1.0,0.72,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5651,1024.6,1.0,0.792,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5652,1024.6,1.0,0.864,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5653,1024.6,1.0,0.936,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5654,1024.6,1.0,1.008,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5655,1024.6,1.0,1.08,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5656,1024.6,1.0,1.152,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5657,1024.6,1.0,1.224,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5658,1024.6,1.0,1.296,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5659,1024.6,1.0,1.368,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5660,1024.6,1.0,1.44,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5661,1024.6,1.25,0.0,18.87784608,2,"['pCH4_per_pO2', 'Contact time']"
5669,1024.6,1.25,0.576,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5670,1024.6,1.25,0.648,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5671,1024.6,1.25,0.72,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5672,1024.6,1.25,0.792,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5673,1024.6,1.25,0.864,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5674,1024.6,1.25,0.936,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5675,1024.6,1.25,1.008,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5676,1024.6,1.25,1.08,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5677,1024.6,1.25,1.152,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5678,1024.6,1.25,1.224,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
5679,1024.6,1.25,1.296,19.43458195,2,"['pCH4_per_pO2', 'Contact time']"
