,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
1523,792.6,2.0,1.44,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1524,792.6,2.25,0.0,7.046489346,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1532,792.6,2.25,0.576,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1533,792.6,2.25,0.648,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1534,792.6,2.25,0.72,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1535,792.6,2.25,0.792,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1536,792.6,2.25,0.864,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1537,792.6,2.25,0.936,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1538,792.6,2.25,1.008,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1539,792.6,2.25,1.08,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1540,792.6,2.25,1.152,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1541,792.6,2.25,1.224,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1542,792.6,2.25,1.296,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1543,792.6,2.25,1.368,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1544,792.6,2.25,1.44,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1545,792.6,2.5,0.0,6.782047281,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1553,792.6,2.5,0.576,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1554,792.6,2.5,0.648,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1555,792.6,2.5,0.72,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1556,792.6,2.5,0.792,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1557,792.6,2.5,0.864,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1558,792.6,2.5,0.936,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1559,792.6,2.5,1.008,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1560,792.6,2.5,1.08,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1561,792.6,2.5,1.152,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1562,792.6,2.5,1.224,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1563,792.6,2.5,1.296,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1564,792.6,2.5,1.368,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1565,792.6,2.5,1.44,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1566,792.6,2.75,0.0,6.560958847,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1574,792.6,2.75,0.576,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1575,792.6,2.75,0.648,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1576,792.6,2.75,0.72,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1577,792.6,2.75,0.792,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1578,792.6,2.75,0.864,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1579,792.6,2.75,0.936,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1580,792.6,2.75,1.008,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1581,792.6,2.75,1.08,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1582,792.6,2.75,1.152,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1583,792.6,2.75,1.224,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1584,792.6,2.75,1.296,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1585,792.6,2.75,1.368,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1586,792.6,2.75,1.44,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1587,792.6,3.0,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1595,792.6,3.0,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1596,792.6,3.0,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1597,792.6,3.0,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1598,792.6,3.0,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1599,792.6,3.0,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1600,792.6,3.0,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1601,792.6,3.0,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1602,792.6,3.0,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1603,792.6,3.0,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1604,792.6,3.0,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1605,792.6,3.0,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1606,792.6,3.0,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1607,792.6,3.0,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1608,792.6,3.25,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1616,792.6,3.25,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1617,792.6,3.25,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1618,792.6,3.25,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1619,792.6,3.25,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1620,792.6,3.25,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1621,792.6,3.25,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1622,792.6,3.25,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1623,792.6,3.25,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1624,792.6,3.25,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1625,792.6,3.25,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1626,792.6,3.25,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1627,792.6,3.25,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1628,792.6,3.25,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1629,792.6,3.5,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1637,792.6,3.5,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1638,792.6,3.5,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1639,792.6,3.5,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1640,792.6,3.5,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1641,792.6,3.5,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1642,792.6,3.5,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1643,792.6,3.5,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1644,792.6,3.5,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1645,792.6,3.5,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1646,792.6,3.5,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1647,792.6,3.5,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1648,792.6,3.5,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1649,792.6,3.5,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1650,792.6,3.75,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1658,792.6,3.75,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1659,792.6,3.75,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1660,792.6,3.75,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1661,792.6,3.75,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1662,792.6,3.75,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1663,792.6,3.75,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1664,792.6,3.75,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1665,792.6,3.75,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1666,792.6,3.75,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1667,792.6,3.75,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1668,792.6,3.75,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1669,792.6,3.75,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1670,792.6,3.75,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1860,815.8,1.0,0.0,9.551309758,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1868,815.8,1.0,0.576,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1869,815.8,1.0,0.648,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1870,815.8,1.0,0.72,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1871,815.8,1.0,0.792,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1872,815.8,1.0,0.864,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1873,815.8,1.0,0.936,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1874,815.8,1.0,1.008,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1875,815.8,1.0,1.08,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1876,815.8,1.0,1.152,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1877,815.8,1.0,1.224,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1878,815.8,1.0,1.296,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1879,815.8,1.0,1.368,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1880,815.8,1.0,1.44,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1881,815.8,1.25,0.0,9.551309758,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1889,815.8,1.25,0.576,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1890,815.8,1.25,0.648,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1891,815.8,1.25,0.72,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1892,815.8,1.25,0.792,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1893,815.8,1.25,0.864,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1894,815.8,1.25,0.936,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1895,815.8,1.25,1.008,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1896,815.8,1.25,1.08,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1897,815.8,1.25,1.152,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1898,815.8,1.25,1.224,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1899,815.8,1.25,1.296,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1900,815.8,1.25,1.368,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1901,815.8,1.25,1.44,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1902,815.8,1.5,0.0,9.551309758,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1910,815.8,1.5,0.576,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1911,815.8,1.5,0.648,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1912,815.8,1.5,0.72,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1913,815.8,1.5,0.792,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1914,815.8,1.5,0.864,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1915,815.8,1.5,0.936,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1916,815.8,1.5,1.008,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1917,815.8,1.5,1.08,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1918,815.8,1.5,1.152,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1919,815.8,1.5,1.224,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1920,815.8,1.5,1.296,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1921,815.8,1.5,1.368,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1922,815.8,1.5,1.44,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1923,815.8,1.75,0.0,9.551309758,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1931,815.8,1.75,0.576,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1932,815.8,1.75,0.648,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1933,815.8,1.75,0.72,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1934,815.8,1.75,0.792,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1935,815.8,1.75,0.864,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1936,815.8,1.75,0.936,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1937,815.8,1.75,1.008,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1938,815.8,1.75,1.08,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1939,815.8,1.75,1.152,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1940,815.8,1.75,1.224,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1941,815.8,1.75,1.296,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1942,815.8,1.75,1.368,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1943,815.8,1.75,1.44,9.933110279,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1944,815.8,2.0,0.0,7.930769467,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1952,815.8,2.0,0.576,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1953,815.8,2.0,0.648,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1954,815.8,2.0,0.72,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1955,815.8,2.0,0.792,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1956,815.8,2.0,0.864,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1957,815.8,2.0,0.936,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1958,815.8,2.0,1.008,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1959,815.8,2.0,1.08,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1960,815.8,2.0,1.152,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1961,815.8,2.0,1.224,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1962,815.8,2.0,1.296,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1963,815.8,2.0,1.368,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1964,815.8,2.0,1.44,8.206915799,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1965,815.8,2.25,0.0,7.046489346,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1973,815.8,2.25,0.576,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1974,815.8,2.25,0.648,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1975,815.8,2.25,0.72,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1976,815.8,2.25,0.792,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1977,815.8,2.25,0.864,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1978,815.8,2.25,0.936,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1979,815.8,2.25,1.008,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1980,815.8,2.25,1.08,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1981,815.8,2.25,1.152,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1982,815.8,2.25,1.224,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1983,815.8,2.25,1.296,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1984,815.8,2.25,1.368,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1985,815.8,2.25,1.44,4.701343831,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1986,815.8,2.5,0.0,6.782047281,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1994,815.8,2.5,0.576,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1995,815.8,2.5,0.648,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1996,815.8,2.5,0.72,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1997,815.8,2.5,0.792,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1998,815.8,2.5,0.864,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
1999,815.8,2.5,0.936,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2000,815.8,2.5,1.008,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2001,815.8,2.5,1.08,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2002,815.8,2.5,1.152,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2003,815.8,2.5,1.224,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2004,815.8,2.5,1.296,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2005,815.8,2.5,1.368,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2006,815.8,2.5,1.44,4.682910717,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2007,815.8,2.75,0.0,6.560958847,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2015,815.8,2.75,0.576,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2016,815.8,2.75,0.648,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2017,815.8,2.75,0.72,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2018,815.8,2.75,0.792,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2019,815.8,2.75,0.864,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2020,815.8,2.75,0.936,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2021,815.8,2.75,1.008,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2022,815.8,2.75,1.08,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2023,815.8,2.75,1.152,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2024,815.8,2.75,1.224,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2025,815.8,2.75,1.296,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2026,815.8,2.75,1.368,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2027,815.8,2.75,1.44,4.550441612,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2028,815.8,3.0,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2036,815.8,3.0,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2037,815.8,3.0,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2038,815.8,3.0,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2039,815.8,3.0,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2040,815.8,3.0,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2041,815.8,3.0,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2042,815.8,3.0,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2043,815.8,3.0,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2044,815.8,3.0,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2045,815.8,3.0,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2046,815.8,3.0,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2047,815.8,3.0,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2048,815.8,3.0,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2049,815.8,3.25,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2057,815.8,3.25,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2058,815.8,3.25,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2059,815.8,3.25,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2060,815.8,3.25,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2061,815.8,3.25,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2062,815.8,3.25,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2063,815.8,3.25,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2064,815.8,3.25,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2065,815.8,3.25,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2066,815.8,3.25,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2067,815.8,3.25,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2068,815.8,3.25,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2069,815.8,3.25,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2070,815.8,3.5,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2078,815.8,3.5,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2079,815.8,3.5,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2080,815.8,3.5,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2081,815.8,3.5,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2082,815.8,3.5,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2083,815.8,3.5,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2084,815.8,3.5,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2085,815.8,3.5,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2086,815.8,3.5,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2087,815.8,3.5,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2088,815.8,3.5,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2089,815.8,3.5,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2090,815.8,3.5,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2091,815.8,3.75,0.0,6.887156007,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2099,815.8,3.75,0.576,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2100,815.8,3.75,0.648,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2101,815.8,3.75,0.72,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2102,815.8,3.75,0.792,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2103,815.8,3.75,0.864,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2104,815.8,3.75,0.936,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2105,815.8,3.75,1.008,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2106,815.8,3.75,1.08,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2107,815.8,3.75,1.152,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2108,815.8,3.75,1.224,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2109,815.8,3.75,1.296,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2110,815.8,3.75,1.368,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2111,815.8,3.75,1.44,3.352292825,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
2301,839.0,1.0,0.0,9.551309758,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
