,Order,RMSE,MAE,R2
707,7689,1.0167433525090814,0.6849526463523413,0.707730739646827
708,6384,1.0167538117200388,0.6853916935735075,0.7077751498927279
709,7626,1.0167596062795505,0.6851213743791328,0.7077213950753929
710,7225,1.0167617131533646,0.6854731681389026,0.7077565628078777
711,6381,1.0167650482609059,0.6839860338129149,0.707677338100266
712,38,1.0167651630836319,0.6841460884659146,0.7076827067553755
713,6,1.016808286391917,0.6846365035775007,0.7076430475162109
714,7542,1.016813431312761,0.6849022742873732,0.7076858724128593
715,7791,1.0168274543561806,0.6853741524342268,0.7077050699072555
716,5647,1.0168357028363988,0.683165703752899,0.7076109637467194
717,6824,1.0168371706069357,0.6854551509396059,0.7077165172007716
718,7016,1.0168442109139302,0.6838712025891561,0.7076119865070643
719,6431,1.016855772929103,0.685935707352871,0.7076938667045183
720,6405,1.0168595033417254,0.6853656969658151,0.7077143931525316
721,6341,1.0168658303837084,0.6853365932992029,0.7076940421522335
722,6976,1.0168847900211702,0.6835181086091074,0.7076086587037116
723,7561,1.0169032890992107,0.6850373921597755,0.7076522304242834
724,5877,1.016917020040116,0.6849903140408636,0.7075811263644363
725,7076,1.0169198792298215,0.6840349778907767,0.7076488027711167
726,6612,1.0169420037724313,0.6843215430235767,0.707563759586015
727,7731,1.0169423536649551,0.6828790474893949,0.707625263076311
728,14,1.0169432364222621,0.6840968315497531,0.7076421148195571
729,81,1.016944880944635,0.6847984924814324,0.7076636051493854
730,7140,1.016959105038517,0.6847906472469442,0.7076425514696192
731,6761,1.0169690598819687,0.6864632143475455,0.7076352318451702
732,7101,1.0169812528530495,0.6850052597362448,0.7076158578918985
733,6234,1.0169853948679037,0.6852078354032614,0.7075410051749975
734,6886,1.0169916302145297,0.6851009301803401,0.7075736726506971
735,7203,1.0170103934773211,0.6856188399053883,0.7076135910984382
736,6829,1.0170184699672238,0.6852892006085209,0.707615631507287
737,7495,1.0170610444946195,0.6848865334120816,0.7074504214650081
738,6297,1.0170722780444332,0.6855674595826974,0.7074874044168605
739,7054,1.0170748514824315,0.6839465294463845,0.7074897466500151
740,7122,1.017079950415264,0.6841228609998712,0.7075591036453797
741,7580,1.0170896306871995,0.6856634390909101,0.707534400297188
742,6322,1.0170909678158213,0.6853699249091935,0.7075781809076513
743,6404,1.0170968764289474,0.685278460585896,0.7075667339554153
744,6657,1.01709729506926,0.6842940355926538,0.7075737405435514
745,7037,1.0171113894273356,0.6852487380237011,0.7074625592656464
746,6137,1.01711345437544,0.6856087752275378,0.7074757242979073
747,5927,1.0171296541822938,0.6856092703640496,0.7075319527741428
748,7097,1.0171398429258924,0.6859826875278302,0.707531235941764
749,7015,1.017143558395301,0.6851513210469016,0.7075187650011481
750,6423,1.0171505409101553,0.6853624264818997,0.7074556357518798
751,7081,1.017151961019213,0.6843485401751971,0.7075000818761537
752,5732,1.0171526134757376,0.6845772162417373,0.7075285414493864
753,6092,1.0171573674097798,0.68407382887135,0.7074200992543029
754,7457,1.0171761850898877,0.6841057768888432,0.7073799765947308
755,2404,1.0171823317913085,0.6850471846944096,0.7075142779582604
756,7265,1.0171830053773558,0.6853461001502916,0.7075090614823583
757,7435,1.0171875300618118,0.6841188956336911,0.7074413390754037
758,6907,1.017196711630734,0.6859840859203197,0.7074557223149968
759,6598,1.017210146286835,0.6837217504079327,0.7074828696800186
760,6805,1.0172115445010528,0.685568606342878,0.7075083855076474
761,7056,1.017214171556852,0.6848939867813394,0.7074833536300904
762,7163,1.0172332864721139,0.6854912536684046,0.7074205636326538
763,6578,1.0172351949055731,0.6856084096082072,0.707414144108341
764,6969,1.0172395199686222,0.6836913429822208,0.7073435929204404
765,6024,1.0172436414735904,0.6852679799350627,0.7074062242511182
766,5948,1.0172474365336663,0.685752685410659,0.7074712586175405
767,7480,1.0172475884367658,0.6842589253115399,0.7074108470175078
768,5690,1.0172545376844369,0.6840972561089337,0.7074625640251504
769,7413,1.0172660140638183,0.6840670826667983,0.7073961909396475
770,5942,1.0172714956922577,0.6853696657889459,0.7074682657417506
771,7686,1.017287588025975,0.6854944616290268,0.7074329312780536
772,6260,1.0172950267754262,0.6851350261228969,0.7074108854329919
773,6424,1.0173015061062602,0.6858753300719036,0.7073958339146189
774,7432,1.0173059194994254,0.6844761617095731,0.7072682380076292
775,6255,1.0173156556014067,0.6852007564819347,0.707351025248405
776,6318,1.0173172265556272,0.6857186402158646,0.7073464918103824
777,6235,1.01731933261728,0.685134501273575,0.7073827490636196
778,7434,1.0173215645221272,0.6845928561404415,0.707364233282014
779,6698,1.017347401385934,0.6853534193356808,0.7074209999414129
780,6090,1.017373479637628,0.6845868424302602,0.7073806312795243
781,39,1.017376649802311,0.684950681690946,0.70733074910225
782,6276,1.0173884528891601,0.6851758254378324,0.7073091408760406
783,7412,1.0173995185901616,0.6841623562963138,0.707313593993823
784,6683,1.017405142346075,0.6856050490203976,0.707364826443561
785,5864,1.0174202165766766,0.6837570270773419,0.7073648308072651
786,5773,1.0174410588480765,0.6849117054632492,0.7073177828925661
787,6680,1.0174615279331842,0.6859485891269154,0.7073132818614929
788,7080,1.0174746145620979,0.6845763142285993,0.7073144830528726
789,5815,1.0174845027051518,0.6865067589715363,0.7072927878016703
790,7160,1.0174850869708632,0.6853309461259675,0.7073326590473522
791,6654,1.017486977237598,0.6852113110737537,0.7072541862250327
792,6193,1.0174890874437363,0.6845592669990144,0.7072698615410415
793,5730,1.0174929985231158,0.6846323249596464,0.707250387892691
794,5963,1.0174980605063566,0.6854995314518151,0.7073379469844467
795,6402,1.0174985298864798,0.6855273461619086,0.7072554301301799
796,7646,1.017505340504693,0.6860006466233215,0.7072307072178645
797,7141,1.0175197061894155,0.6855646147839617,0.7073201371359099
798,7710,1.0175292537229048,0.6858244797550725,0.7072876937637556
799,6363,1.017540828532126,0.6852595814618095,0.7073194465656232
800,7181,1.017548222013694,0.6854171238635494,0.7072922179687484
801,7184,1.0175508514232823,0.6836166387478108,0.7072420205796446
802,5819,1.0175544055902535,0.6847201800948223,0.70726618753914
803,7452,1.0175550503469482,0.6847849971168033,0.7071583292392145
804,7584,1.0175597086895865,0.6856086169993995,0.7072566344289843
805,5856,1.017561707653699,0.6862373959382945,0.7072102434328684
806,4460,1.017594987129935,0.6848393450841955,0.7072351591927597
807,7521,1.0176111160530248,0.6845751624187042,0.7072039682796132
808,6702,1.0176219206544668,0.6838022947749172,0.7072616451510549
809,5691,1.017631748181586,0.684164073984672,0.7072543657015742
810,7732,1.0176439041995355,0.6858501064312177,0.7072217271176406
811,5798,1.0176602551011271,0.6852134134119926,0.7072052820144503
812,7269,1.0176625202707508,0.6858699578011356,0.7072334934152776
813,6638,1.0176644419688674,0.6840187783082042,0.7071739001358073
814,6661,1.017665676510813,0.6855132266455792,0.7072364701965382
815,7331,1.0176674991648003,0.6856443691736086,0.7071863824639177
816,7058,1.017682621672002,0.6851180666587477,0.7071379303779355
817,6572,1.017684732635948,0.6853744409366975,0.7072153213356616
818,7417,1.017709698704676,0.6827122649032077,0.7070985396749001
819,7078,1.0177130437355717,0.6849762562043243,0.707195920976422
820,7247,1.0177144715641109,0.6855665980561275,0.7071478632155086
821,7185,1.017730367335565,0.6850622722801016,0.7071875440410615
822,5859,1.0177305051179297,0.6857923341592099,0.7072116385789554
823,4511,1.0177361381328645,0.6863999120853777,0.7071539345061942
824,6299,1.0177463031373293,0.6861489484764871,0.7071876255785374
825,7165,1.0177601766835247,0.6852403497679539,0.707167802055582
826,5668,1.0177881213607263,0.6840684468349805,0.7070629752148649
827,56,1.0177990476451877,0.6861919257565218,0.7071263939079475
828,6344,1.0178009713721914,0.6855465052418481,0.7071227113548801
829,7289,1.0178125942358482,0.6848381135428666,0.70710288005983
830,6087,1.0178363111076396,0.6845061774691579,0.7070085176663421
831,5694,1.0178503630214408,0.6851845919497327,0.7071042284085315
832,6366,1.0178640740171887,0.6855930475163344,0.707124911020521
833,6465,1.0178805834677314,0.6857577323262449,0.7070355475341543
834,5835,1.0178872128916858,0.6855231332761835,0.7070273759538808
835,6807,1.017894081271839,0.6857974774133265,0.7071069660125436
836,7287,1.0178956639618584,0.6857235407826088,0.7071096100706471
837,84,1.0179002112084026,0.6855126941831649,0.707086865801952
838,2403,1.0179049949323096,0.6850760707568537,0.707098533940639
839,7311,1.017915470776847,0.6857561226255771,0.70708793506336
840,6889,1.0179235158666324,0.684596340206715,0.7071020498924889
841,3913,1.0179287055843091,0.6853044479598922,0.7071027697111008
842,7161,1.0179490819030366,0.6851486334212831,0.7070730733406456
843,5646,1.0179542972776325,0.6847987980275324,0.706952668767948
844,5675,1.0179680587369933,0.6862566433573986,0.7069649268021652
845,6113,1.01799033811941,0.6832008271959031,0.7069407038626369
846,6192,1.0179912657909884,0.6850456766592694,0.7069582731453153
847,6719,1.0179917488752457,0.685919924268431,0.7070502667086809
848,5717,1.0180041918506724,0.6861071153505631,0.7070041494532721
849,6467,1.0180073178081783,0.6863458495657153,0.7070429637730029
850,6725,1.0180296591944473,0.685667801090831,0.7070054579296599
851,7310,1.0180395117994434,0.6856819598596955,0.7069722648363331
852,5715,1.0180442823976297,0.6853175800064486,0.7070077046144749
853,5879,1.0180528204106698,0.6862836306279115,0.7070135213349109
854,53,1.0180583553378586,0.6858913740118022,0.7069893401440728
855,7333,1.0180587136447325,0.6863382134020163,0.7070054910538213
856,6094,1.0180751055354786,0.6843236809197057,0.7069432602667807
857,6851,1.0180848041125818,0.6861485359082915,0.7069863112025874
858,6339,1.0180973037713505,0.684787989893762,0.7068975072557595
859,4505,1.018099417979434,0.6855065652039269,0.7069448350023553
860,6115,1.0181480969719128,0.6855475476680193,0.7069012370426001
861,7182,1.0181710175516918,0.6859588365534323,0.7069458607726699
862,4502,1.0181910071290194,0.6844972706896995,0.7068921056123263
863,5712,1.0181941234347835,0.6851083265656228,0.7069354192581158
864,6992,1.018200139389757,0.6853022475120594,0.7068843683334054
865,6865,1.0182212633337895,0.6845059212375674,0.7068661064000599
866,7121,1.0182232822965804,0.6854226852588293,0.7068507958664542
867,6114,1.0182245686163869,0.685401955701053,0.7068572069330405
868,6134,1.0182272865788973,0.6853886097255693,0.7068360514721654
869,7102,1.018231106416141,0.6848129404940595,0.7068967454813357
870,6473,1.0182318450354013,0.6866641389830438,0.7069021979321761
871,5878,1.01823509697796,0.6858462016483113,0.7068518005332675
872,5650,1.0182415003684395,0.6849905407746705,0.7068879641679983
873,6614,1.0182499381987056,0.6852637579599927,0.7068944796153653
874,7665,1.018256124335884,0.685253875108263,0.7068755732140313
875,6152,1.0182626353761115,0.6849520227762975,0.7068849741366312
876,3956,1.018264752659815,0.6855694412083888,0.7069074483263458
877,6570,1.0182672900502168,0.6852451438602812,0.7068050606349237
878,7014,1.0182677092855945,0.6854783274676973,0.706871905018295
879,7458,1.0182704390327295,0.6852133519910043,0.7068081656433567
880,4501,1.0182801580121692,0.6852663322776089,0.7068407754170234
881,6281,1.0182933574543913,0.6858249956574564,0.7068363342764539
882,6534,1.0183038830003779,0.6850089181834311,0.7068175754333095
883,6216,1.0183097961819192,0.6855490941051092,0.706876770273531
884,5984,1.0183098806181992,0.6857599721010184,0.7068707545030282
885,5652,1.0183292164183368,0.6846926612185724,0.7068062616152717
886,5947,1.0183430979522694,0.6847019437738647,0.7068556996333448
887,6343,1.0183496355616128,0.6864825394362671,0.7068539789138929
888,5653,1.0183595895445154,0.6847640492866126,0.7067887715087866
889,5651,1.0183702711407314,0.6838770527106536,0.7067340665598363
890,7120,1.0183884973658635,0.6858183073360272,0.7068201247310781
891,6972,1.018397563233425,0.6834392762470906,0.7067754042191965
892,7354,1.0183995983735725,0.6857999778665768,0.7068092468220086
893,6200,1.0184044417918117,0.6844904824830454,0.7067709745956345
894,4975,1.0184064159020836,0.6849774185946886,0.7068258957944373
895,5733,1.0184069230975399,0.6856393742558292,0.7068143843815529
896,6407,1.018408594648444,0.6861046442637672,0.7067823735012118
897,6655,1.0184190948517922,0.6855380466234872,0.706748750343289
898,6368,1.0184215143772117,0.6876200691260854,0.7067855848325674
899,6470,1.018429737496702,0.6863646957731389,0.7067701985840544
900,6893,1.0184353168496012,0.6853007693675206,0.7067845152233108
901,6238,1.018435486788696,0.6853829438492394,0.7068044050453659
902,6888,1.0184445688339525,0.6858365020596797,0.7068021169331091
903,7433,1.01845564038497,0.6855837007874226,0.7067056264738059
904,7353,1.0184637645250016,0.6856009557711982,0.7067722996060679
905,6032,1.0184650959520318,0.6862065098777779,0.706770517474914
906,6597,1.0184654768226993,0.6853992977775979,0.7067604382925052
907,6278,1.0184778813307176,0.683751347768435,0.7067702035598822
908,6194,1.0184805377310922,0.6851294021642268,0.7067608398651549
909,6677,1.0184860340826667,0.6855265801474095,0.7067657145523597
910,6451,1.0184933471721986,0.6858151918204097,0.7067675501451522
911,7267,1.0184948807683256,0.6862457729814606,0.7067646699975512
912,3984,1.0184992781295439,0.6860447496096371,0.7067749065113782
913,1961,1.018500836588375,0.6865478210154514,0.7067640570008128
914,6151,1.0185104428474818,0.6850896884276352,0.7066794168505022
915,7228,1.018513070899029,0.685900641719646,0.7067369856425082
916,7415,1.0185179751687978,0.6848732222681386,0.706567614265595
917,7436,1.018550967027363,0.6853482249352774,0.7065486042200264
918,6803,1.0185569006060071,0.6861341934629321,0.7067215539088153
919,7351,1.0185581234816579,0.6843291852701732,0.706728252389503
920,6262,1.0185676820891862,0.6851095257865801,0.7067182684886951
921,6808,1.0185692686510002,0.685071388529849,0.706718274749399
922,9,1.0185736737934197,0.6851801721641302,0.7066721503187816
923,6637,1.018581397450876,0.6854835640115121,0.7067102530045727
924,6326,1.0185905441595007,0.6860407206107628,0.7066882458014934
925,5731,1.018591170678029,0.6843292628045918,0.7066421098517143
926,7124,1.018593337715871,0.6876710562999859,0.7066607513231917
927,7264,1.018594025130966,0.6866212372540651,0.7066339228738583
928,6383,1.0186092508771685,0.686291824218455,0.7066964187951422
929,6914,1.0186194574620369,0.6865069605819698,0.7066784745956847
930,2858,1.018629783417971,0.6858492400963041,0.706699758091333
931,6367,1.0186522673154468,0.6861576713398901,0.706671153852467
932,5801,1.0186557745020994,0.6862300824879723,0.7066497466547925
933,7416,1.0186597008858007,0.6838793778975195,0.7065514545898158
934,3491,1.0186682043619726,0.6859958671054689,0.7066509683457564
935,6218,1.0186722602496794,0.6859653422541169,0.7066181236833822
936,6595,1.0186774163842716,0.6858818627890654,0.7066536419281385
937,7059,1.0186805176924527,0.6835522799833201,0.7066212713424486
938,6242,1.0186831639394147,0.6864314446542361,0.7066302545862484
939,7204,1.0186838208295328,0.6864074319533615,0.706650592168995
940,7414,1.0186880034436037,0.684530926079816,0.7065775843757442
941,5772,1.018696225541584,0.6859898327679848,0.7065614839638424
942,7079,1.0186986739790866,0.6846664598524741,0.7065514139151152
943,6616,1.0187085106014655,0.685480352818722,0.7066373767428149
944,6801,1.0187233302720387,0.6848731377130198,0.7065394345732185
945,6849,1.0187367996504313,0.6863902960060122,0.706626785805245
946,5696,1.018739736529215,0.6864911555823818,0.7065496734258495
947,6530,1.0187487042473264,0.6847299490626528,0.7065829206465517
948,6742,1.0187495681445085,0.6867055670722506,0.7066232223094775
949,6389,1.0187805760560897,0.6865748512558829,0.7065862086150426
950,6361,1.0187865523153217,0.6874811847463658,0.7065296117312467
951,6131,1.0187918708064019,0.6839503813962196,0.7065717424210181
952,2360,1.018798821726101,0.6853421308825396,0.7066006596536348
953,4520,1.018808033088177,0.6856673379647451,0.7065564496988705
954,1037,1.0188084507623851,0.6862210490456222,0.7065968595271221
955,6408,1.0188089014667605,0.685895208978679,0.7065858207440399
956,6971,1.018812529298745,0.6846913711871423,0.7065316772898097
957,6429,1.018814733699757,0.6863381753300192,0.706582461400097
958,6868,1.0188202470386354,0.6861913542928427,0.7065857706083281
959,5673,1.0188297838275304,0.6856073714939305,0.7065179475829634
960,7100,1.0188309883244766,0.6842062596858539,0.7065007710659921
961,4503,1.0188422657003413,0.6854207247325699,0.706517028488822
962,8,1.0188457495899566,0.6856864473194823,0.7065520278370162
963,6722,1.0188582485163082,0.686381344440569,0.7065091587696064
964,6848,1.0188626368464362,0.6860127592201296,0.706519721613851
965,6004,1.0188634067646927,0.6867987831636708,0.7065008877855963
966,1812,1.018871438786929,0.6856125795786817,0.7064966380481269
967,5777,1.0188800737740231,0.6860288089036664,0.7065029444408502
968,6174,1.018903349824279,0.6854154375209174,0.7065261230774946
969,6575,1.0189432800847453,0.6852393781510586,0.706431407190521
970,7038,1.0189457040066703,0.6855368601075442,0.7064657376777173
971,5716,1.0189469074429451,0.6854581962346826,0.7064879248208744
972,4526,1.0189470891498698,0.6861167967861823,0.7064763406148585
973,6866,1.0189766332126173,0.685511168118552,0.7064852729898783
974,6325,1.0189830873926442,0.686340755972002,0.7064805984844233
975,7116,1.018995771765521,0.6863503674319159,0.7063656915816181
976,3261,1.0190021868720684,0.6863737689105373,0.7064574394060484
977,6236,1.0190022715552562,0.6862719924851278,0.7064681716216846
978,6550,1.019008739708449,0.6850964933925693,0.706356873769298
979,12,1.0190095452023449,0.6847758622955424,0.7064323136229302
980,6428,1.0190168735961365,0.6860310025320342,0.7064320006244841
981,6724,1.0190201673942314,0.6864149270405756,0.7064566277826401
982,6573,1.0190237134804023,0.6855702881741539,0.7064518464520257
983,6676,1.0190281086557296,0.685271586324829,0.7063979174503903
984,6471,1.0190325953982062,0.6863551606898899,0.7064569601171857
985,5883,1.0190362591110937,0.6861634920745544,0.7064519572261185
986,74,1.0190563940901944,0.6862385881145286,0.7064058957692594
987,7795,1.0190572635048964,0.6861171350830803,0.7064079095350985
988,5964,1.0190680199203124,0.6859667272399941,0.7064443558184432
989,7497,1.0190829944946376,0.6851834184862297,0.7063797093832846
990,7515,1.0190834742935175,0.6858621732731535,0.7062673536121387
991,6823,1.0190854335303015,0.6868046400373201,0.7063683264388708
992,1,1.019096804285427,0.6855403100469196,0.706388682751408
993,6619,1.0191049432408745,0.6855256460472887,0.7063943173715619
994,6887,1.0191099365510727,0.6864090402685976,0.7064084723037772
995,5962,1.0191117475973543,0.687238189278605,0.7063577936350431
996,1707,1.0191118698956136,0.6862695591320908,0.7063581011097162
997,6551,1.0191153698531534,0.6858569807371293,0.7063716706851979
998,5822,1.0191306801466284,0.6865499487779625,0.7063761583255137
999,5669,1.0191398790119048,0.6856863776736273,0.7063582918625427
1000,6426,1.0191428876395552,0.6862750974255268,0.7064002495656416
1001,6740,1.019148797007301,0.6863472606883363,0.7063805991825178
1002,6991,1.019153906706244,0.6862638387435789,0.706250522212305
1003,7308,1.0191552196044207,0.6865674467071948,0.7063843098180863
1004,5899,1.0191560901931893,0.6864848777287406,0.7063212558577631
1005,7326,1.0191602928876824,0.685576698408249,0.706282078024341
1006,4599,1.0191670352914417,0.685771430932775,0.7063852265558621
1007,5840,1.01916808510602,0.6859522857128579,0.7063369927702134
1008,1751,1.0191734130228898,0.6856906920353099,0.7063499659750891
1009,4519,1.0191777897985719,0.6863703617675782,0.7063434117019061
1010,7183,1.0191786383399832,0.6863894636089504,0.7063655387019506
1011,4529,1.019186010238286,0.6867909360672285,0.7063386745578274
1012,5754,1.0191941229405164,0.6857513932574189,0.7063606642170668
1013,5965,1.0192000873104523,0.6866809239575775,0.7063682634689696
1014,2908,1.0192069038812905,0.6864525640657726,0.7063655690511461
1015,5758,1.019210190821948,0.6859739877533814,0.7063375625506891
1016,5904,1.0192253901931752,0.6865389938218669,0.7063429832605915
1017,6872,1.0192257063122132,0.6871455739880239,0.7063292200153709
1018,5736,1.0192289276344688,0.6858740647021698,0.7063274919122319
1019,6323,1.019234810160125,0.6845144891702637,0.7062969416313378
1020,5672,1.0192359887583153,0.6857626744693868,0.7062352432799929
1021,5905,1.0192367680818324,0.6864662362755374,0.7063364268786148
1022,5901,1.0192380869126059,0.68450333363028,0.7063435711885093
1023,6006,1.0192433333766135,0.6863075420276905,0.7063433445407455
1024,6870,1.0192480762755318,0.6860087769917977,0.7063322396455372
1025,4495,1.0192548384250602,0.6861053551581033,0.7062792927977464
1026,82,1.0192587895808782,0.6859729702668327,0.7062743305687988
1027,6553,1.0192655598987128,0.6858840257329115,0.7062956923813026
1028,6029,1.0192676841180568,0.6863359865309433,0.7062908846993898
1029,6111,1.019269545487555,0.6851550626040847,0.7062889130190665
1030,6449,1.0192739351369786,0.6873326593652475,0.7062838685124775
1031,6787,1.0192766680281429,0.6864432803217352,0.7063107632340055
1032,2604,1.0192795860290096,0.6868433067434323,0.7063254788581856
1033,6703,1.0192829290331582,0.6863079640479046,0.7063052237485312
1034,6302,1.0192879581427934,0.6850057238839797,0.7062663105502863
1035,6723,1.0192894328971627,0.6863690181313803,0.7063014757077797
1036,6763,1.019301344517627,0.6858894574816322,0.7063053380761095
1037,6780,1.01931811739103,0.687130311704926,0.706196657463798
1038,2348,1.0193199544559395,0.6875506521715808,0.7063022165200171
1039,3039,1.0193263071740222,0.6856662598094772,0.7062520086449009
1040,6425,1.0193315360765915,0.6867029230687693,0.7062803142970536
1041,4455,1.0193373677843105,0.6860830843233992,0.7062863660131243
1042,6217,1.0193501259365358,0.686261037989639,0.7062775408675606
1043,6741,1.0193578819282334,0.6866532657122946,0.7062727565509513
1044,5861,1.0193581854091613,0.6863713668141734,0.7062295980277518
1045,6284,1.0193597625106172,0.6853936772045132,0.7062404190097569
1046,5860,1.0193598412325822,0.6859548606369026,0.7062734088294478
1047,7748,1.0193645016504291,0.6849926770977345,0.7062289064530229
1048,6324,1.0193656237572977,0.6866087421248107,0.7062601769248116
1049,3084,1.0193692934292657,0.6866526490624938,0.7062193611310693
1050,7186,1.0193702182997169,0.685840356568215,0.7062431767559987
1051,2935,1.0193702256714785,0.6858195273089511,0.7062546887519028
1052,6721,1.0193833206886944,0.6862889306674868,0.7062577500736474
1053,6178,1.0193833547826625,0.6861229882206925,0.7062352093913835
1054,5943,1.0193853014749346,0.6863810398474841,0.7062615333009485
1055,4569,1.0193888024143725,0.6864632179937581,0.7062574335923921
1056,6450,1.019392031263231,0.6862513846634815,0.7062498450458852
1057,6827,1.0193935038668949,0.6860646162323994,0.7062138126836757
1058,6869,1.0193970389808034,0.6861406571926453,0.706211775061435
1059,6718,1.0193980663970825,0.6866937969252891,0.7061846945182981
1060,6406,1.0194184663721355,0.6865229585574403,0.7062414479153482
1061,7099,1.0194202119532545,0.6848397446417658,0.7062257912859596
1062,7138,1.0194264036223422,0.6862085815029161,0.7061504057703669
1063,7162,1.0194310217522502,0.6864105029393083,0.7062195609661248
1064,6658,1.0194418154857332,0.6863318301600615,0.7062240377577266
1065,6617,1.019442862616335,0.6858249611163498,0.7061507970744489
1066,6535,1.019457174917757,0.6856466147268723,0.7061531050333123
1067,4070,1.0194699243955858,0.6863872096859949,0.7062027296760371
1068,6345,1.0194786465273502,0.6867295815316441,0.7061950361584364
1069,6744,1.019489694522772,0.6863600808284623,0.7061879896468045
1070,5737,1.0195189459351197,0.6850539062936235,0.7061603410064532
1071,6239,1.0195343673339032,0.6863817360603514,0.7061213326539073
1072,6555,1.0195350738879216,0.6855169913252671,0.7061081963395113
1073,4772,1.0195356319969981,0.6865079620562776,0.706119810652023
1074,6028,1.019548059837314,0.6864907638521437,0.7061677273409057
1075,5968,1.019555791248013,0.685630599375651,0.7061571024740088
1076,2634,1.0195604957712991,0.6867129138308214,0.7061617934227755
1077,5294,1.0195624968003842,0.6862748453753826,0.7061459365814233
1078,7332,1.0195795038974835,0.6857663877378191,0.7061294787049825
1079,6806,1.0195801193231624,0.6865899829567605,0.7060966431140849
1080,4527,1.0195827109452553,0.6869833405316871,0.7061100247800405
1081,7771,1.0195844276340027,0.6870169182279146,0.7061178944684185
1082,6845,1.019596680131061,0.6865573050892055,0.706127957095922
1083,3700,1.0195996522341688,0.6871744716071237,0.7061398900609972
1084,4593,1.0196007405286671,0.6873683882002166,0.7061352785969339
1085,5903,1.0196057435881698,0.6867912129322169,0.7060868923572298
1086,6410,1.0196153794679765,0.6868727545853961,0.7061051566697325
1087,4270,1.0196394275480225,0.6869358163964212,0.7061128659553512
1088,5925,1.0196432442254673,0.6850170327192667,0.7061021515020607
1089,1816,1.019649502802914,0.68640406319538,0.7060481975651264
1090,3639,1.0196592286936228,0.6859702868486859,0.7060538211532044
1091,1900,1.0196593498309807,0.6860723496045901,0.7060996856192223
1092,6320,1.0196679412753342,0.6869905475645738,0.7060808455678249
1093,6782,1.019670783335264,0.6864718822690344,0.706079750939518
1094,5862,1.0196778439383867,0.6864353243828021,0.7060822054007695
1095,2622,1.019682054565126,0.6867373074557906,0.7060935148491232
1096,6571,1.0196943999359906,0.6866501075655216,0.7059931314253336
1097,6444,1.0196951499529479,0.6855276642826367,0.7059900863517823
1098,6912,1.0196993703041142,0.6863796213576713,0.7060721266267578
1099,6198,1.0197016660659535,0.6844278001677199,0.7060509497892866
1100,5863,1.019703188255071,0.6867802136567633,0.7060675944365619
1101,7648,1.0197143325517377,0.6872190440251634,0.7060201903998933
1102,5881,1.0197195413144111,0.6863659677934532,0.7060660784726831
1103,4477,1.0197225517758877,0.6875562339838888,0.706064348909041
1104,6030,1.01973296102054,0.6866831974030444,0.7060549705396113
1105,6633,1.0197386245554345,0.6853531884426332,0.7059531876812725
1106,5982,1.0197407306631203,0.6871447225076924,0.7059679660234547
1107,2365,1.0197733359806336,0.687096830738306,0.7060390991568742
1108,7119,1.0197741230977655,0.6855028341245363,0.706021777253686
1109,63,1.0197826911054004,0.6861921103381176,0.706032183322038
1110,6445,1.01978544281394,0.6877597182448203,0.7059651910857898
1111,7707,1.0197856962351763,0.6870548324081498,0.70600185684212
1112,2042,1.019789929616403,0.6866004816708806,0.7059672255109294
1113,6136,1.0197993312893596,0.6863801505743324,0.7059741464530574
1114,2718,1.0198073508087848,0.6864009802538217,0.7059933711977882
1115,6618,1.019809843602391,0.6845821161541243,0.7059880111716091
1116,1207,1.0198155887071163,0.6859898664024034,0.7059611583897749
1117,4509,1.019819891510708,0.6867752411167256,0.705953537569197
1118,2407,1.0198215047379056,0.6857033064845063,0.7059852100919488
1119,6386,1.0198255269709355,0.6869800803504351,0.7059658867585707
1120,7077,1.0198257333782352,0.686155739454618,0.7059789841691708
1121,2840,1.0198283298466315,0.6856603533269721,0.7060091859404269
1122,4002,1.0198397446328116,0.6852526068359057,0.705995986344083
1123,6241,1.0198405836207414,0.686618483348656,0.705984783538095
1124,3711,1.0198436237740038,0.6871987830038179,0.7060002754843357
1125,7053,1.0198609309814919,0.6862863874615229,0.705863615135186
1126,6659,1.0198724863695319,0.6867419919772908,0.7059245481409987
1127,3714,1.0198745854705096,0.6864697577251125,0.7059824239859157
1128,955,1.019875265949522,0.686670965053768,0.705918013947052
1129,5775,1.0198791092779538,0.6867387272371632,0.7059741725870975
1130,6784,1.0198834456650256,0.6865388478375917,0.7059697968420947
1131,3703,1.0198852967996999,0.6865703544230534,0.7059752150314769
1132,5838,1.019890057824413,0.6864243322619912,0.7059678597355421
1133,58,1.0198944593371841,0.6863598002921678,0.7059629195101516
1134,6576,1.0199171063836978,0.6861605813806334,0.70591192352469
1135,2926,1.019917300971359,0.6867704938481181,0.705940225996277
1136,6197,1.0199368966031486,0.6850965033818454,0.7058668264659542
1137,5735,1.0199396309396493,0.6849464664652419,0.7058718165558409
1138,6679,1.0199499895155208,0.6866572141844071,0.7059310803345884
1139,6682,1.019957558090735,0.6867171810764673,0.7059163217196138
1140,4513,1.0199601751957823,0.6868809205303728,0.7058726355220994
1141,4287,1.019961642036996,0.6870704879346742,0.7059267041787631
1142,4518,1.0199910140027293,0.6867484972263459,0.7058745947339131
1143,6108,1.0199940743517326,0.6860817804363619,0.7057649456544461
1144,4524,1.0200012356520367,0.6869550178531107,0.7058686996588233
