,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
1030,1030,-5.505076207324145,-5.250859204107537,3.89545144437165,0.641504935611465,0.8444949568838582,0.6362821934350954,[2.74068727],[12.01410834],362,38,4.611681346399297,0.0293403509519718,0.5485154568930338,0.7060161650256134,0.0636535314774725
1031,1031,-5.505076207324145,-5.250859204107537,4.37531774384052,0.641504935611465,0.8444949568838582,0.6362821934350954,[2.74068727],[12.01410834],362,38,4.611681346399297,0.0293403509519718,0.5485154568930338,0.7060161650256134,0.0636535314774725
1032,1032,-5.505076207324145,-5.250859204107537,4.8551840433093885,0.641504935611465,0.8444949568838582,0.6362821934350954,[2.74068727],[12.01410834],362,38,4.611681346399297,0.0293403509519718,0.5485154568930338,0.7060161650256134,0.0636535314774725
1033,1033,-5.505076207324145,-5.250859204107537,5.335050342778257,0.641504935611465,0.8444949568838582,0.6362821934350954,[2.74068727],[12.01410834],362,38,4.611681346399297,0.0293403509519718,0.5485154568930338,0.7060161650256134,0.0636535314774725
1034,1034,-5.505076207324145,-5.250859204107537,5.814916642247125,0.641504935611465,0.8444949568838582,0.6362821934350954,[2.74068727],[12.01410834],362,38,4.611681346399297,0.0293403509519718,0.5485154568930338,0.7060161650256134,0.0636535314774725
1035,1035,-5.505076207324145,-5.250859204107537,6.294782941715995,0.6654575201035217,0.8157951253725023,0.6114394209154771,[2.11892595],[12.67793946],972,14,4.08876045677843,0.0,0.5,1.0,0.1
1036,1036,-5.505076207324145,-5.250859204107537,6.774649241184863,0.5950517693973474,0.8975429145456629,0.6858295958877801,[2.35400953],[12.46015553],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1037,1037,-5.505076207324145,-5.250859204107537,7.254515540653732,0.5950517693973474,0.8975429145456629,0.6858295958877801,[2.35400953],[12.46015553],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1038,1038,-5.505076207324145,-5.250859204107537,7.7343818401226,0.5950517693973474,0.8975429145456629,0.6858295958877801,[2.35400953],[12.46015553],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1039,1039,-5.505076207324145,-4.872025899045122,-1.862944149254773,0.5873618875066042,0.9060254479472011,0.6996231549130919,[2.82685365],[12.69393496],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1040,1040,-5.505076207324145,-4.872025899045122,-1.3830778497859042,0.5677803538143265,0.9272705289396114,0.7176649184158145,[2.45704832],[12.69269042],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1041,1041,-5.505076207324145,-4.872025899045122,-0.9032115503170357,0.5686617391202196,0.9262980550875556,0.7165957630673015,[2.40046873],[12.686626],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1042,1042,-5.505076207324145,-4.872025899045122,-0.42334525084816704,0.570188478017956,0.9246542411705794,0.7147784822597198,[2.43004026],[12.67640547],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1043,1043,-5.505076207324145,-4.872025899045122,0.05652104862070149,0.5701910465548475,0.9246514783176112,0.7147762270106439,[2.43004026],[12.67640118],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1044,1044,-5.505076207324145,-4.872025899045122,0.5363873480895702,0.5726274090304408,0.9220596971649205,0.7124429752992445,[2.41404238],[12.6603332],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1045,1045,-5.505076207324145,-4.872025899045122,1.016253647558439,0.5750807540732754,0.9194046688956322,0.7099166758229496,[2.39564218],[12.6448174],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1046,1046,-5.505076207324145,-4.872025899045122,1.4961199470273077,0.5836062779820377,0.9101345273387295,0.6992719908741991,[2.40655603],[12.55673985],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1047,1047,-5.505076207324145,-4.872025899045122,1.975986246496176,0.5950517693973474,0.8975429145456629,0.6858295958877801,[2.35400953],[12.46015553],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1048,1048,-5.505076207324145,-4.872025899045122,2.455852545965045,0.5950517693973474,0.8975429145456629,0.6858295958877801,[2.35400953],[12.46015553],942,16,3.215435969576671,0.0,1.0,0.5,0.1
1049,1049,-5.505076207324145,-4.872025899045122,2.935718845433913,0.6651872595584629,0.8161245793854645,0.612026920075137,[2.11696806],[12.6670032],972,15,4.101892812274688,0.0,0.5,1.0,0.1
1050,1050,-5.505076207324145,-4.872025899045122,3.4155851449027828,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1051,1051,-5.505076207324145,-4.872025899045122,3.89545144437165,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1052,1052,-5.505076207324145,-4.872025899045122,4.37531774384052,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1053,1053,-5.505076207324145,-4.872025899045122,4.8551840433093885,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1054,1054,-5.505076207324145,-4.872025899045122,5.335050342778257,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1055,1055,-5.505076207324145,-4.872025899045122,5.814916642247125,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1056,1056,-5.505076207324145,-4.872025899045122,6.294782941715995,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1057,1057,-5.505076207324145,-4.872025899045122,6.774649241184863,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1058,1058,-5.505076207324145,-4.872025899045122,7.254515540653732,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1059,1059,-5.505076207324145,-4.872025899045122,7.7343818401226,0.6713501230575452,0.8085785328998952,0.6096598765492948,[2.12183943],[12.59277443],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1060,1060,-5.505076207324145,-4.493192593982707,-1.862944149254773,0.5659036223326193,0.9292840825422584,0.7147356063232584,[1.89371099],[12.61473755],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1061,1061,-5.505076207324145,-4.493192593982707,-1.3830778497859042,0.5512520762990716,0.9448247775909328,0.7303451338288381,[1.90487375],[12.60700898],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1062,1062,-5.505076207324145,-4.493192593982707,-0.9032115503170357,0.5517955155300311,0.944211640112127,0.7295633081535081,[2.03562441],[12.59607844],951,11,4.914471222775756,0.0,0.5,1.0,0.1
1063,1063,-5.505076207324145,-4.493192593982707,-0.42334525084816704,0.564646633755586,0.9305737169942692,0.7139355816042287,[3.29019632],[12.65948348],810,48,7.249366519586228,0.0965208751636748,0.9743166052191656,0.5000400533183816,0.0452980033034811
1064,1064,-5.505076207324145,-4.493192593982707,0.05652104862070149,0.5452744694030347,0.9510525141214924,0.7333955547141287,[0.8964652],[12.60673336],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1065,1065,-5.505076207324145,-4.493192593982707,0.5363873480895702,0.5452183286373624,0.9511670370948448,0.7326884972114782,[0.85986032],[12.59705834],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1066,1066,-5.505076207324145,-4.493192593982707,1.016253647558439,0.5467429615586151,0.9495564058500134,0.7322342959636208,[0.92868414],[12.60660605],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1067,1067,-5.505076207324145,-4.493192593982707,1.4961199470273077,0.620802187916955,0.8685231543025035,0.6517968321077702,[0.91758432],[12.61227278],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1068,1068,-5.505076207324145,-4.493192593982707,1.975986246496176,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1069,1069,-5.505076207324145,-4.493192593982707,2.455852545965045,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1070,1070,-5.505076207324145,-4.493192593982707,2.935718845433913,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1071,1071,-5.505076207324145,-4.493192593982707,3.4155851449027828,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1072,1072,-5.505076207324145,-4.493192593982707,3.89545144437165,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1073,1073,-5.505076207324145,-4.493192593982707,4.37531774384052,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1074,1074,-5.505076207324145,-4.493192593982707,4.8551840433093885,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1075,1075,-5.505076207324145,-4.493192593982707,5.335050342778257,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1076,1076,-5.505076207324145,-4.493192593982707,5.814916642247125,0.7579269543963378,0.6939510663397213,0.5235168353035479,[1.17542639],[8.27131788],919,8,2.765703035405976,0.0,1.0,1.0,0.1
1077,1077,-5.505076207324145,-4.493192593982707,6.294782941715995,0.6565408726759185,0.8265957374244058,0.6146664356592432,[2.1174077],[12.63577561],972,15,4.101927904860745,0.0,0.5,1.0,0.1
1078,1078,-5.505076207324145,-4.493192593982707,6.774649241184863,0.7556171931242486,0.6972539040557376,0.5348777128279739,[1.29395094],[8.58139507],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1079,1079,-5.505076207324145,-4.493192593982707,7.254515540653732,0.7556171931242486,0.6972539040557376,0.5348777128279739,[1.29395094],[8.58139507],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1080,1080,-5.505076207324145,-4.493192593982707,7.7343818401226,0.7556171931242486,0.6972539040557376,0.5348777128279739,[1.29395094],[8.58139507],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1081,1081,-5.505076207324145,-4.114359288920292,-1.862944149254773,0.55069532382765,0.9454199487510286,0.7283462052308668,[1.02271356],[12.60662941],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1082,1082,-5.505076207324145,-4.114359288920292,-1.3830778497859042,0.5387017875017819,0.9579301910341862,0.7400489909831444,[1.06314173],[12.62844233],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1083,1083,-5.505076207324145,-4.114359288920292,-0.9032115503170357,0.5398753873492268,0.9566629236161611,0.7391004966600712,[0.99300852],[12.62083439],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1084,1084,-5.505076207324145,-4.114359288920292,-0.42334525084816704,0.5388535310774845,0.957724624978487,0.7401032596237826,[0.97561159],[12.62477736],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1085,1085,-5.505076207324145,-4.114359288920292,0.05652104862070149,0.5390716457323633,0.9574981042342177,0.7398539172049154,[0.96053686],[12.62330107],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1086,1086,-5.505076207324145,-4.114359288920292,0.5363873480895702,0.5412771866515491,0.9552722292197511,0.7374314252413592,[1.02282896],[12.62408642],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1087,1087,-5.505076207324145,-4.114359288920292,1.016253647558439,0.543230135779913,0.9531998063187009,0.735685089133577,[1.02491178],[12.64224629],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1088,1088,-5.505076207324145,-4.114359288920292,1.4961199470273077,0.5703357085877618,0.9244849695401877,0.7081241470919898,[1.00375452],[12.61983065],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1089,1089,-5.505076207324145,-4.114359288920292,1.975986246496176,0.7450857932969882,0.7121066822947759,0.5104039539520647,[1.17877283],[10.24134891],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1090,1090,-5.505076207324145,-4.114359288920292,2.455852545965045,0.7450857932969882,0.7121066822947759,0.5104039539520647,[1.17877283],[10.24134891],949,5,2.964934054640028,0.0,1.0,1.0,0.1
1091,1091,-5.505076207324145,-4.114359288920292,2.935718845433913,0.6571644660613967,0.8258305708043485,0.6742339752190146,[1.12383737],[12.04810683],912,4,1.0,0.0,1.0,1.0,0.1
1092,1092,-5.505076207324145,-4.114359288920292,3.4155851449027828,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1093,1093,-5.505076207324145,-4.114359288920292,3.89545144437165,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1094,1094,-5.505076207324145,-4.114359288920292,4.37531774384052,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1095,1095,-5.505076207324145,-4.114359288920292,4.8551840433093885,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1096,1096,-5.505076207324145,-4.114359288920292,5.335050342778257,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1097,1097,-5.505076207324145,-4.114359288920292,5.814916642247125,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1098,1098,-5.505076207324145,-4.114359288920292,6.294782941715995,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1099,1099,-5.505076207324145,-4.114359288920292,6.774649241184863,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1100,1100,-5.505076207324145,-4.114359288920292,7.254515540653732,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1101,1101,-5.505076207324145,-4.114359288920292,7.7343818401226,0.5844733140129779,0.9091750336995201,0.7010231304789141,[3.0119647],[12.56857781],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1102,1102,-5.505076207324145,-3.7355259838578765,-1.862944149254773,0.5835633187063816,0.9101821487545769,0.7041907073636708,[3.21352854],[12.67492394],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1103,1103,-5.505076207324145,-3.7355259838578765,-1.3830778497859042,0.5684931105805391,0.9264815071965756,0.7190947305258619,[3.08127584],[12.69634442],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1104,1104,-5.505076207324145,-3.7355259838578765,-0.9032115503170357,0.569760293659373,0.9250739567279855,0.7176773062127189,[3.06108179],[12.68627266],331,44,5.086670094685618,0.0,1.0,0.5,0.1
1105,1105,-5.505076207324145,-3.7355259838578765,-0.42334525084816704,0.5719150764461387,0.9227545107343526,0.715324336665722,[3.04833021],[12.67174296],302,15,5.9655100784892765,0.0,1.0,0.5,0.1
1106,1106,-5.505076207324145,-3.7355259838578765,0.05652104862070149,0.5633727403110935,0.9319157110267842,0.7207565433226524,[3.00336065],[12.62784581],303,13,6.982865434281165,0.0,1.0,0.5,0.1
1107,1107,-5.505076207324145,-3.7355259838578765,0.5363873480895702,0.54523555435782,0.951141621710374,0.732670405236409,[0.92828359],[12.60576443],954,13,2.1481537922861915,0.0,1.0,1.0,0.1
1108,1108,-5.505076207324145,-3.7355259838578765,1.016253647558439,0.6294748124069254,0.8585072785243737,0.6567728398024959,[1.01224603],[12.28403286],339,4,1.0,0.0,1.0,1.0,0.1
1109,1109,-5.505076207324145,-3.7355259838578765,1.4961199470273077,0.561882986069781,0.9335340713514328,0.7173306375979298,[1.66177263],[12.65446715],300,21,4.136321696604368,0.0063990589371587,0.8684299488124725,0.9731912068742437,0.0854661197606806
1110,1110,-5.505076207324145,-3.7355259838578765,1.975986246496176,0.577433774668981,0.9168438248030695,0.7067790626385712,[2.66638841],[12.60846142],955,13,4.322284287634848,0.0,1.0,0.5,0.1
1111,1111,-5.505076207324145,-3.7355259838578765,2.455852545965045,0.6214354148078787,0.8677966411018996,0.6546596336224009,[1.87650671],[12.62426381],960,21,3.943860721435538,0.0,0.5,1.0,0.1
1112,1112,-5.505076207324145,-3.7355259838578765,2.935718845433913,0.5844378119250473,0.9092137300324783,0.7010677215102394,[3.02027597],[12.56880335],302,15,5.9655100784892765,0.0,1.0,0.5,0.1
1113,1113,-5.505076207324145,-3.7355259838578765,3.4155851449027828,0.5758240387636915,0.9185884904262014,0.7065899541343749,[2.97166815],[12.52650313],303,13,6.982865434281165,0.0,1.0,0.5,0.1
1114,1114,-5.505076207324145,-3.7355259838578765,3.89545144437165,0.7368075334864963,0.7235769109989395,0.5157987024101534,[1.07416429],[10.24138228],954,13,2.1481537922861915,0.0,1.0,1.0,0.1
1115,1115,-5.505076207324145,-3.7355259838578765,4.37531774384052,0.6564565931169115,0.826682572626882,0.6751968839776562,[1.13107862],[12.04806487],339,4,1.0,0.0,1.0,1.0,0.1
1116,1116,-5.505076207324145,-3.7355259838578765,4.8551840433093885,0.5828715024020819,0.9109255926274724,0.6971552258438254,[1.84780683],[12.48440365],300,21,4.136321696604368,0.0063990589371587,0.8684299488124725,0.9731912068742437,0.0854661197606806
1117,1117,-5.505076207324145,-3.7355259838578765,5.335050342778257,0.577433774668981,0.9168438248030695,0.7067790626385712,[2.66638841],[12.60846142],955,13,4.322284287634848,0.0,1.0,0.5,0.1
1118,1118,-5.505076207324145,-3.7355259838578765,5.814916642247125,0.6214354148078787,0.8677966411018996,0.6546596336224009,[1.87650671],[12.62426381],960,21,3.943860721435538,0.0,0.5,1.0,0.1
1119,1119,-5.505076207324145,-3.7355259838578765,6.294782941715995,0.5844378119250473,0.9092137300324783,0.7010677215102394,[3.02027597],[12.56880335],302,15,5.9655100784892765,0.0,1.0,0.5,0.1
1120,1120,-5.505076207324145,-3.7355259838578765,6.774649241184863,0.5758240387636915,0.9185884904262014,0.7065899541343749,[2.97166815],[12.52650313],303,13,6.982865434281165,0.0,1.0,0.5,0.1
1121,1121,-5.505076207324145,-3.7355259838578765,7.254515540653732,0.7368075334864963,0.7235769109989395,0.5157987024101534,[1.07416429],[10.24138228],954,13,2.1481537922861915,0.0,1.0,1.0,0.1
1122,1122,-5.505076207324145,-3.7355259838578765,7.7343818401226,0.6564565931169115,0.826682572626882,0.6751968839776562,[1.13107862],[12.04806487],339,4,1.0,0.0,1.0,1.0,0.1
1123,1123,-5.505076207324145,-3.3566926787954614,-1.862944149254773,0.5643977901377426,0.9308901289542142,0.7179653496219343,[1.79043665],[12.63690238],300,21,4.136321696604368,0.0063990589371587,0.8684299488124725,0.9731912068742437,0.0854661197606806
1124,1124,-5.505076207324145,-3.3566926787954614,-1.3830778497859042,0.5607990046848365,0.9347035078762224,0.7254636694759932,[2.71833505],[12.7390099],955,13,4.322284287634848,0.0,1.0,0.5,0.1
1125,1125,-5.505076207324145,-3.3566926787954614,-0.9032115503170357,0.5473477952086564,0.9488630400692465,0.73362877469285,[1.66708269],[12.61047081],960,21,3.943860721435538,0.0,0.5,1.0,0.1
1126,1126,-5.505076207324145,-3.3566926787954614,-0.42334525084816704,0.5719150764461387,0.9227545107343526,0.715324336665722,[3.04833021],[12.67174296],302,15,5.9655100784892765,0.0,1.0,0.5,0.1
1127,1127,-5.505076207324145,-3.3566926787954614,0.05652104862070149,0.5633727403110935,0.9319157110267842,0.7207565433226524,[3.00336065],[12.62784581],303,13,6.982865434281165,0.0,1.0,0.5,0.1
1128,1128,-5.505076207324145,-3.3566926787954614,0.5363873480895702,0.5455687485869538,0.9507923462788588,0.7322525492982148,[0.89416876],[12.6067162],954,13,2.1481537922861915,0.0,1.0,1.0,0.1
1129,1129,-5.505076207324145,-3.3566926787954614,1.016253647558439,0.6311865074316858,0.8565204042569108,0.6529913764157261,[1.09865465],[12.20348505],339,4,1.0,0.0,1.0,1.0,0.1
1130,1130,-5.505076207324145,-3.3566926787954614,1.4961199470273077,0.5612551972328029,0.9342009517581294,0.7180382417773906,[1.664997],[12.66403059],300,21,4.136321696604368,0.0063990589371587,0.8684299488124725,0.9731912068742437,0.0854661197606806
1131,1131,-5.505076207324145,-3.3566926787954614,1.975986246496176,0.5769630226167483,0.9173533295227796,0.707318148550438,[2.6672677],[12.61232714],955,13,4.322284287634848,0.0,1.0,0.5,0.1
1132,1132,-5.505076207324145,-3.3566926787954614,2.455852545965045,0.619492383495691,0.8700198341943308,0.6566765977563948,[1.83800497],[12.61794667],960,21,3.943860721435538,0.0,0.5,1.0,0.1
1133,1133,-5.505076207324145,-3.3566926787954614,2.935718845433913,0.6182919876880428,0.87139108898675,0.6584409056247025,[1.86231603],[12.60089879],353,38,3.724339934284458,0.0,0.5,1.0,0.1
1134,1134,-5.505076207324145,-3.3566926787954614,3.4155851449027828,0.6092302482481305,0.8816738212072686,0.6624489199001135,[2.7289895],[12.63369517],951,29,7.238638252193948,0.0,1.0,1.0,0.1
1135,1135,-5.505076207324145,-3.3566926787954614,3.89545144437165,0.6204418264785736,0.868933719074794,0.6548704228758585,[1.83966532],[12.62081913],919,34,3.469698522083008,0.0,0.5,1.0,0.1
1136,1136,-5.505076207324145,-3.3566926787954614,4.37531774384052,0.6012935026392866,0.890582450577217,0.6787091099628532,[2.10784139],[12.34941058],902,9,5.0942975375748345,0.0011662349605923,0.8643252582188936,0.6895656414591964,0.0701376196962846
1137,1137,-5.505076207324145,-3.3566926787954614,4.8551840433093885,0.5839303982842594,0.9097676081675836,0.7016606826507298,[3.02089109],[12.57311682],314,32,5.066473792298424,0.0,1.0,0.5,0.1
1138,1138,-5.505076207324145,-3.3566926787954614,5.335050342778257,0.7111516579711552,0.7580230569875466,0.5797982973733002,[3.53834333],[10.96902816],977,1,1.0,0.0,0.5,1.0,0.1
1139,1139,-5.505076207324145,-3.3566926787954614,5.814916642247125,0.6388336748482146,0.8476198164257034,0.6902254591848648,[1.55373468],[12.27475981],979,11,1.0,0.0,0.6248002664093564,1.0,0.1
1140,1140,-5.505076207324145,-3.3566926787954614,6.294782941715995,0.727306501296332,0.7365205492709557,0.5247095853531246,[1.06236162],[10.42856328],308,26,2.193828722292127,0.0,1.0,1.0,0.1
1141,1141,-5.505076207324145,-3.3566926787954614,6.774649241184863,0.5763214808178011,0.9180486559135792,0.7078423709318952,[2.44497671],[12.63448481],937,10,3.999842401892621,0.0,0.8017958330754872,0.5950224730826618,0.1
1142,1142,-5.505076207324145,-3.3566926787954614,7.254515540653732,0.6218745359555384,0.867292196529202,0.6528605599387315,[1.66291895],[12.61275248],947,9,4.567087239469863,0.0,0.8500949972520953,1.0,0.1
1143,1143,-5.505076207324145,-3.3566926787954614,7.7343818401226,0.6022532799920874,0.8895098873087165,0.6762066079094742,[1.05344],[12.36042599],305,16,5.576562973114567,0.0,1.0,0.7562498383726716,0.1
1144,1144,-5.505076207324145,-2.9778593737330463,-1.862944149254773,0.563521468759369,0.9318273682636461,0.7191063468302293,[2.63847532],[12.75293831],932,37,5.255828967183221,0.0070677672444752,0.7405587869867953,0.819664543209421,0.0722916324202723
1145,1145,-5.505076207324145,-2.9778593737330463,-1.3830778497859042,0.5820360116045906,0.9118200049498039,0.6996425600831347,[1.09187498],[12.07459514],970,4,1.0,0.0,1.0,1.0,0.1
1146,1146,-5.505076207324145,-2.9778593737330463,-0.9032115503170357,0.5426375568217665,0.9537871343869392,0.7384409871148944,[1.46608152],[12.6096168],959,35,2.191639843044678,0.0,0.5,1.0,0.1
1147,1147,-5.505076207324145,-2.9778593737330463,-0.42334525084816704,0.5421731127958715,0.954271289065905,0.7385917694343814,[1.08324423],[12.6978846],309,26,5.042129244138022,0.0,1.0,0.7617728808547205,0.0838326517434891
1148,1148,-5.505076207324145,-2.9778593737330463,0.05652104862070149,0.5476941295403113,0.9484999724350242,0.7328931829744193,[2.03332605],[12.6071897],971,15,4.178867316080498,0.0,0.5,1.0,0.1
1149,1149,-5.505076207324145,-2.9778593737330463,0.5363873480895702,0.5484675973772741,0.9477471458408422,0.7320944863823582,[2.07292261],[12.59734683],973,20,4.904356989801943,0.0,0.5,1.0,0.1
1150,1150,-5.505076207324145,-2.9778593737330463,1.016253647558439,0.5542909002966869,0.941568960138815,0.7288979897859923,[1.96818342],[12.64428048],938,10,3.280105793128663,0.0,0.6120317909108012,0.6677112612868931,0.1
1151,1151,-5.505076207324145,-2.9778593737330463,1.4961199470273077,0.5686743726007459,0.9262516913347736,0.7184902924342916,[2.90662756],[12.69249253],945,35,5.5781037094145685,0.0,1.0,0.5,0.1
1152,1152,-5.505076207324145,-2.9778593737330463,1.975986246496176,0.5726604898230174,0.9219955354673177,0.7122185458002638,[2.67607012],[12.64664511],951,24,4.458499041238946,0.0,1.0,0.5,0.1
1153,1153,-5.505076207324145,-2.9778593737330463,2.455852545965045,0.6052275374835109,0.8861672983468618,0.6731274436688314,[1.79600515],[12.59577183],981,9,3.752207749329089,0.0,0.5,1.0,0.1
1154,1154,-5.505076207324145,-2.9778593737330463,2.935718845433913,0.5726696963252609,0.9219856037859708,0.7122087435542015,[2.6792592],[12.64717249],927,23,4.296169007194324,0.0,1.0,0.5,0.1
1155,1155,-5.505076207324145,-2.9778593737330463,3.4155851449027828,0.6046365698660958,0.8868303389362509,0.6734124317782757,[2.06683817],[12.58662037],971,15,4.18177633865538,0.0,0.5,1.0,0.1
1156,1156,-5.505076207324145,-2.9778593737330463,3.89545144437165,0.7402242936558261,0.7188554361784423,0.521567391689373,[3.3824748],[10.49670712],971,39,2.979845494108559,0.0,1.0,0.5,0.1
1157,1157,-5.505076207324145,-2.9778593737330463,4.37531774384052,0.6933392368477401,0.7810366260320741,0.5779216910447978,[3.69862547],[10.82470815],968,5,2.710004456043333,0.0077077107096468,0.6981628869837454,0.58791910773222,0.0967472201730363
1158,1158,-5.505076207324145,-2.9778593737330463,4.8551840433093885,0.6972094805492683,0.7760924001873027,0.5487033510548645,[1.06786814],[11.22107474],947,19,2.846981483949754,0.0,1.0,1.0,0.1
1159,1159,-5.505076207324145,-2.9778593737330463,5.335050342778257,0.6515443519831707,0.8325609714333249,0.6517566552384751,[1.0561923],[12.17745261],970,4,1.0,0.0,1.0,1.0,0.1
1160,1160,-5.505076207324145,-2.9778593737330463,5.814916642247125,0.6515443519831707,0.8325609714333249,0.6517566552384751,[1.0561923],[12.17745261],970,4,1.0,0.0,1.0,1.0,0.1
1161,1161,-5.505076207324145,-2.9778593737330463,6.294782941715995,0.5992261822055773,0.8928776765571469,0.6784689076266072,[0.99842729],[12.57799296],948,24,5.194625249972376,0.0,1.0,1.0,0.0316472817902767
1162,1162,-5.505076207324145,-2.9778593737330463,6.774649241184863,0.5742260940876376,0.9203050708350556,0.7109490634474684,[2.88890638],[12.63806586],314,31,4.423313053399157,0.0,1.0,0.5,0.1
