,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
7379,1187.0,1.0,0.792,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7380,1187.0,1.0,0.864,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7381,1187.0,1.0,0.936,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7382,1187.0,1.0,1.008,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7383,1187.0,1.0,1.08,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7384,1187.0,1.0,1.152,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7385,1187.0,1.0,1.224,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7386,1187.0,1.0,1.296,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7387,1187.0,1.0,1.368,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7388,1187.0,1.0,1.44,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7398,1187.0,1.25,0.648,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7399,1187.0,1.25,0.72,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7400,1187.0,1.25,0.792,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7401,1187.0,1.25,0.864,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7402,1187.0,1.25,0.936,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7403,1187.0,1.25,1.008,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7404,1187.0,1.25,1.08,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7405,1187.0,1.25,1.152,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7406,1187.0,1.25,1.224,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7407,1187.0,1.25,1.296,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7408,1187.0,1.25,1.368,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
7409,1187.0,1.25,1.44,27.08547665,3,"['Temperature', 'pCH4_per_pO2', 'Contact time']"
